route_id,direction_id,delay_time
01,Inbound,1.6
01,Outbound,1.9166666666666667
04,Inbound,0.9833333333333334
04,Outbound,2.466666666666667
07,Inbound,1.3
07,Outbound,1.1
08,Inbound,2.816666666666667
08,Outbound,3.966666666666667
09,Inbound,2.4166666666666665
09,Outbound,0.7166666666666667
10,Inbound,2.2583333333333333
10,Outbound,3.3
100,Inbound,0.20833333333333334
100,Outbound,1.35
101,Inbound,1.1833333333333333
101,Outbound,1.6333333333333333
104,Inbound,2.1833333333333336
104,Outbound,1.25
105,Inbound,0.9083333333333333
105,Outbound,0.06666666666666667
106,Inbound,0.3
106,Outbound,0.45
108,Inbound,1.7
108,Outbound,1.5833333333333333
109,Inbound,0.0
109,Outbound,1.2333333333333334
11,Inbound,2.75
11,Outbound,2.05
110,Inbound,1.4333333333333333
110,Outbound,0.8583333333333334
111,Inbound,1.2999999999999998
111,Outbound,3.5083333333333333
112,Inbound,0.0
112,Outbound,0.0
114,Inbound,0.6416666666666666
114,Outbound,0.9333333333333333
116,Inbound,1.75
116,Outbound,0.4083333333333333
117,Inbound,0.7333333333333334
117,Outbound,0.0
119,Inbound,1.2333333333333334
119,Outbound,0.1
120,Inbound,0.8083333333333333
120,Outbound,0.7916666666666667
121,Inbound,1.4833333333333334
121,Outbound,2.066666666666667
131,Inbound,2.575
131,Outbound,2.8499999999999996
132,Inbound,0.0
132,Outbound,0.6833333333333333
134,Inbound,0.3
134,Outbound,1.1
137,Inbound,0.4666666666666667
137,Outbound,1.9833333333333334
14,Inbound,0.0
14,Outbound,0.0
15,Inbound,1.5
15,Outbound,3.808333333333333
16,Inbound,3.5
16,Outbound,1.6
17,Inbound,1.5833333333333333
17,Outbound,2.3583333333333334
171,Outbound,0.48333333333333334
18,Inbound,0.0
18,Outbound,0.0
19,Inbound,2.6833333333333336
19,Outbound,5.166666666666667
191,Inbound,0.0
191,Outbound,6.45
192,Inbound,0.0
192,Outbound,0.0
193,Inbound,3.1166666666666667
193,Outbound,1.1833333333333333
194,Inbound,0.0
201,Inbound,0.15833333333333333
201,Outbound,1.1166666666666667
202,Inbound,0.3833333333333333
202,Outbound,2.066666666666667
21,Inbound,2.2
21,Outbound,2.341666666666667
210,Inbound,2.566666666666667
210,Outbound,1.025
211,Inbound,4.0
211,Outbound,0.0
215,Inbound,2.5833333333333335
215,Outbound,1.5166666666666666
216,Inbound,0.0
216,Outbound,1.2333333333333334
217,Inbound,0.14166666666666666
217,Outbound,1.5916666666666668
22,Inbound,3.0583333333333336
22,Outbound,2.833333333333333
220,Inbound,0.2833333333333333
220,Outbound,2.6166666666666667
222,Inbound,0.0
222,Outbound,1.6083333333333334
225,Inbound,0.925
225,Outbound,2.65
226,Inbound,0.0
226,Outbound,0.3916666666666667
23,Inbound,0.0
23,Outbound,0.0
230,Inbound,0.43333333333333335
230,Outbound,2.2583333333333333
236,Inbound,0.9333333333333333
236,Outbound,3.075
238,Inbound,0.0
238,Outbound,0.22499999999999998
24,Inbound,2.283333333333333
24,Outbound,3.95
240,Inbound,0.0
240,Outbound,0.8833333333333333
245,Inbound,1.9666666666666666
245,Outbound,0.03333333333333333
26,Inbound,1.675
26,Outbound,2.7416666666666667
28,Inbound,13.816666666666666
28,Outbound,0.0
29,Inbound,2.8083333333333336
29,Outbound,0.8416666666666667
30,Inbound,2.35
30,Outbound,2.325
31,Inbound,0.7166666666666667
31,Outbound,1.85
32,Inbound,0.0
32,Outbound,1.5166666666666666
33,Inbound,1.5750000000000002
33,Outbound,1.2583333333333333
34,Inbound,1.2
34,Outbound,2.2
34E,Inbound,2.566666666666667
34E,Outbound,2.3333333333333335
35,Inbound,1.9666666666666668
35,Outbound,2.1166666666666667
350,Inbound,0.0
350,Outbound,0.43333333333333335
351,Inbound,0.0
351,Outbound,0.0
354,Inbound,0.8666666666666667
354,Outbound,0.23333333333333334
36,Inbound,2.4166666666666665
36,Outbound,2.716666666666667
37,Inbound,1.8
37,Outbound,1.7666666666666666
38,Inbound,0.6833333333333333
38,Outbound,1.2916666666666667
39,Inbound,0.03333333333333333
39,Outbound,2.158333333333333
40,Inbound,0.5666666666666667
40,Outbound,2.1
41,Inbound,4.508333333333333
41,Outbound,2.4
411,Inbound,0.5833333333333334
411,Outbound,3.05
42,Inbound,3.5583333333333336
42,Outbound,3.7
424,Inbound,0.16666666666666666
424,Outbound,0.0
426,Inbound,1.4416666666666667
426,Outbound,0.26666666666666666
428,Inbound,0.31666666666666665
428,Outbound,0.0
429,Inbound,0.0
429,Outbound,0.425
43,Inbound,3.225
43,Outbound,0.6583333333333333
430,Inbound,2.7
430,Outbound,5.116666666666667
435,Inbound,1.4666666666666666
435,Outbound,0.9666666666666667
436,Inbound,0.8833333333333333
436,Outbound,0.85
439,Inbound,1.4
439,Outbound,0.8666666666666667
44,Inbound,1.8333333333333335
44,Outbound,2.7333333333333334
441,Inbound,0.19166666666666665
441,Outbound,0.3
442,Inbound,0.0
442,Outbound,1.1166666666666667
45,Inbound,0.2
45,Outbound,1.0
450,Inbound,1.7166666666666666
450,Outbound,0.45
451,Inbound,0.4666666666666667
451,Outbound,0.6583333333333333
455,Inbound,0.8583333333333334
455,Outbound,0.0
456,Inbound,0.32499999999999996
456,Outbound,0.19166666666666665
47,Inbound,3.5
47,Outbound,2.675
50,Inbound,1.4500000000000002
50,Outbound,3.158333333333333
501,Inbound,5.949999999999999
501,Outbound,2.0833333333333335
504,Inbound,2.958333333333333
504,Outbound,3.8499999999999996
505,Inbound,0.0
505,Outbound,0.0
51,Inbound,1.0333333333333334
51,Outbound,0.0
52,Inbound,2.4333333333333336
52,Outbound,2.3916666666666666
55,Inbound,1.4166666666666665
55,Outbound,1.2166666666666666
553,Inbound,0.0
553,Outbound,0.0
554,Inbound,0.44166666666666665
554,Outbound,0.47500000000000003
556,Inbound,0.7666666666666667
556,Outbound,0.95
558,Inbound,2.9833333333333334
558,Outbound,0.0
57,Inbound,0.0
57,Outbound,1.55
59,Inbound,0.0
59,Outbound,0.0
60,Inbound,2.066666666666667
60,Outbound,3.5
61,Inbound,0.3
61,Outbound,0.65
62,Inbound,0.48333333333333334
62,Outbound,2.0833333333333335
64,Inbound,0.23333333333333334
64,Outbound,1.4166666666666667
65,Inbound,4.833333333333333
65,Outbound,4.066666666666666
66,Inbound,1.7833333333333334
66,Outbound,5.158333333333333
67,Inbound,0.5916666666666667
67,Outbound,3.05
68,Inbound,1.5666666666666667
68,Outbound,1.3333333333333333
69,Inbound,1.2166666666666666
69,Outbound,0.6333333333333333
70,Inbound,1.9833333333333334
70,Outbound,1.1583333333333332
71,Inbound,1.4333333333333333
71,Outbound,0.0
73,Inbound,3.6666666666666665
73,Outbound,0.0
74,Inbound,0.5666666666666667
74,Outbound,2.216666666666667
743,Inbound,0.0
743,Outbound,1.2
746_,Inbound,0.0
746_,Outbound,1.425
75,Inbound,0.7666666666666667
75,Outbound,2.216666666666667
76,Inbound,0.0
76,Outbound,1.85
77,Inbound,0.0
77,Outbound,3.158333333333333
78,Inbound,1.3833333333333333
78,Outbound,3.3833333333333333
80,Inbound,0.8666666666666667
80,Outbound,2.7666666666666666
83,Inbound,1.4666666666666666
83,Outbound,1.1083333333333334
85,Inbound,0.3583333333333333
85,Outbound,1.2666666666666666
86,Inbound,0.0
86,Outbound,0.0
87,Inbound,1.5916666666666668
87,Outbound,3.0
88,Inbound,2.6166666666666667
88,Outbound,2.0583333333333336
89,Inbound,1.35
89,Outbound,1.9916666666666667
90,Inbound,0.7916666666666667
90,Outbound,0.18333333333333332
91,Inbound,1.5
91,Outbound,1.2333333333333334
92,Inbound,2.283333333333333
