route_id,direction_id,delay_time
01,Inbound,4.4
01,Outbound,1.1833333333333333
04,Inbound,0.375
04,Outbound,2.0416666666666665
07,Inbound,1.4666666666666666
07,Outbound,0.5
08,Inbound,1.0833333333333333
08,Outbound,2.716666666666667
09,Inbound,1.8916666666666666
09,Outbound,0.25
10,Inbound,1.6583333333333332
10,Outbound,1.1166666666666667
100,Inbound,0.125
100,Outbound,1.15
101,Inbound,0.08333333333333334
101,Outbound,0.48333333333333334
104,Inbound,0.7583333333333333
104,Outbound,0.48333333333333334
105,Inbound,0.23333333333333334
105,Outbound,0.0
106,Inbound,0.0
106,Outbound,0.175
108,Inbound,0.55
108,Outbound,0.6666666666666666
109,Inbound,0.0
109,Outbound,0.18333333333333332
11,Inbound,2.95
11,Outbound,1.2916666666666667
110,Inbound,0.6916666666666667
110,Outbound,0.0
111,Inbound,4.216666666666667
111,Outbound,0.0
112,Inbound,0.0
112,Outbound,0.0
114,Inbound,0.7083333333333334
114,Outbound,0.0
116,Inbound,1.2416666666666667
116,Outbound,1.7083333333333333
117,Inbound,2.2666666666666666
117,Outbound,0.0
119,Inbound,0.31666666666666665
119,Outbound,0.0
120,Inbound,0.6666666666666666
120,Outbound,0.16666666666666666
121,Inbound,0.0
121,Outbound,1.2166666666666666
131,Inbound,1.1749999999999998
131,Outbound,1.05
132,Inbound,0.2
132,Outbound,0.43333333333333335
134,Inbound,0.32499999999999996
134,Outbound,0.8333333333333334
137,Inbound,0.016666666666666666
137,Outbound,0.8583333333333334
14,Inbound,0.0
14,Outbound,0.0
15,Inbound,1.4833333333333334
15,Outbound,0.9666666666666667
16,Inbound,1.5583333333333333
16,Outbound,0.0
17,Inbound,0.225
17,Outbound,0.8833333333333333
171,Outbound,0.0
18,Inbound,0.0
18,Outbound,0.0
19,Inbound,0.4
19,Outbound,1.6
191,Inbound,1.4166666666666667
191,Outbound,1.6833333333333333
192,Inbound,0.2833333333333333
192,Outbound,0.8833333333333333
193,Inbound,4.35
193,Outbound,4.6
194,Inbound,0.30833333333333335
201,Inbound,0.0
201,Outbound,0.4166666666666667
202,Inbound,0.0
202,Outbound,0.008333333333333333
21,Inbound,1.9083333333333332
21,Outbound,1.4833333333333334
210,Inbound,2.65
210,Outbound,0.7749999999999999
211,Inbound,2.8666666666666667
211,Outbound,0.0
215,Inbound,2.3666666666666667
215,Outbound,1.15
216,Inbound,0.0
216,Outbound,0.4083333333333333
217,Inbound,0.8166666666666667
217,Outbound,0.0
22,Inbound,2.716666666666667
22,Outbound,0.0
220,Inbound,0.0
220,Outbound,1.85
222,Inbound,0.0
222,Outbound,0.85
225,Inbound,0.42500000000000004
225,Outbound,1.65
226,Inbound,0.0
226,Outbound,0.0
23,Inbound,1.0666666666666667
23,Outbound,2.458333333333333
230,Inbound,0.0
230,Outbound,2.1
236,Inbound,0.575
236,Outbound,2.55
238,Inbound,0.0
238,Outbound,0.0
24,Inbound,0.5416666666666667
24,Outbound,1.9333333333333333
240,Inbound,0.0
240,Outbound,0.0
245,Inbound,0.95
245,Outbound,0.0
26,Inbound,0.5666666666666667
26,Outbound,0.0
28,Inbound,11.933333333333334
28,Outbound,0.0
29,Inbound,0.35833333333333334
29,Outbound,0.0
30,Inbound,0.3333333333333333
30,Outbound,1.7333333333333334
31,Inbound,1.4833333333333334
31,Outbound,2.283333333333333
32,Inbound,0.0
32,Outbound,0.0
33,Inbound,0.7
33,Outbound,0.0
34,Inbound,0.016666666666666666
34,Outbound,0.8166666666666667
