route_id,direction_id,delay_time
01,Inbound,1.3833333333333333
01,Outbound,1.5166666666666666
04,Inbound,0.30833333333333335
04,Outbound,2.2333333333333334
07,Inbound,2.3666666666666667
07,Outbound,0.8666666666666667
08,Inbound,3.125
08,Outbound,4.4
09,Inbound,1.6666666666666667
09,Outbound,0.55
10,Inbound,2.1666666666666665
10,Outbound,1.2333333333333334
100,Inbound,0.2833333333333333
100,Outbound,0.65
101,Inbound,0.3
101,Outbound,0.7833333333333333
104,Inbound,2.125
104,Outbound,0.5916666666666667
105,Inbound,1.1
105,Outbound,0.0
106,Inbound,0.03333333333333333
106,Outbound,0.31666666666666665
108,Inbound,1.4916666666666667
108,Outbound,1.5333333333333334
109,Inbound,0.13333333333333333
109,Outbound,0.3916666666666667
11,Inbound,4.5
11,Outbound,2.5083333333333333
110,Inbound,1.6833333333333333
110,Outbound,1.2
111,Inbound,0.7833333333333333
111,Outbound,0.0
112,Inbound,0.0
112,Outbound,0.025
114,Inbound,1.5416666666666667
114,Outbound,0.8500000000000001
116,Inbound,0.0
116,Outbound,0.0
117,Inbound,0.95
117,Outbound,1.8833333333333333
119,Inbound,0.75
119,Outbound,0.26666666666666666
120,Inbound,1.3083333333333333
120,Outbound,0.925
121,Inbound,0.4083333333333333
121,Outbound,1.5333333333333334
131,Inbound,0.975
131,Outbound,2.5083333333333333
132,Inbound,0.0
132,Outbound,0.55
134,Inbound,0.19166666666666665
134,Outbound,2.183333333333333
137,Inbound,0.26666666666666666
137,Outbound,2.1916666666666664
14,Inbound,0.6166666666666667
14,Outbound,0.0
15,Inbound,2.1333333333333333
15,Outbound,2.6
16,Inbound,2.05
16,Outbound,0.75
17,Inbound,1.8333333333333335
17,Outbound,2.65
171,Outbound,0.0
18,Inbound,0.0
18,Outbound,0.475
19,Inbound,4.058333333333334
19,Outbound,5.133333333333334
191,Inbound,5.383333333333334
191,Outbound,9.383333333333333
192,Inbound,0.7
192,Outbound,2.683333333333333
193,Inbound,1.75
193,Outbound,0.5
194,Inbound,1.3416666666666668
201,Inbound,0.0
201,Outbound,0.9333333333333333
202,Inbound,0.275
202,Outbound,1.325
21,Inbound,1.9666666666666666
21,Outbound,2.0166666666666666
210,Inbound,3.066666666666667
210,Outbound,1.1666666666666665
211,Inbound,4.35
211,Outbound,0.0
215,Inbound,2.5833333333333335
215,Outbound,1.1666666666666667
216,Inbound,0.0
216,Outbound,1.0
217,Inbound,1.375
217,Outbound,0.0
22,Inbound,3.8833333333333333
22,Outbound,3.05
220,Inbound,0.4
220,Outbound,2.3333333333333335
222,Inbound,0.0
222,Outbound,1.225
225,Inbound,0.6833333333333333
225,Outbound,2.0833333333333335
226,Inbound,0.0
226,Outbound,0.575
23,Inbound,0.0
23,Outbound,5.233333333333333
230,Inbound,0.0
230,Outbound,2.716666666666667
236,Inbound,1.1666666666666667
236,Outbound,2.8583333333333334
238,Inbound,0.0
238,Outbound,0.0
24,Inbound,3.458333333333333
24,Outbound,4.1083333333333325
240,Inbound,0.0
240,Outbound,0.05
245,Inbound,2.425
245,Outbound,0.016666666666666666
26,Inbound,1.3666666666666667
26,Outbound,0.9833333333333334
28,Inbound,10.65
28,Outbound,0.0
29,Inbound,1.65
29,Outbound,0.0
30,Inbound,1.2666666666666666
30,Outbound,2.175
31,Inbound,1.775
31,Outbound,1.85
32,Inbound,0.0
32,Outbound,3.05
33,Inbound,1.6416666666666666
33,Outbound,1.275
34,Inbound,1.275
34,Outbound,2.0083333333333333
34E,Inbound,2.316666666666667
34E,Outbound,2.55
35,Inbound,1.9083333333333332
35,Outbound,2.1
350,Inbound,0.0
350,Outbound,0.32499999999999996
351,Inbound,0.0
351,Outbound,0.0
354,Inbound,0.3
354,Outbound,0.0
36,Inbound,2.783333333333333
36,Outbound,3.1166666666666667
37,Inbound,1.5833333333333333
37,Outbound,2.591666666666667
38,Inbound,0.15
38,Outbound,0.675
39,Inbound,0.0
39,Outbound,3.283333333333333
40,Inbound,0.0
40,Outbound,1.6083333333333334
41,Inbound,3.3333333333333335
41,Outbound,1.675
411,Inbound,0.4
411,Outbound,1.5166666666666666
