service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway,delay_time
2022-01-15,07,Inbound,54289938.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 12:48:00,1900-01-01 12:51:36,,,3.6
2022-01-15,07,Inbound,54289938.0,890,bcec,3,Midpoint,Schedule,1900-01-01 12:52:00,1900-01-01 12:54:46,,,2.7666666666666666
2022-01-15,07,Inbound,54289938.0,892,sosta,4,Midpoint,Schedule,1900-01-01 12:55:00,1900-01-01 12:58:08,,,3.1333333333333333
2022-01-15,07,Inbound,54289938.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 13:01:00,1900-01-01 13:01:06,,,0.1
2022-01-15,07,Inbound,54289940.0,33,ctypt,1,Startpoint,Schedule,1900-01-01 13:26:00,1900-01-01 13:26:28,,,0.4666666666666667
2022-01-15,07,Inbound,54289940.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 13:30:00,1900-01-01 13:31:50,,,1.8333333333333333
2022-01-15,07,Inbound,54289940.0,890,bcec,3,Midpoint,Schedule,1900-01-01 13:34:00,1900-01-01 13:35:05,,,1.0833333333333333
2022-01-15,07,Inbound,54289940.0,892,sosta,4,Midpoint,Schedule,1900-01-01 13:37:00,1900-01-01 13:39:46,,,2.7666666666666666
2022-01-15,07,Inbound,54289940.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 13:43:00,1900-01-01 13:42:18,,,0.0
2022-01-15,07,Inbound,54289942.0,33,ctypt,1,Startpoint,Schedule,1900-01-01 14:08:00,1900-01-01 14:08:31,,,0.5166666666666667
2022-01-15,07,Inbound,54289942.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 14:12:00,1900-01-01 14:14:27,,,2.45
2022-01-15,07,Inbound,54289942.0,890,bcec,3,Midpoint,Schedule,1900-01-01 14:16:00,1900-01-01 14:18:42,,,2.7
2022-01-15,07,Inbound,54289942.0,892,sosta,4,Midpoint,Schedule,1900-01-01 14:19:00,1900-01-01 14:23:45,,,4.75
2022-01-15,07,Inbound,54289942.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 14:25:00,1900-01-01 14:27:38,,,2.6333333333333333
2022-01-15,07,Inbound,54289944.0,33,ctypt,1,Startpoint,Schedule,1900-01-01 14:50:00,1900-01-01 14:50:37,,,0.6166666666666667
2022-01-15,07,Inbound,54289944.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 14:54:00,1900-01-01 14:54:07,,,0.11666666666666667
2022-01-15,07,Inbound,54289944.0,890,bcec,3,Midpoint,Schedule,1900-01-01 14:58:00,1900-01-01 14:57:59,,,0.0
2022-01-15,07,Inbound,54289944.0,892,sosta,4,Midpoint,Schedule,1900-01-01 15:00:00,1900-01-01 15:00:37,,,0.6166666666666667
2022-01-15,07,Inbound,54289944.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 15:05:00,1900-01-01 15:03:30,,,0.0
2022-01-15,07,Inbound,54289946.0,33,ctypt,1,Startpoint,Schedule,1900-01-01 15:30:00,1900-01-01 15:30:32,,,0.5333333333333333
2022-01-15,07,Inbound,54289946.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 15:34:00,1900-01-01 15:34:59,,,0.9833333333333333
2022-01-15,07,Inbound,54289946.0,890,bcec,3,Midpoint,Schedule,1900-01-01 15:38:00,1900-01-01 15:39:28,,,1.4666666666666666
2022-01-15,07,Inbound,54289946.0,892,sosta,4,Midpoint,Schedule,1900-01-01 15:40:00,1900-01-01 15:42:51,,,2.85
2022-01-15,07,Inbound,54289946.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 15:45:00,1900-01-01 15:46:09,,,1.15
2022-01-15,07,Inbound,54289948.0,33,ctypt,1,Startpoint,Schedule,1900-01-01 16:10:00,1900-01-01 16:10:44,,,0.7333333333333333
2022-01-15,07,Inbound,54289948.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 16:14:00,1900-01-01 16:16:47,,,2.783333333333333
2022-01-15,07,Inbound,54289948.0,890,bcec,3,Midpoint,Schedule,1900-01-01 16:18:00,1900-01-01 16:21:52,,,3.8666666666666667
2022-01-15,07,Inbound,54289948.0,892,sosta,4,Midpoint,Schedule,1900-01-01 16:20:00,1900-01-01 16:25:01,,,5.016666666666667
2022-01-15,07,Inbound,54289948.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 16:25:00,1900-01-01 16:27:37,,,2.6166666666666667
2022-01-15,07,Inbound,54289911.0,33,ctypt,1,Startpoint,Schedule,1900-01-01 16:50:00,1900-01-01 16:52:24,,,2.4
2022-01-15,07,Inbound,54289911.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 16:54:00,1900-01-01 16:56:48,,,2.8
2022-01-15,07,Inbound,54289911.0,890,bcec,3,Midpoint,Schedule,1900-01-01 16:58:00,1900-01-01 17:02:10,,,4.166666666666667
2022-01-15,07,Inbound,54289911.0,892,sosta,4,Midpoint,Schedule,1900-01-01 17:00:00,1900-01-01 17:05:15,,,5.25
2022-01-15,07,Inbound,54289911.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 17:05:00,1900-01-01 17:07:53,,,2.8833333333333333
2022-01-15,07,Inbound,54289913.0,33,ctypt,1,Startpoint,Schedule,1900-01-01 17:30:00,1900-01-01 17:30:27,,,0.45
2022-01-15,07,Inbound,54289913.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 17:34:00,1900-01-01 17:33:54,,,0.0
2022-01-15,07,Inbound,54289913.0,890,bcec,3,Midpoint,Schedule,1900-01-01 17:38:00,1900-01-01 17:38:35,,,0.5833333333333334
2022-01-15,07,Inbound,54289913.0,892,sosta,4,Midpoint,Schedule,1900-01-01 17:40:00,1900-01-01 17:41:47,,,1.7833333333333334
2022-01-15,07,Inbound,54289913.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 17:45:00,1900-01-01 17:43:36,,,0.0
2022-01-15,07,Inbound,54289915.0,33,ctypt,1,Startpoint,Schedule,1900-01-01 18:10:00,1900-01-01 18:10:27,,,0.45
2022-01-15,07,Inbound,54289915.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 18:14:00,1900-01-01 18:14:02,,,0.03333333333333333
2022-01-15,07,Inbound,54289915.0,890,bcec,3,Midpoint,Schedule,1900-01-01 18:18:00,1900-01-01 18:17:53,,,0.0
2022-01-15,07,Inbound,54289915.0,892,sosta,4,Midpoint,Schedule,1900-01-01 18:20:00,1900-01-01 18:20:32,,,0.5333333333333333
2022-01-15,07,Inbound,54289915.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 18:25:00,1900-01-01 18:22:36,,,0.0
2022-01-15,07,Inbound,54289917.0,33,ctypt,1,Startpoint,Schedule,1900-01-01 18:50:00,1900-01-01 18:52:16,,,2.2666666666666666
2022-01-15,07,Inbound,54289917.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 18:54:00,1900-01-01 18:56:09,,,2.15
2022-01-15,07,Inbound,54289917.0,890,bcec,3,Midpoint,Schedule,1900-01-01 18:58:00,1900-01-01 19:00:14,,,2.2333333333333334
2022-01-15,07,Inbound,54289917.0,892,sosta,4,Midpoint,Schedule,1900-01-01 19:00:00,1900-01-01 19:02:40,,,2.6666666666666665
2022-01-15,07,Inbound,54289917.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 19:05:00,1900-01-01 19:04:54,,,0.0
2022-01-15,07,Inbound,54289919.0,33,ctypt,1,Startpoint,Schedule,1900-01-01 19:30:00,1900-01-01 19:30:26,,,0.43333333333333335
2022-01-15,07,Inbound,54289919.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 19:33:00,1900-01-01 19:34:31,,,1.5166666666666666
2022-01-15,07,Inbound,54289919.0,890,bcec,3,Midpoint,Schedule,1900-01-01 19:36:00,1900-01-01 19:38:27,,,2.45
2022-01-15,07,Inbound,54289919.0,892,sosta,4,Midpoint,Schedule,1900-01-01 19:38:00,1900-01-01 19:41:00,,,3.0
2022-01-15,07,Inbound,54289919.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 19:43:00,1900-01-01 19:43:33,,,0.55
2022-01-15,07,Inbound,54289923.0,33,ctypt,1,Startpoint,Schedule,1900-01-01 20:10:00,1900-01-01 20:10:18,,,0.3
2022-01-15,07,Inbound,54289923.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 20:13:00,1900-01-01 20:14:53,,,1.8833333333333333
2022-01-15,07,Inbound,54289923.0,890,bcec,3,Midpoint,Schedule,1900-01-01 20:16:00,1900-01-01 20:18:48,,,2.8
2022-01-15,07,Inbound,54289923.0,892,sosta,4,Midpoint,Schedule,1900-01-01 20:18:00,1900-01-01 20:22:50,,,4.833333333333333
2022-01-15,07,Inbound,54289923.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 20:23:00,1900-01-01 20:25:04,,,2.066666666666667
2022-01-15,07,Inbound,54289925.0,33,ctypt,1,Startpoint,Schedule,1900-01-01 20:50:00,1900-01-01 20:42:32,,,0.0
2022-01-15,07,Inbound,54289925.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 20:53:00,1900-01-01 20:57:12,,,4.2
2022-01-15,07,Inbound,54289925.0,890,bcec,3,Midpoint,Schedule,1900-01-01 20:56:00,1900-01-01 21:00:58,,,4.966666666666667
2022-01-15,07,Inbound,54289925.0,892,sosta,4,Midpoint,Schedule,1900-01-01 20:58:00,1900-01-01 21:04:25,,,6.416666666666667
2022-01-15,07,Inbound,54289925.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 21:03:00,1900-01-01 21:07:41,,,4.683333333333334
2022-01-15,07,Inbound,54289927.0,33,ctypt,1,Startpoint,Schedule,1900-01-01 21:30:00,1900-01-01 21:35:33,,,5.55
2022-01-15,07,Inbound,54289927.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 21:33:00,1900-01-01 21:39:20,,,6.333333333333333
2022-01-15,07,Inbound,54289927.0,890,bcec,3,Midpoint,Schedule,1900-01-01 21:36:00,1900-01-01 21:43:12,,,7.2
2022-01-15,07,Inbound,54289927.0,892,sosta,4,Midpoint,Schedule,1900-01-01 21:38:00,1900-01-01 21:46:22,,,8.366666666666667
2022-01-15,07,Inbound,54289927.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 21:43:00,1900-01-01 21:48:53,,,5.883333333333334
2022-01-15,07,Inbound,54289929.0,33,ctypt,1,Startpoint,Schedule,1900-01-01 22:10:00,1900-01-01 22:12:25,,,2.4166666666666665
2022-01-15,07,Inbound,54289929.0,886,lbrwy,2,Midpoint,Schedule,1900-01-01 22:13:00,1900-01-01 22:16:07,,,3.1166666666666667
2022-01-15,07,Inbound,54289929.0,890,bcec,3,Midpoint,Schedule,1900-01-01 22:16:00,1900-01-01 22:21:44,,,5.733333333333333
2022-01-15,07,Inbound,54289929.0,892,sosta,4,Midpoint,Schedule,1900-01-01 22:18:00,1900-01-01 22:26:09,,,8.15
2022-01-15,07,Inbound,54289929.0,16535,otsum,5,Endpoint,Schedule,1900-01-01 22:23:00,1900-01-01 22:27:42,,,4.7
2022-01-15,07,Outbound,54289897.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 05:37:00,1900-01-01 05:37:02,,,0.03333333333333333
2022-01-15,07,Outbound,54289897.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 05:39:00,1900-01-01 05:40:44,,,1.7333333333333334
2022-01-15,07,Outbound,54289897.0,889,bcec,3,Midpoint,Schedule,1900-01-01 05:41:00,1900-01-01 05:42:52,,,1.8666666666666667
2022-01-15,07,Outbound,54289897.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 05:44:00,1900-01-01 05:45:24,,,1.4
2022-01-15,07,Outbound,54289897.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 05:46:00,1900-01-01 05:47:40,,,1.6666666666666667
2022-01-15,07,Outbound,54289899.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 06:22:00,1900-01-01 06:23:20,,,1.3333333333333333
2022-01-15,07,Outbound,54289899.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 06:24:00,1900-01-01 06:25:47,,,1.7833333333333334
2022-01-15,07,Outbound,54289899.0,889,bcec,3,Midpoint,Schedule,1900-01-01 06:26:00,1900-01-01 06:29:29,,,3.4833333333333334
2022-01-15,07,Outbound,54289899.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 06:29:00,1900-01-01 06:33:19,,,4.316666666666666
2022-01-15,07,Outbound,54289899.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 06:31:00,1900-01-01 06:35:44,,,4.733333333333333
2022-01-15,07,Outbound,54289901.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 07:02:00,1900-01-01 07:01:41,,,0.0
2022-01-15,07,Outbound,54289901.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 07:05:00,1900-01-01 07:05:57,,,0.95
2022-01-15,07,Outbound,54289901.0,889,bcec,3,Midpoint,Schedule,1900-01-01 07:07:00,1900-01-01 07:07:41,,,0.6833333333333333
2022-01-15,07,Outbound,54289901.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 07:10:00,1900-01-01 07:11:37,,,1.6166666666666667
2022-01-15,07,Outbound,54289901.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 07:12:00,1900-01-01 07:13:56,,,1.9333333333333333
2022-01-15,07,Outbound,54289903.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 07:42:00,1900-01-01 07:41:42,,,0.0
2022-01-15,07,Outbound,54289903.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 07:45:00,1900-01-01 07:44:44,,,0.0
2022-01-15,07,Outbound,54289903.0,889,bcec,3,Midpoint,Schedule,1900-01-01 07:47:00,1900-01-01 07:46:58,,,0.0
2022-01-15,07,Outbound,54289903.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 07:51:00,1900-01-01 07:50:07,,,0.0
2022-01-15,07,Outbound,54289903.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 07:54:00,1900-01-01 07:52:43,,,0.0
2022-01-15,07,Outbound,54289905.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 08:22:00,1900-01-01 08:21:38,,,0.0
2022-01-15,07,Outbound,54289905.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 08:25:00,1900-01-01 08:24:39,,,0.0
2022-01-15,07,Outbound,54289905.0,889,bcec,3,Midpoint,Schedule,1900-01-01 08:27:00,1900-01-01 08:27:02,,,0.03333333333333333
2022-01-15,07,Outbound,54289905.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 08:31:00,1900-01-01 08:30:26,,,0.0
2022-01-15,07,Outbound,54289905.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 08:34:00,1900-01-01 08:32:41,,,0.0
2022-01-15,07,Outbound,54289907.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 09:02:00,1900-01-01 09:05:14,,,3.2333333333333334
2022-01-15,07,Outbound,54289907.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 09:05:00,1900-01-01 09:09:08,,,4.133333333333334
2022-01-15,07,Outbound,54289907.0,889,bcec,3,Midpoint,Schedule,1900-01-01 09:07:00,1900-01-01 09:11:54,,,4.9
2022-01-15,07,Outbound,54289907.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 09:11:00,1900-01-01 09:13:24,,,2.4
2022-01-15,07,Outbound,54289907.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 09:14:00,1900-01-01 09:15:40,,,1.6666666666666667
2022-01-15,07,Outbound,54289909.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 09:42:00,1900-01-01 09:41:50,,,0.0
2022-01-15,07,Outbound,54289909.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 09:45:00,1900-01-01 09:44:46,,,0.0
2022-01-15,07,Outbound,54289909.0,889,bcec,3,Midpoint,Schedule,1900-01-01 09:47:00,1900-01-01 09:47:35,,,0.5833333333333334
2022-01-15,07,Outbound,54289909.0,879,lbrwy,4,Midpoint,Schedule,1900-01-01 09:51:00,1900-01-01 09:51:09,,,0.15
2022-01-15,07,Outbound,54289909.0,33,ctypt,5,Endpoint,Schedule,1900-01-01 09:54:00,1900-01-01 09:53:43,,,0.0
2022-01-15,07,Outbound,54289931.0,16535,otsum,1,Startpoint,Schedule,1900-01-01 10:22:00,1900-01-01 10:23:56,,,1.9333333333333333
2022-01-15,07,Outbound,54289931.0,6564,sosta,2,Midpoint,Schedule,1900-01-01 10:25:00,1900-01-01 10:26:14,,,1.2333333333333334
2022-01-15,07,Outbound,54289931.0,889,bcec,3,Midpoint,Schedule,1900-01-01 10:28:00,1900-01-01 10:28:22,,,0.36666666666666664
