service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway,delay_time
2022-01-01,01,Inbound,54137355.0,110,hhgat,1,Startpoint,Schedule,1900-01-01 06:05:00,1900-01-01 06:24:56,,,19.933333333333334
2022-01-01,01,Inbound,54137355.0,67,maput,2,Midpoint,Schedule,1900-01-01 06:09:00,1900-01-01 06:27:46,,,18.766666666666666
2022-01-01,01,Inbound,54137355.0,72,cntsq,3,Midpoint,Schedule,1900-01-01 06:12:00,1900-01-01 06:32:16,,,20.266666666666666
2022-01-01,01,Inbound,54137355.0,75,mit,4,Midpoint,Schedule,1900-01-01 06:15:00,1900-01-01 06:35:03,,,20.05
2022-01-01,01,Inbound,54137355.0,79,hynes,5,Midpoint,Schedule,1900-01-01 06:19:00,1900-01-01 06:38:10,,,19.166666666666668
2022-01-01,01,Inbound,54137355.0,187,masta,6,Midpoint,Schedule,1900-01-01 06:21:00,1900-01-01 06:42:40,,,21.666666666666668
2022-01-01,01,Inbound,54137355.0,59,Wasma,7,Midpoint,Schedule,1900-01-01 06:25:00,1900-01-01 06:45:39,,,20.65
2022-01-01,01,Inbound,54137355.0,62,Melwa,8,Midpoint,Schedule,1900-01-01 06:29:00,1900-01-01 06:49:47,,,20.783333333333335
2022-01-01,01,Inbound,54137355.0,64,dudly,9,Endpoint,Schedule,1900-01-01 06:30:00,1900-01-01 06:50:16,,,20.266666666666666
2022-01-01,01,Outbound,54137202.0,64,dudly,1,Startpoint,Schedule,1900-01-01 05:55:00,1900-01-01 05:59:50,,,4.833333333333333
2022-01-01,01,Outbound,54137202.0,2,Melwa,2,Midpoint,Schedule,1900-01-01 05:56:00,1900-01-01 06:00:49,,,4.816666666666666
2022-01-01,01,Outbound,54137202.0,10590,Wasma,3,Midpoint,Schedule,1900-01-01 06:02:00,1900-01-01 06:07:03,,,5.05
2022-01-01,01,Outbound,54137202.0,188,masta,4,Midpoint,Schedule,1900-01-01 06:06:00,1900-01-01 06:10:59,,,4.983333333333333
2022-01-01,01,Outbound,54137202.0,93,hynes,5,Midpoint,Schedule,1900-01-01 06:09:00,1900-01-01 06:14:04,,,5.066666666666666
2022-01-01,01,Outbound,54137202.0,97,mit,6,Midpoint,Schedule,1900-01-01 06:12:00,1900-01-01 06:16:37,,,4.616666666666666
2022-01-01,01,Outbound,54137202.0,102,cntsq,7,Midpoint,Schedule,1900-01-01 06:16:00,1900-01-01 06:19:55,,,3.9166666666666665
