service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway,delay_time
2022-01-23,08,Inbound,54375064.0,121,jfk,2,Midpoint,Schedule,1900-01-01 07:18:00,1900-01-01 07:23:11,,,5.183333333333334
2022-01-23,08,Inbound,54375064.0,123,edevt,3,Midpoint,Schedule,1900-01-01 07:21:00,1900-01-01 07:25:03,,,4.05
2022-01-23,08,Inbound,54375064.0,5090,bumed,4,Midpoint,Schedule,1900-01-01 07:27:00,1900-01-01 07:31:55,,,4.916666666666667
2022-01-23,08,Inbound,54375064.0,64,dudly,5,Midpoint,Schedule,1900-01-01 07:30:00,1900-01-01 07:37:32,,,7.533333333333333
2022-01-23,08,Inbound,54375064.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 07:34:00,1900-01-01 07:42:22,,,8.366666666666667
2022-01-23,08,Inbound,54375064.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 07:36:00,1900-01-01 07:44:13,,,8.216666666666667
2022-01-23,08,Inbound,54375064.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 07:41:00,1900-01-01 07:49:46,,,8.766666666666667
2022-01-23,08,Inbound,54375064.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 07:44:00,1900-01-01 07:52:44,,,8.733333333333333
2022-01-23,08,Inbound,54375064.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 07:52:00,1900-01-01 07:53:10,,,1.1666666666666667
2022-01-23,08,Inbound,54373867.0,111,umass,1,Startpoint,Schedule,1900-01-01 08:00:00,1900-01-01 08:01:23,,,1.3833333333333333
2022-01-23,08,Inbound,54373867.0,121,jfk,2,Midpoint,Schedule,1900-01-01 08:03:00,1900-01-01 08:03:28,,,0.4666666666666667
2022-01-23,08,Inbound,54373867.0,123,edevt,3,Midpoint,Schedule,1900-01-01 08:06:00,1900-01-01 08:05:55,,,0.0
2022-01-23,08,Inbound,54373867.0,5090,bumed,4,Midpoint,Schedule,1900-01-01 08:12:00,1900-01-01 08:12:57,,,0.95
2022-01-23,08,Inbound,54373867.0,64,dudly,5,Midpoint,Schedule,1900-01-01 08:15:00,1900-01-01 08:18:53,,,3.8833333333333333
2022-01-23,08,Inbound,54373867.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 08:19:00,1900-01-01 08:22:46,,,3.7666666666666666
2022-01-23,08,Inbound,54373867.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 08:21:00,1900-01-01 08:24:44,,,3.7333333333333334
2022-01-23,08,Inbound,54373867.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 08:26:00,1900-01-01 08:29:02,,,3.033333333333333
2022-01-23,08,Inbound,54373867.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 08:29:00,1900-01-01 08:31:22,,,2.3666666666666667
2022-01-23,08,Inbound,54373867.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 08:37:00,1900-01-01 08:31:41,,,0.0
2022-01-23,08,Inbound,54373869.0,111,umass,1,Startpoint,Schedule,1900-01-01 08:45:00,1900-01-01 08:44:12,,,0.0
2022-01-23,08,Inbound,54373869.0,121,jfk,2,Midpoint,Schedule,1900-01-01 08:48:00,1900-01-01 08:50:36,,,2.6
2022-01-23,08,Inbound,54373869.0,123,edevt,3,Midpoint,Schedule,1900-01-01 08:51:00,1900-01-01 08:52:39,,,1.65
2022-01-23,08,Inbound,54373869.0,5090,bumed,4,Midpoint,Schedule,1900-01-01 08:57:00,1900-01-01 08:58:47,,,1.7833333333333334
2022-01-23,08,Inbound,54373869.0,64,dudly,5,Midpoint,Schedule,1900-01-01 09:02:00,1900-01-01 09:07:20,,,5.333333333333333
2022-01-23,08,Inbound,54373869.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 09:06:00,1900-01-01 09:12:19,,,6.316666666666666
2022-01-23,08,Inbound,54373869.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 09:09:00,1900-01-01 09:14:14,,,5.233333333333333
2022-01-23,08,Inbound,54373869.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 09:14:00,1900-01-01 09:18:26,,,4.433333333333334
2022-01-23,08,Inbound,54373869.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 09:17:00,1900-01-01 09:21:48,,,4.8
2022-01-23,08,Inbound,54373869.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 09:25:00,1900-01-01 09:22:21,,,0.0
2022-01-23,08,Inbound,54373872.0,111,umass,1,Startpoint,Schedule,1900-01-01 09:30:00,1900-01-01 09:31:35,,,1.5833333333333333
2022-01-23,08,Inbound,54373872.0,121,jfk,2,Midpoint,Schedule,1900-01-01 09:33:00,1900-01-01 09:37:06,,,4.1
2022-01-23,08,Inbound,54373872.0,123,edevt,3,Midpoint,Schedule,1900-01-01 09:36:00,1900-01-01 09:40:41,,,4.683333333333334
2022-01-23,08,Inbound,54373872.0,5090,bumed,4,Midpoint,Schedule,1900-01-01 09:42:00,1900-01-01 09:46:06,,,4.1
2022-01-23,08,Inbound,54373872.0,64,dudly,5,Midpoint,Schedule,1900-01-01 09:47:00,1900-01-01 09:51:36,,,4.6
2022-01-23,08,Inbound,54373872.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 09:51:00,1900-01-01 09:56:18,,,5.3
2022-01-23,08,Inbound,54373872.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 09:54:00,1900-01-01 09:57:46,,,3.7666666666666666
2022-01-23,08,Inbound,54373872.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 09:59:00,1900-01-01 10:02:39,,,3.65
2022-01-23,08,Inbound,54373872.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 10:02:00,1900-01-01 10:06:07,,,4.116666666666666
2022-01-23,08,Inbound,54373872.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 10:10:00,1900-01-01 10:06:58,,,0.0
2022-01-23,08,Inbound,54373871.0,111,umass,1,Startpoint,Schedule,1900-01-01 10:20:00,1900-01-01 10:20:07,,,0.11666666666666667
2022-01-23,08,Inbound,54373871.0,121,jfk,2,Midpoint,Schedule,1900-01-01 10:23:00,1900-01-01 10:23:21,,,0.35
2022-01-23,08,Inbound,54373871.0,123,edevt,3,Midpoint,Schedule,1900-01-01 10:26:00,1900-01-01 10:25:24,,,0.0
2022-01-23,08,Inbound,54373871.0,5090,bumed,4,Midpoint,Schedule,1900-01-01 10:32:00,1900-01-01 10:32:26,,,0.43333333333333335
2022-01-23,08,Inbound,54373871.0,64,dudly,5,Midpoint,Schedule,1900-01-01 10:37:00,1900-01-01 10:40:12,,,3.2
2022-01-23,08,Inbound,54373871.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 10:41:00,1900-01-01 10:45:27,,,4.45
2022-01-23,08,Inbound,54373871.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 10:44:00,1900-01-01 10:47:17,,,3.283333333333333
2022-01-23,08,Inbound,54373871.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 10:49:00,1900-01-01 10:54:03,,,5.05
2022-01-23,08,Inbound,54373871.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 10:52:00,1900-01-01 10:56:28,,,4.466666666666667
2022-01-23,08,Inbound,54373871.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 11:00:00,1900-01-01 10:56:52,,,0.0
2022-01-23,08,Inbound,54373874.0,111,umass,1,Startpoint,Schedule,1900-01-01 11:05:00,1900-01-01 11:04:59,,,0.0
2022-01-23,08,Inbound,54373874.0,121,jfk,2,Midpoint,Schedule,1900-01-01 11:08:00,1900-01-01 11:08:15,,,0.25
2022-01-23,08,Inbound,54373874.0,123,edevt,3,Midpoint,Schedule,1900-01-01 11:11:00,1900-01-01 11:10:42,,,0.0
2022-01-23,08,Inbound,54373874.0,5090,bumed,4,Midpoint,Schedule,1900-01-01 11:17:00,1900-01-01 11:19:52,,,2.8666666666666667
2022-01-23,08,Inbound,54373874.0,64,dudly,5,Midpoint,Schedule,1900-01-01 11:22:00,1900-01-01 11:25:25,,,3.4166666666666665
2022-01-23,08,Inbound,54373874.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 11:26:00,1900-01-01 11:29:20,,,3.3333333333333335
2022-01-23,08,Inbound,54373874.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 11:29:00,1900-01-01 11:30:56,,,1.9333333333333333
2022-01-23,08,Inbound,54373874.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 11:34:00,1900-01-01 11:36:57,,,2.95
2022-01-23,08,Inbound,54373874.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 11:37:00,1900-01-01 11:41:38,,,4.633333333333334
2022-01-23,08,Inbound,54373874.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 11:45:00,1900-01-01 11:42:19,,,0.0
2022-01-23,08,Inbound,54374096.0,111,umass,1,Startpoint,Schedule,1900-01-01 11:50:00,1900-01-01 11:50:06,,,0.1
2022-01-23,08,Inbound,54374096.0,121,jfk,2,Midpoint,Schedule,1900-01-01 11:53:00,1900-01-01 11:54:02,,,1.0333333333333334
2022-01-23,08,Inbound,54374096.0,123,edevt,3,Midpoint,Schedule,1900-01-01 11:56:00,1900-01-01 11:56:57,,,0.95
2022-01-23,08,Inbound,54374096.0,5090,bumed,4,Midpoint,Schedule,1900-01-01 12:02:00,1900-01-01 12:03:22,,,1.3666666666666667
2022-01-23,08,Inbound,54374096.0,64,dudly,5,Midpoint,Schedule,1900-01-01 12:08:00,1900-01-01 12:09:34,,,1.5666666666666667
2022-01-23,08,Inbound,54374096.0,17863,rugg,6,Midpoint,Schedule,1900-01-01 12:12:00,1900-01-01 12:13:26,,,1.4333333333333333
2022-01-23,08,Inbound,54374096.0,1799,hrugg,7,Midpoint,Schedule,1900-01-01 12:15:00,1900-01-01 12:15:47,,,0.7833333333333333
2022-01-23,08,Inbound,54374096.0,1804,brlng,8,Midpoint,Schedule,1900-01-01 12:20:00,1900-01-01 12:20:34,,,0.5666666666666667
2022-01-23,08,Inbound,54374096.0,1563,fnypk,9,Midpoint,Schedule,1900-01-01 12:24:00,1900-01-01 12:23:21,,,0.0
2022-01-23,08,Inbound,54373890.0,111,umass,1,Startpoint,Schedule,1900-01-01 12:25:00,1900-01-01 12:24:49,,,0.0
2022-01-23,08,Inbound,54373890.0,121,jfk,2,Midpoint,Schedule,1900-01-01 12:28:00,1900-01-01 12:28:16,,,0.26666666666666666
2022-01-23,08,Inbound,54373890.0,123,edevt,3,Midpoint,Schedule,1900-01-01 12:30:00,1900-01-01 12:30:42,,,0.7
2022-01-23,08,Inbound,54374096.0,899,kenbs,10,Endpoint,Schedule,1900-01-01 12:32:00,1900-01-01 12:24:27,,,0.0
2022-01-23,08,Inbound,54373890.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 12:34:00,1900-01-01 12:35:41,,,1.6833333333333333
2022-01-23,08,Inbound,54373890.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 12:43:00,1900-01-01 12:43:54,,,0.9
2022-01-23,08,Inbound,54373890.0,64,dudly,6,Midpoint,Schedule,1900-01-01 12:48:00,1900-01-01 12:50:04,,,2.066666666666667
2022-01-23,08,Inbound,54373890.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 12:54:00,1900-01-01 12:54:09,,,0.15
2022-01-23,08,Inbound,54373890.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 12:56:00,1900-01-01 12:56:15,,,0.25
2022-01-23,08,Inbound,54373890.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 13:01:00,1900-01-01 13:01:16,,,0.26666666666666666
2022-01-23,08,Inbound,54373890.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 13:03:00,1900-01-01 13:05:05,,,2.0833333333333335
2022-01-23,08,Inbound,54373892.0,111,umass,1,Startpoint,Schedule,1900-01-01 13:05:00,1900-01-01 13:10:22,,,5.366666666666666
2022-01-23,08,Inbound,54373892.0,121,jfk,2,Midpoint,Schedule,1900-01-01 13:08:00,1900-01-01 13:16:20,,,8.333333333333334
2022-01-23,08,Inbound,54373890.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 13:09:00,1900-01-01 13:06:11,,,0.0
2022-01-23,08,Inbound,54373892.0,123,edevt,3,Midpoint,Schedule,1900-01-01 13:11:00,1900-01-01 13:20:49,,,9.816666666666666
2022-01-23,08,Inbound,54373892.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 13:15:00,1900-01-01 13:24:32,,,9.533333333333333
2022-01-23,08,Inbound,54373892.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 13:24:00,1900-01-01 13:35:16,,,11.266666666666667
2022-01-23,08,Inbound,54373892.0,64,dudly,6,Midpoint,Schedule,1900-01-01 13:30:00,1900-01-01 13:40:56,,,10.933333333333334
2022-01-23,08,Inbound,54373892.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 13:36:00,1900-01-01 13:45:21,,,9.35
2022-01-23,08,Inbound,54373892.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 13:38:00,1900-01-01 13:47:22,,,9.366666666666667
2022-01-23,08,Inbound,54373892.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 13:43:00,1900-01-01 13:53:46,,,10.766666666666667
2022-01-23,08,Inbound,54373892.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 13:45:00,1900-01-01 13:57:41,,,12.683333333333334
2022-01-23,08,Inbound,54373894.0,111,umass,1,Startpoint,Schedule,1900-01-01 13:50:00,1900-01-01 13:45:34,,,0.0
2022-01-23,08,Inbound,54373892.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 13:51:00,1900-01-01 13:58:01,,,7.016666666666667
2022-01-23,08,Inbound,54373894.0,121,jfk,2,Midpoint,Schedule,1900-01-01 13:53:00,1900-01-01 13:54:28,,,1.4666666666666666
2022-01-23,08,Inbound,54373894.0,123,edevt,3,Midpoint,Schedule,1900-01-01 13:56:00,1900-01-01 13:56:38,,,0.6333333333333333
2022-01-23,08,Inbound,54373894.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 14:00:00,1900-01-01 14:03:13,,,3.216666666666667
2022-01-23,08,Inbound,54373894.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 14:09:00,1900-01-01 14:14:06,,,5.1
2022-01-23,08,Inbound,54373894.0,64,dudly,6,Midpoint,Schedule,1900-01-01 14:15:00,1900-01-01 14:19:59,,,4.983333333333333
2022-01-23,08,Inbound,54373894.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 14:20:00,1900-01-01 14:23:37,,,3.6166666666666667
2022-01-23,08,Inbound,54373894.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 14:22:00,1900-01-01 14:26:23,,,4.383333333333334
2022-01-23,08,Inbound,54373894.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 14:27:00,1900-01-01 14:31:50,,,4.833333333333333
2022-01-23,08,Inbound,54373894.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 14:31:00,1900-01-01 14:35:33,,,4.55
2022-01-23,08,Inbound,54374966.0,111,umass,1,Startpoint,Schedule,1900-01-01 14:35:00,1900-01-01 14:38:18,,,3.3
2022-01-23,08,Inbound,54373894.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 14:37:00,1900-01-01 14:36:30,,,0.0
2022-01-23,08,Inbound,54374966.0,121,jfk,2,Midpoint,Schedule,1900-01-01 14:38:00,1900-01-01 14:44:47,,,6.783333333333333
2022-01-23,08,Inbound,54374966.0,123,edevt,3,Midpoint,Schedule,1900-01-01 14:41:00,1900-01-01 14:48:41,,,7.683333333333334
2022-01-23,08,Inbound,54374966.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 14:45:00,1900-01-01 14:53:29,,,8.483333333333333
2022-01-23,08,Inbound,54374966.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 14:54:00,1900-01-01 15:06:08,,,12.133333333333333
2022-01-23,08,Inbound,54374966.0,64,dudly,6,Midpoint,Schedule,1900-01-01 15:00:00,1900-01-01 15:14:29,,,14.483333333333333
2022-01-23,08,Inbound,54374966.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 15:05:00,1900-01-01 15:19:28,,,14.466666666666667
2022-01-23,08,Inbound,54374966.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 15:07:00,1900-01-01 15:22:06,,,15.1
2022-01-23,08,Inbound,54374966.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 15:12:00,1900-01-01 15:28:30,,,16.5
2022-01-23,08,Inbound,54374966.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 15:16:00,1900-01-01 15:32:37,,,16.616666666666667
2022-01-23,08,Inbound,54373898.0,111,umass,1,Startpoint,Schedule,1900-01-01 15:20:00,1900-01-01 15:17:34,,,0.0
2022-01-23,08,Inbound,54374966.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 15:22:00,1900-01-01 15:33:23,,,11.383333333333333
2022-01-23,08,Inbound,54373898.0,121,jfk,2,Midpoint,Schedule,1900-01-01 15:23:00,1900-01-01 15:23:41,,,0.6833333333333333
2022-01-23,08,Inbound,54373898.0,123,edevt,3,Midpoint,Schedule,1900-01-01 15:26:00,1900-01-01 15:26:27,,,0.45
2022-01-23,08,Inbound,54373898.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 15:30:00,1900-01-01 15:30:44,,,0.7333333333333333
2022-01-23,08,Inbound,54373898.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 15:39:00,1900-01-01 15:39:52,,,0.8666666666666667
2022-01-23,08,Inbound,54373898.0,64,dudly,6,Midpoint,Schedule,1900-01-01 15:45:00,1900-01-01 15:45:39,,,0.65
2022-01-23,08,Inbound,54373898.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 15:49:00,1900-01-01 15:50:17,,,1.2833333333333334
2022-01-23,08,Inbound,54373898.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 15:51:00,1900-01-01 15:52:09,,,1.15
2022-01-23,08,Inbound,54373898.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 15:56:00,1900-01-01 15:57:45,,,1.75
2022-01-23,08,Inbound,54373898.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 16:00:00,1900-01-01 15:59:59,,,0.0
2022-01-23,08,Inbound,54373896.0,111,umass,1,Startpoint,Schedule,1900-01-01 16:05:00,1900-01-01 16:09:35,,,4.583333333333333
2022-01-23,08,Inbound,54373898.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 16:06:00,1900-01-01 16:00:45,,,0.0
2022-01-23,08,Inbound,54373896.0,121,jfk,2,Midpoint,Schedule,1900-01-01 16:08:00,1900-01-01 16:12:24,,,4.4
2022-01-23,08,Inbound,54373896.0,123,edevt,3,Midpoint,Schedule,1900-01-01 16:11:00,1900-01-01 16:14:45,,,3.75
2022-01-23,08,Inbound,54373896.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 16:15:00,1900-01-01 16:19:42,,,4.7
2022-01-23,08,Inbound,54373896.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 16:23:00,1900-01-01 16:29:28,,,6.466666666666667
2022-01-23,08,Inbound,54373896.0,64,dudly,6,Midpoint,Schedule,1900-01-01 16:29:00,1900-01-01 16:36:47,,,7.783333333333333
2022-01-23,08,Inbound,54373896.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 16:33:00,1900-01-01 16:41:05,,,8.083333333333334
2022-01-23,08,Inbound,54373896.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 16:35:00,1900-01-01 16:43:05,,,8.083333333333334
2022-01-23,08,Inbound,54373896.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 16:40:00,1900-01-01 16:48:00,,,8.0
2022-01-23,08,Inbound,54373896.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 16:43:00,1900-01-01 16:52:27,,,9.45
2022-01-23,08,Inbound,54373896.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 16:49:00,1900-01-01 16:53:53,,,4.883333333333334
2022-01-23,08,Inbound,54373900.0,111,umass,1,Startpoint,Schedule,1900-01-01 16:50:00,1900-01-01 16:51:09,,,1.15
2022-01-23,08,Inbound,54373900.0,121,jfk,2,Midpoint,Schedule,1900-01-01 16:53:00,1900-01-01 16:56:08,,,3.1333333333333333
2022-01-23,08,Inbound,54373900.0,123,edevt,3,Midpoint,Schedule,1900-01-01 16:56:00,1900-01-01 16:58:27,,,2.45
2022-01-23,08,Inbound,54373900.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 17:00:00,1900-01-01 17:01:56,,,1.9333333333333333
2022-01-23,08,Inbound,54373900.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 17:08:00,1900-01-01 17:10:43,,,2.716666666666667
2022-01-23,08,Inbound,54373900.0,64,dudly,6,Midpoint,Schedule,1900-01-01 17:14:00,1900-01-01 17:17:57,,,3.95
2022-01-23,08,Inbound,54373900.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 17:18:00,1900-01-01 17:21:28,,,3.466666666666667
2022-01-23,08,Inbound,54373900.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 17:20:00,1900-01-01 17:23:21,,,3.35
2022-01-23,08,Inbound,54373900.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 17:25:00,1900-01-01 17:29:11,,,4.183333333333334
2022-01-23,08,Inbound,54373900.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 17:28:00,1900-01-01 17:33:36,,,5.6
2022-01-23,08,Inbound,54373900.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 17:34:00,1900-01-01 17:34:02,,,0.03333333333333333
2022-01-23,08,Inbound,54373876.0,111,umass,1,Startpoint,Schedule,1900-01-01 17:35:00,1900-01-01 17:38:10,,,3.1666666666666665
2022-01-23,08,Inbound,54373876.0,121,jfk,2,Midpoint,Schedule,1900-01-01 17:38:00,1900-01-01 17:42:21,,,4.35
2022-01-23,08,Inbound,54373876.0,123,edevt,3,Midpoint,Schedule,1900-01-01 17:41:00,1900-01-01 17:44:36,,,3.6
2022-01-23,08,Inbound,54373876.0,29051,sobay,4,Midpoint,Schedule,1900-01-01 17:45:00,1900-01-01 17:50:05,,,5.083333333333333
2022-01-23,08,Inbound,54373876.0,5090,bumed,5,Midpoint,Schedule,1900-01-01 17:53:00,1900-01-01 17:59:23,,,6.383333333333334
2022-01-23,08,Inbound,54373876.0,64,dudly,6,Midpoint,Schedule,1900-01-01 17:59:00,1900-01-01 18:04:45,,,5.75
2022-01-23,08,Inbound,54373876.0,17863,rugg,7,Midpoint,Schedule,1900-01-01 18:02:00,1900-01-01 18:08:54,,,6.9
2022-01-23,08,Inbound,54373876.0,1799,hrugg,8,Midpoint,Schedule,1900-01-01 18:04:00,1900-01-01 18:10:01,,,6.016666666666667
2022-01-23,08,Inbound,54373876.0,1804,brlng,9,Midpoint,Schedule,1900-01-01 18:08:00,1900-01-01 18:15:03,,,7.05
2022-01-23,08,Inbound,54373876.0,1563,fnypk,10,Midpoint,Schedule,1900-01-01 18:11:00,1900-01-01 18:18:23,,,7.383333333333334
2022-01-23,08,Inbound,54373876.0,899,kenbs,11,Endpoint,Schedule,1900-01-01 18:17:00,1900-01-01 18:18:56,,,1.9333333333333333
2022-01-23,08,Inbound,54374780.0,111,umass,1,Startpoint,Schedule,1900-01-01 18:20:00,1900-01-01 18:19:15,,,0.0
