stop_id,latitude,longitude,zip_code
78211,42.347446,-71.245416,02466
78219,42.345723,-71.233334,02465
78981,42.475421,-71.253388,02421
78988,42.476167,-71.252434,02421
81317,42.34016,-71.088899,02115
81441,42.293543,-71.235202,02494
81463,42.309265,-71.220548,02464
81916,42.326155,-71.140511,02445
82034,42.309046,-71.22031,02464
82039,42.313954,-71.211591,02464
82049,42.313962,-71.211439,02464
82140,42.293848,-71.235334,02494
82471,42.467852,-71.178576,01801
82853,42.350667,-71.207073,02460
85231,42.458044,-71.266621,02421
85565,42.283778,-71.169626,02132
85568,42.277802,-71.167005,02132
86179,42.462813,-71.291173,01742
86618,42.145822,-71.25317,02081
86943,42.375625,-71.236982,02451
86944,42.374525,-71.235692,02453
86971,42.373876,-71.236394,02453
88333,42.374664,-71.235376,02453
88334,42.376251,-71.237666,02451
88591,42.505811,-71.147136,01801
89610,42.39705,-71.257227,02451
89617,42.158933,-71.218377,02032
90620,42.218878,-71.188252,02090
91317,42.341244,-71.08651,02115
91391,42.336067,-71.100187,02115
91852,42.273039,-71.237947,02492
93129,42.277475,-71.024137,02171
94320,42.460546,-70.954427,01902
96459,42.278688,-71.116096,02131
98618,42.145831,-71.25294,02081
99832,42.251984,-71.168849,02026
99991,42.308378,-71.115619,02130
