stop_id,latitude,longitude
1431,42.373954,-71.112665
1468,42.303639,-71.071079
1475,42.311233,-71.062553
1480,42.316363,-71.065765
1486,42.325142,-71.074807
1497,42.325078,-71.074964
1508,42.311094,-71.062621
1515,42.303753,-71.071158
1518,42.346894,-71.098925
1520,42.343808,-71.10228
1521,42.33851,-71.107918
1525,42.332805,-71.113834
1526,42.331857,-71.116931
1533,42.329739,-71.128527
1535,42.326526,-71.143465
1540,42.32361,-71.163925
1545,42.326254,-71.142702
1547,42.329502,-71.128441
1555,42.331641,-71.116532
1563,42.346694,-71.098982
1565,42.302273,-71.086506
1566,42.30962,-71.082454
1569,42.314494,-71.078817
1576,42.324862,-71.075227
1577,42.32505,-71.075288
1583,42.314697,-71.078834
1586,42.310143,-71.082173
1587,42.303124,-71.08595
1618,42.254718,-71.145182
1643,42.235942,-71.028228
1663,42.434571,-71.15536
1677,42.460916,-71.165774
1683,42.467939,-71.178331
1687,42.47988,-71.185216
1695,42.504893,-71.195784
1714,42.27986,-71.093154
1728,42.279387,-71.09285
1731,42.284302,-71.091264
1737,42.29572,-71.087487
1741,42.309876,-71.091897
1761,42.328658,-71.110231
1773,42.349273,-71.109993
1775,42.346727,-71.105259
1778,42.340455,-71.105828
1779,42.338701,-71.107013
1780,42.337436,-71.104448
1784,42.337416,-71.095079
1799,42.337523,-71.095101
1804,42.339097,-71.106836
1805,42.340438,-71.105523
1807,42.345214,-71.104266
1808,42.3471,-71.105198
1809,42.348313,-71.105903
1839,42.293545,-71.16257
1853,42.294255,-71.136678
1875,42.294339,-71.136765
1888,42.293228,-71.162319
1895,42.302621,-71.152112
1926,42.342769,-71.097113
1939,42.309949,-71.115345
1984,42.323275,-71.163979
1994,42.346188,-71.152449
2003,42.308723,-71.11811
2020,42.373515,-71.12327
2025,42.374987,-71.134068
2030,42.374974,-71.148307
2043,42.367918,-71.17901
2050,42.367937,-71.178736
2064,42.374908,-71.147889
2070,42.374842,-71.133786
2074,42.373051,-71.122407
2076,42.374217,-71.11897
2077,42.375543,-71.145767
2080,42.380218,-71.14328
2095,42.380242,-71.14372
2098,42.375483,-71.146112
2099,42.3875,-71.189976
2108,42.378279,-71.170735
2125,42.37782,-71.169553
2134,42.387194,-71.190609
2137,42.395391,-71.174422
2144,42.39169,-71.161839
2148,42.390758,-71.156875
2154,42.387142,-71.14201
2159,42.382321,-71.130977
2170,42.376891,-71.122342
2176,42.382317,-71.130813
2181,42.387214,-71.141497
2187,42.390896,-71.156152
2191,42.391782,-71.161205
2231,42.362498,-71.085841
2251,42.42357,-71.176264
2258,42.41619,-71.156708
2260,42.414283,-71.15107
2265,42.405583,-71.142118
2271,42.397954,-71.130684
2277,42.406066,-71.142554
2282,42.414833,-71.151369
2283,42.415673,-71.153427
2291,42.423592,-71.17585
2296,42.39586,-71.128749
2307,42.37781,-71.120289
2310,42.377805,-71.119941
2321,42.396361,-71.12889
2331,42.405409,-71.165109
2353,42.406193,-71.163768
2361,42.414514,-71.179505
2362,42.415001,-71.150834
2374,42.414198,-71.125938
2376,42.411399,-71.121671
2381,42.401653,-71.116923
2388,42.389153,-71.097269
2398,42.389067,-71.097025
2404,42.396761,-71.103896
2405,42.401721,-71.116808
2410,42.411509,-71.121651
2412,42.414151,-71.125672
2418,42.421184,-71.13678
2425,42.393959,-71.138186
2430,42.388424,-71.118904
2439,42.373018,-71.100107
2441,42.369626,-71.100892
2444,42.365266,-71.105242
2448,42.369203,-71.101015
2451,42.373437,-71.100422
2460,42.388534,-71.118917
2464,42.415764,-71.194248
2495,42.415182,-71.195301
2510,42.379996,-71.096698
2528,42.376374,-71.095322
2531,42.37812,-71.09467
2553,42.364643,-71.127933
2561,42.363592,-71.129142
2577,42.403329,-71.12751
2581,42.39693,-71.122971
2591,42.383284,-71.107022
2597,42.379497,-71.095404
2600,42.377014,-71.088919
2607,42.377092,-71.088178
2612,42.379547,-71.095164
2618,42.383388,-71.107062
2634,42.403375,-71.127338
2637,42.405907,-71.13207
2664,42.386828,-71.09859
2671,42.39232,-71.112537
2677,42.392088,-71.11225
2684,42.386815,-71.098864
2691,42.402309,-71.12519
2695,42.400979,-71.115776
2699,42.397544,-71.105186
2703,42.394942,-71.098178
2729,42.394765,-71.097355
2738,42.401138,-71.116273
2789,42.265549,-71.128704
2796,42.275802,-71.125725
2805,42.275836,-71.125869
2812,42.265268,-71.128517
2819,42.254741,-71.124397
2821,42.383307,-71.071852
2829,42.365749,-71.058505
2832,42.364582,-71.058203
2835,42.373614,-71.061511
2844,42.383268,-71.07149
2850,42.378284,-71.060779
2855,42.373222,-71.060875
2867,42.383362,-71.07145
2910,42.317228,-71.065045
2913,42.311271,-71.070413
2919,42.305519,-71.080507
2922,42.301806,-71.086667
2925,42.305402,-71.080253
2931,42.31118,-71.070077
2933,42.317122,-71.064572
2935,42.319915,-71.062177
3026,42.267632,-71.016165
3031,42.261229,-71.011256
3032,42.259227,-71.009528
3036,42.255009,-71.006352
3045,42.259781,-71.009767
3046,42.261107,-71.011036
3051,42.267983,-71.016449
3067,42.297184,-71.056392
3075,42.286327,-71.04401
3078,42.282869,-71.054393
3087,42.297282,-71.056364
3093,42.255834,-71.008657
3125,42.275585,-71.028752
3128,42.278137,-71.027252
3136,42.286979,-71.023727
3151,42.297682,-71.016547
3157,42.287287,-71.023669
3165,42.278334,-71.027176
3191,42.265003,-71.019209
3199,42.255884,-71.008922
3210,42.276116,-71.013813
3227,42.276081,-71.014087
3239,42.253697,-70.998993
3240,42.25626,-70.996083
3248,42.260829,-70.978466
3265,42.272031,-70.950956
3280,42.260931,-70.978531
3288,42.256304,-70.996193
3290,42.253438,-70.999611
3292,42.260737,-70.978651
3305,42.251137,-70.965313
3308,42.250419,-70.963708
3326,42.248742,-71.002111
3327,42.245845,-71.000491
3330,42.241968,-71.003612
3336,42.242474,-71.015449
3345,42.245524,-71.031757
3359,42.25795,-71.039279
3366,42.27134,-71.047728
3382,42.271453,-71.047956
3389,42.258688,-71.042668
3391,42.257936,-71.039704
3395,42.255874,-71.032785
3403,42.245431,-71.031821
3412,42.242378,-71.015376
3418,42.242025,-71.003462
3422,42.246696,-71.000719
3423,42.248397,-71.001703
3476,42.264971,-71.020386
3513,42.421061,-71.136955
3515,42.250719,-71.000181
3516,42.250095,-70.998165
3525,42.248353,-70.983673
3539,42.242902,-70.950907
3549,42.248888,-70.922437
3560,42.256524,-70.899261
3582,42.244102,-70.883973
3595,42.256611,-70.899094
3603,42.249172,-70.922316
3616,42.243008,-70.950785
3630,42.248184,-70.982677
3639,42.250311,-70.998162
3675,42.217616,-70.936939
3684,42.214575,-70.923632
3692,42.217957,-70.936737
3707,42.242565,-70.947457
3711,42.219964,-70.968502
3724,42.236825,-70.980632
3729,42.24125,-70.990674
3789,42.241162,-70.990704
3793,42.236944,-70.980937
3808,42.219172,-70.96814
3824,42.216028,-70.963154
3852,42.233513,-71.006101
3855,42.228247,-71.004983
3887,42.174913,-71.012872
3911,42.175491,-71.013131
3943,42.228082,-71.004818
3946,42.233339,-71.005958
3959,42.241031,-71.003354
3966,42.154859,-71.008631
3986,42.12247,-71.014033
3990,42.122253,-71.014077
4010,42.154693,-71.008474
4017,42.212758,-71.020193
4019,42.220488,-71.023648
4020,42.217291,-71.022573
4024,42.212075,-71.019834
4042,42.188177,-71.029915
4058,42.163067,-71.041089
4076,42.188018,-71.029746
4093,42.235738,-71.028307
4134,42.270098,-71.073275
4144,42.257995,-71.081128
4147,42.252277,-71.075258
4153,42.24841,-71.069317
4165,42.201227,-71.06285
4177,42.18317,-71.053734
4191,42.163883,-71.042345
4194,42.248421,-71.069112
4198,42.250861,-71.07344
4232,42.131584,-71.040198
4233,42.132787,-71.039789
4250,42.161223,-71.041914
4255,42.156299,-71.027714
4258,42.161855,-71.040036
4277,42.163371,-71.04184
4290,42.183273,-71.053376
4344,42.248574,-71.069046
4364,42.248469,-71.069021
4404,42.258447,-71.081447
4451,42.462708,-70.964894
4472,42.489357,-70.936838
4475,42.485055,-70.94145
4482,42.477267,-70.948921
4492,42.45538,-70.974007
4498,42.420606,-71.003376
4515,42.42095,-71.00354
4520,42.45513,-70.974024
4525,42.462473,-70.964746
4526,42.409969,-71.001815
4538,42.485236,-70.941027
4541,42.489069,-70.93701
4553,42.512001,-70.908476
4576,42.521992,-70.961154
4588,42.522139,-70.960967
4709,42.440343,-70.967824
4717,42.409734,-70.999563
4733,42.409697,-71.000379
4755,42.467489,-70.924489
4761,42.423921,-70.984702
4771,42.483825,-70.900298
4777,42.476191,-70.892579
4807,42.507618,-70.845368
4825,42.474775,-70.89366
4865,42.476289,-70.892518
4872,42.483861,-70.900521
4886,42.467404,-70.924804
4901,42.473977,-70.89429
4928,42.523423,-70.923617
4935,42.527273,-70.927319
5002,42.418553,-71.107833
5005,42.421297,-71.117556
5015,42.396803,-71.122171
5031,42.417908,-71.110125
5034,42.412063,-71.110828
5040,42.41198,-71.110725
5045,42.39621,-71.041468
5072,42.426729,-71.074659
5080,42.428996,-71.088046
5089,42.33556,-71.072264
5095,42.344189,-71.065726
5098,42.343739,-71.066256
5104,42.396646,-71.121879
5215,42.409434,-71.084091
5223,42.294567,-71.135578
5227,42.300704,-71.127124
5232,42.298561,-71.102226
5236,42.309638,-71.104245
5245,42.300839,-71.127376
5249,42.293913,-71.136665
5256,42.287538,-71.14698
5263,42.278855,-71.148157
5264,42.423833,-71.089799
5271,42.402581,-71.076089
5282,42.422491,-71.092564
5291,42.411884,-71.110644
5298,42.402073,-71.106406
5303,42.395076,-71.097724
5306,42.397463,-71.09993
5309,42.402219,-71.106442
5316,42.411952,-71.110529
5325,42.422453,-71.092252
5327,42.426507,-71.073919
5333,42.42326,-71.090929
5342,42.426166,-71.067354
5347,42.421724,-71.058851
5354,42.415073,-71.048403
5361,42.421684,-71.058585
5381,42.427576,-71.050902
5394,42.418708,-71.065427
5404,42.403728,-71.061171
5405,42.404144,-71.061262
5414,42.418631,-71.065335
5426,42.428147,-71.051517
5436,42.433625,-71.046151
5449,42.419938,-71.066126
5450,42.381369,-71.027724
5451,42.418786,-71.065523
5457,42.427665,-71.064714
5466,42.433668,-71.046006
5472,42.442108,-71.048962
5481,42.424878,-71.042284
5488,42.41537,-71.048144
5496,42.406827,-71.055845
5524,42.424677,-71.04223
5537,42.410245,-71.013294
5547,42.415684,-71.033138
5554,42.412881,-71.044764
5560,42.403867,-71.058531
5565,42.403864,-71.058383
5569,42.41173,-71.04559
5577,42.415589,-71.033108
5585,42.410236,-71.013618
5586,42.410663,-71.012304
5592,42.406258,-71.029563
5595,42.404788,-71.035371
5597,42.403055,-71.036281
5605,42.392841,-71.034136
5607,42.391656,-71.038396
5611,42.388714,-71.042267
5615,42.392517,-71.03413
5620,42.398055,-71.030839
5626,42.40468,-71.035224
5629,42.406284,-71.029419
5666,42.380368,-71.023287
5695,42.405955,-71.05641
5713,42.410793,-71.01197
5714,42.408443,-71.013505
5720,42.399754,-71.022329
5736,42.37409,-71.039143
5740,42.369139,-71.039615
5743,42.375709,-71.039031
5755,42.399746,-71.022146
5761,42.408222,-71.013389
5763,42.411045,-71.011627
5790,42.409605,-71.010465
5810,42.397746,-70.992533
5819,42.398027,-70.992783
5832,42.416671,-71.016946
5854,42.375152,-71.038382
5862,42.366524,-71.030532
5867,42.375083,-71.038265
5879,42.386982,-71.00499
5880,42.38723,-71.004229
5907,42.381133,-71.028218
5916,42.455459,-71.051823
5921,42.457933,-71.04664
5980,42.452206,-71.070158
5991,42.436927,-71.071292
6022,42.286623,-71.128949
6103,42.519482,-70.894455
6126,42.485764,-70.901798
6135,42.47472,-70.928526
6146,42.474534,-70.928635
6157,42.485719,-70.901666
6181,42.519619,-70.89472
6267,42.42777,-71.011751
6310,42.431898,-71.131364
6322,42.421111,-71.117561
6357,42.256236,-71.12058
6366,42.267383,-71.094186
6368,42.267439,-71.094318
6390,42.256279,-71.120718
6411,42.242811,-71.126148
6419,42.253034,-71.118706
6433,42.280568,-71.120531
6459,42.279886,-71.118724
6460,42.280681,-71.120534
6471,42.266018,-71.120924
6474,42.272827,-71.119979
6478,42.279969,-71.118822
6496,42.279888,-71.119028
6500,42.273226,-71.120218
6504,42.265743,-71.121186
6509,42.256719,-71.124011
6522,42.255639,-71.143083
6538,42.35176,-71.056003
6548,42.356837,-71.057414
6550,42.352188,-71.057992
6551,42.355286,-71.056411
6555,42.35068,-71.059655
6564,42.352253,-71.054774
6565,42.34997,-71.063413
6611,42.434286,-70.936127
6613,42.427895,-70.935039
6646,42.433819,-70.935622
6700,42.468099,-70.985916
6701,42.467946,-70.987559
6719,42.487475,-71.014762
6746,42.468169,-70.986071
6747,42.465649,-70.983633
6767,42.469833,-70.957108
6842,42.474773,-70.928663
6862,42.488031,-70.959489
6902,42.519675,-71.21163
6953,42.449225,-71.134346
7094,42.366635,-71.017167
7096,42.374693,-71.029333
7097,42.374518,-71.029532
7107,42.572666,-70.893092
7131,42.549149,-70.878211
7190,42.572655,-70.892949
7214,42.483939,-70.941938
7223,42.475177,-70.92929
7245,42.469963,-70.957094
7252,42.477064,-70.94896
7260,42.484804,-70.959703
7263,42.487768,-70.959411
7269,42.540734,-70.945123
7270,42.552271,-70.938449
7290,42.487,-70.960247
7292,42.48461,-70.959841
7300,42.47718,-70.949077
7319,42.47729,-70.949069
7340,42.510149,-70.989516
7341,42.510183,-70.989783
7376,42.457778,-70.973239
7394,42.450342,-70.994146
7401,42.448624,-71.009514
7412,42.432182,-71.025284
7417,42.432858,-71.024087
7428,42.448274,-71.009776
7429,42.448535,-71.009114
7435,42.450155,-70.994255
7452,42.457719,-70.972838
7474,42.464712,-71.009667
7486,42.472172,-71.035003
7506,42.46467,-71.012313
7529,42.459904,-71.025815
7539,42.436415,-71.037855
7542,42.437407,-71.035521
7566,42.448724,-71.010965
7582,42.471996,-71.035076
7600,42.361266,-71.261187
7623,42.347172,-71.230344
7651,42.349243,-71.227825
7724,42.383613,-71.248956
7828,42.345698,-71.257536
7838,42.357715,-71.23961
7878,42.448146,-71.228563
7883,42.491701,-71.279122
7898,42.476175,-71.251528
7922,42.424903,-71.184975
7961,42.43183,-71.17617
8146,42.309356,-71.220632
8151,42.316188,-71.213877
8155,42.322203,-71.206537
8166,42.351007,-71.207027
8178,42.365436,-71.185502
8203,42.321916,-71.206479
8208,42.316391,-71.213905
8213,42.309507,-71.220609
8235,42.505072,-71.195917
8244,42.479837,-71.185434
8248,42.467764,-71.178436
8254,42.460332,-71.165459
8269,42.434419,-71.155548
8281,42.349606,-71.065439
8297,42.366644,-71.186543
8301,42.436141,-71.101815
8302,42.436082,-71.102168
8303,42.429834,-71.103828
8309,42.362243,-71.056806
8311,42.424274,-71.089893
8315,42.428286,-71.102573
8326,42.297185,-71.056697
8331,42.238283,-71.13563
8336,42.436449,-71.033202
8341,42.296877,-71.049066
8394,42.283723,-71.169493
8436,42.428863,-71.206655
8451,42.476346,-71.251498
8466,42.491566,-71.279005
8471,42.505591,-71.273305
8476,42.292343,-71.183913
8486,42.298252,-71.185078
8495,42.312107,-71.196478
8504,42.329848,-71.194786
8511,42.34502,-71.18996
8522,42.344935,-71.19017
8528,42.32989,-71.19488
8537,42.312077,-71.196618
8545,42.298139,-71.185086
8554,42.292321,-71.183769
8608,42.440051,-71.250889
8629,42.439837,-71.250908
8647,42.42932,-71.207156
8678,42.374546,-71.210485
8687,42.283684,-71.055696
8692,42.431655,-71.130854
8809,42.297104,-71.056561
8814,42.281011,-71.047954
8815,42.365985,-71.185281
8825,42.374606,-71.210156
8852,42.521421,-71.158783
8949,42.255436,-71.143062
9021,42.434125,-71.039413
9025,42.433605,-71.046025
9038,42.411411,-71.079279
9042,42.409581,-71.084645
9049,42.411446,-71.079138
9060,42.433544,-71.0459
9063,42.434134,-71.038861
9071,42.468798,-71.074237
9077,42.460717,-71.061884
9085,42.459017,-71.047955
9091,42.455539,-71.051934
9100,42.453171,-71.066339
9109,42.449223,-71.134098
9125,42.479132,-71.152051
9127,42.481204,-71.150841
9145,42.431377,-71.130914
9147,42.42737,-71.12592
9161,42.4098,-71.085081
9162,42.409998,-71.085185
9176,42.426933,-71.124967
9179,42.502413,-71.06981
9188,42.481388,-71.065557
9196,42.465831,-71.061664
9199,42.460637,-71.062318
9203,42.453221,-71.066468
9226,42.453018,-71.066447
9230,42.460534,-71.062229
9233,42.466597,-71.061381
9242,42.482118,-71.065858
9251,42.502471,-71.069633
9326,42.436901,-71.071145
9328,42.436807,-71.070338
9434,42.345304,-71.104558
9441,42.343746,-71.102093
9522,42.372747,-71.263706
9525,42.382322,-71.261895
9526,42.38164,-71.262237
9780,42.350544,-71.166438
10000,42.355692,-71.062911
10006,42.335814,-71.070135
10008,42.339915,-71.064356
10011,42.340162,-71.064227
10016,42.499312,-71.162566
10413,42.314898,-71.097377
10424,42.278467,-71.116716
10590,42.336621,-71.076956
10612,42.26792,-71.149996
10618,42.256411,-71.163235
10642,42.29985,-71.114261
10820,42.275343,-71.171831
10833,42.258725,-71.16853
11131,42.318993,-71.111932
11148,42.331221,-71.090588
11241,42.330107,-71.062519
11257,42.331197,-71.092692
11323,42.330801,-71.089207
11366,42.332409,-71.116433
11384,42.347346,-71.075956
11388,42.345344,-71.082045
11389,42.345355,-71.081535
11391,42.347559,-71.087141
11408,42.372801,-71.094184
11531,42.323074,-71.099546
11545,42.325809,-71.140476
11599,42.352561,-71.046914
11613,42.267432,-71.149989
11618,42.25564,-71.143709
11712,42.284143,-71.091674
11735,42.290104,-71.082689
11771,42.36023,-71.094815
11780,42.337969,-71.102457
11802,42.338473,-71.102334
11803,42.338207,-71.105846
11837,42.302638,-71.152249
11839,42.300091,-71.169801
11891,42.357495,-71.056251
11939,42.309651,-71.115764
12231,42.363498,-71.087704
12301,42.388229,-71.119545
12352,42.405298,-71.164065
12439,42.37378,-71.097963
12451,42.373622,-71.097843
12614,42.377759,-71.120538
12636,42.406461,-71.132577
12644,42.413862,-71.149008
12829,42.371907,-71.060949
12836,42.372149,-71.060233
13142,42.297056,-71.01647
13245,42.262116,-70.986311
13321,42.316392,-71.083219
13400,42.250367,-71.038385
13406,42.244425,-71.010311
13618,42.24757,-71.173924
13808,42.218858,-70.967288
13814,42.216095,-70.963522
13820,42.201881,-70.946697
13829,42.175628,-70.952619
13839,42.201902,-70.946504
13844,42.198592,-70.924618
14211,42.270172,-71.07316
14460,42.511791,-70.908936
14717,42.409782,-71.002099
14748,42.461856,-70.945945
15047,42.391747,-71.047492
15058,42.453002,-71.089342
15095,42.345582,-71.064848
15100,42.308101,-71.064371
15216,42.287758,-71.146008
15431,42.425461,-71.070337
15795,42.413385,-70.99205
15808,42.399383,-70.998214
15975,42.452833,-71.071903
15986,42.47828,-71.100179
15989,42.494975,-71.103846
15992,42.481148,-71.100301
16305,42.421556,-71.13485
16316,42.421294,-71.133765
16434,42.278578,-71.11613
16535,42.354243,-71.058557
16538,42.354271,-71.059508
16653,42.462057,-70.947263
17091,42.364612,-71.020862
17093,42.361657,-71.017833
17094,42.366494,-71.017289
17095,42.369344,-71.020238
17096,42.348769,-71.042336
17102,42.584611,-70.884687
17170,42.549168,-70.878059
17370,42.476049,-70.946021
17391,42.306637,-71.087686
17411,42.309682,-71.092111
17861,42.336572,-71.089616
17862,42.336489,-71.089085
17863,42.33639,-71.08905
18239,42.493884,-71.194413
18351,42.566793,-70.878907
18511,42.267508,-71.091726
18636,42.446782,-71.226073
18928,42.396874,-71.257249
18974,42.242369,-71.147075
18975,42.2425,-71.146712
19031,42.355938,-71.185299
19661,42.321841,-71.177708
19821,42.322323,-71.167627
20761,42.374217,-71.11897
21148,42.331345,-71.093318
21599,42.35257,-71.047578
21772,42.354929,-71.10512
21773,42.360559,-71.093953
21917,42.33512,-71.149405
22173,42.353995,-71.104785
22549,42.375302,-71.119237
22671,42.401638,-71.137324
22751,42.401469,-71.136788
23151,42.388034,-71.119253
23391,42.347441,-71.074592
23406,42.244334,-71.010231
24481,42.369191,-71.100863
24490,42.369251,-71.100745
24791,42.398411,-71.146375
25618,42.196239,-71.199615
25989,42.494932,-71.101946
26137,42.471201,-70.929601
26500,42.278388,-71.116358
26618,42.193899,-71.20104
27092,42.3621,-71.01882
28281,42.37226,-71.061979
28745,42.394225,-71.080798
28746,42.394706,-71.081102
29001,42.384581,-71.076463
29002,42.384386,-71.076502
29003,42.384266,-71.076511
29004,42.384142,-71.076513
29005,42.384032,-71.076519
29006,42.383909,-71.076521
29007,42.384358,-71.076312
29008,42.384167,-71.076315
29009,42.384035,-71.076317
29010,42.38392,-71.076318
29011,42.384351,-71.076086
29012,42.384163,-71.076087
29051,42.327382,-71.061681
29253,42.521793,-71.107921
30009,42.328065,-71.068054
30249,42.34508,-71.031986
30250,42.344649,-71.030268
30294,42.339299,-71.057007
31255,42.3446,-71.034476
31257,42.345192,-71.031996
31317,42.335831,-71.099868
31365,42.326625,-71.111437
31391,42.341443,-71.086788
32000,42.252035,-71.00588
32001,42.251696,-71.004973
32002,42.251772,-71.005099
32003,42.251847,-71.005168
32004,42.251908,-71.0052
32005,42.251975,-71.005231
32549,42.372535,-71.121784
32840,42.38318,-71.071764
32912,42.250785,-70.998193
34579,42.363061,-71.088174
35201,42.328495,-71.052689
36466,42.254919,-71.124162
36541,42.343942,-71.065731
36618,42.17152,-71.209497
37150,42.524466,-70.895998
38155,42.336666,-71.253304
38493,42.223852,-70.996636
38671,42.207213,-71.001278
38813,42.279443,-71.048564
39321,42.241847,-70.983929
39401,42.242281,-70.983694
39683,42.224587,-70.99652
39870,42.106726,-71.022045
40001,42.325557,-71.083487
41187,42.309302,-71.1048
41391,42.340553,-71.088908
41692,42.493735,-71.194221
42819,42.237502,-71.132696
42820,42.243524,-71.131891
43011,42.201087,-71.06251
45002,42.417653,-71.106038
45003,42.418173,-71.106435
45331,42.418111,-71.065605
45413,42.41821,-71.065671
47170,42.557797,-70.887236
49001,42.355385,-71.062211
49002,42.349908,-71.063684
49158,42.408357,-71.091567
49795,42.518393,-71.252377
49797,42.516176,-71.250897
49805,42.488073,-71.223178
49806,42.496188,-71.232269
49808,42.484867,-71.217131
49842,42.479617,-71.117154
49848,42.487986,-71.225332
49901,42.479826,-71.117201
49917,42.479098,-71.151629
49927,42.468052,-71.178464
49950,42.511785,-71.23247
49999,42.497147,-71.126538
50619,42.218686,-71.188179
50940,42.485186,-71.216745
51317,42.337711,-71.095172
53270,42.426565,-71.074107
56734,42.47012,-70.986748
57400,42.36907,-71.039473
58618,42.192493,-71.201766
60618,42.196255,-71.199468
61848,42.171325,-71.209502
61857,42.191262,-71.20237
63241,42.417797,-71.108534
64000,42.329544,-71.083982
64002,42.328842,-71.084633
65471,42.357732,-71.057373
65541,42.345765,-71.233474
65547,42.347531,-71.245414
