half_trip_id,route_id,direction_id,start_time,end_time,end_to_end_travel_time
54136531.0,21,Outbound,1900-01-01 20:03:18,1900-01-01 20:15:58,12.666666666666666
54136532.0,26,Inbound,1900-01-01 20:25:55,1900-01-01 20:36:01,10.1
54136533.0,26,Outbound,1900-01-01 20:36:33,1900-01-01 20:45:40,9.116666666666667
54136534.0,21,Inbound,1900-01-01 20:58:19,1900-01-01 21:12:12,13.883333333333333
54136535.0,42,Inbound,1900-01-01 21:27:30,1900-01-01 21:38:00,10.5
54136536.0,42,Outbound,1900-01-01 21:45:06,1900-01-01 21:54:53,9.783333333333333
54136538.0,24,Inbound,1900-01-01 09:34:53,1900-01-01 09:54:26,19.55
54136539.0,24,Outbound,1900-01-01 10:05:33,1900-01-01 10:31:03,25.5
54136540.0,24,Inbound,1900-01-01 10:41:03,1900-01-01 11:03:32,22.483333333333334
54136541.0,24,Outbound,1900-01-01 11:10:37,1900-01-01 11:35:23,24.766666666666666
54136542.0,24,Inbound,1900-01-01 11:44:41,1900-01-01 12:05:47,21.1
54136543.0,24,Outbound,1900-01-01 12:15:53,1900-01-01 12:43:25,27.533333333333335
54136544.0,24,Inbound,1900-01-01 12:50:09,1900-01-01 13:11:25,21.266666666666666
54136545.0,24,Outbound,1900-01-01 13:21:13,1900-01-01 13:48:56,27.716666666666665
54136547.0,24,Inbound,1900-01-01 13:55:10,1900-01-01 14:19:04,23.9
54136549.0,24,Inbound,1900-01-01 17:13:01,1900-01-01 17:39:53,26.866666666666667
54136550.0,24,Outbound,1900-01-01 17:42:41,1900-01-01 18:13:43,31.033333333333335
54136551.0,24,Inbound,1900-01-01 18:15:36,1900-01-01 18:38:48,23.2
54136552.0,24,Outbound,1900-01-01 18:46:54,1900-01-01 19:13:25,26.516666666666666
54136553.0,24,Inbound,1900-01-01 19:19:05,1900-01-01 19:39:07,20.033333333333335
54136554.0,24,Outbound,1900-01-01 19:51:06,1900-01-01 20:17:27,26.35
54136555.0,24,Inbound,1900-01-01 20:24:14,1900-01-01 20:46:47,22.55
54136556.0,24,Outbound,1900-01-01 20:58:26,1900-01-01 21:21:50,23.4
54136557.0,24,Inbound,1900-01-01 21:28:52,1900-01-01 21:50:57,22.083333333333332
54136558.0,24,Outbound,1900-01-01 14:27:04,1900-01-01 14:53:07,26.05
54136559.0,24,Inbound,1900-01-01 14:59:57,1900-01-01 15:26:19,26.366666666666667
54136560.0,24,Outbound,1900-01-01 15:31:03,1900-01-01 15:59:24,28.35
54136561.0,24,Inbound,1900-01-01 16:04:50,1900-01-01 16:27:52,23.033333333333335
54136562.0,21,Inbound,1900-01-01 08:55:45,1900-01-01 09:07:58,12.216666666666667
54136563.0,42,Inbound,1900-01-01 09:26:06,1900-01-01 09:37:28,11.366666666666667
54136564.0,42,Outbound,1900-01-01 09:45:08,1900-01-01 09:56:17,11.15
54136565.0,30,Outbound,1900-01-01 10:06:19,1900-01-01 10:19:21,13.033333333333335
54136566.0,30,Inbound,1900-01-01 10:30:20,1900-01-01 10:42:45,12.416666666666666
54136567.0,21,Outbound,1900-01-01 11:00:44,1900-01-01 11:12:44,12.0
54136568.0,26,Inbound,1900-01-01 11:26:07,1900-01-01 11:34:48,8.683333333333334
54136569.0,26,Outbound,1900-01-01 11:35:22,1900-01-01 11:42:35,7.216666666666667
54136570.0,21,Inbound,1900-01-01 11:56:44,1900-01-01 12:13:10,16.433333333333334
54136571.0,42,Inbound,1900-01-01 12:26:38,1900-01-01 12:39:07,12.483333333333333
54136572.0,42,Outbound,1900-01-01 12:45:03,1900-01-01 12:56:05,11.033333333333333
54136573.0,30,Outbound,1900-01-01 13:06:57,1900-01-01 13:23:23,16.433333333333334
54136574.0,30,Inbound,1900-01-01 13:30:16,1900-01-01 13:46:05,15.816666666666666
54136575.0,21,Outbound,1900-01-01 17:02:00,1900-01-01 17:18:27,16.45
54136576.0,26,Inbound,1900-01-01 17:25:26,1900-01-01 17:38:58,13.533333333333333
54136577.0,26,Outbound,1900-01-01 17:39:11,1900-01-01 17:46:27,7.266666666666667
54136578.0,21,Inbound,1900-01-01 17:56:02,1900-01-01 18:12:41,16.65
54136579.0,42,Inbound,1900-01-01 18:30:05,1900-01-01 18:42:20,12.25
