half_trip_id,route_id,direction_id,start_time,end_time,end_to_end_travel_time
54237217.0,04,Outbound,1900-01-01 06:21:31,1900-01-01 06:44:20,22.816666666666666
54237218.0,04,Inbound,1900-01-01 06:45:25,1900-01-01 06:57:22,11.949999999999998
54237219.0,04,Outbound,1900-01-01 07:14:44,1900-01-01 07:42:31,27.783333333333335
54237220.0,04,Inbound,1900-01-01 07:45:23,1900-01-01 07:57:49,12.433333333333332
54237221.0,04,Outbound,1900-01-01 08:10:24,1900-01-01 08:24:43,14.316666666666666
54237222.0,04,Inbound,1900-01-01 08:45:01,1900-01-01 08:59:59,14.966666666666667
54237223.0,04,Outbound,1900-01-01 06:54:58,1900-01-01 07:10:09,15.183333333333334
54237224.0,04,Inbound,1900-01-01 07:20:03,1900-01-01 07:44:46,24.716666666666665
54237225.0,04,Outbound,1900-01-01 07:45:14,1900-01-01 07:59:12,13.966666666666667
54237226.0,04,Inbound,1900-01-01 08:18:29,1900-01-01 08:44:17,25.8
54237227.0,04,Outbound,1900-01-01 08:44:44,1900-01-01 09:14:29,29.75
54237228.0,04,Inbound,1900-01-01 09:15:22,1900-01-01 09:27:57,12.583333333333334
54237230.0,04,Outbound,1900-01-01 18:25:08,1900-01-01 18:37:43,12.583333333333334
54237231.0,04,Inbound,1900-01-01 18:38:33,1900-01-01 19:06:02,27.483333333333334
54237232.0,04,Outbound,1900-01-01 15:26:23,1900-01-01 15:40:08,13.75
54237233.0,04,Inbound,1900-01-01 15:40:57,1900-01-01 16:22:20,41.38333333333333
54237234.0,04,Outbound,1900-01-01 16:23:08,1900-01-01 16:38:53,15.75
54237235.0,04,Inbound,1900-01-01 16:51:13,1900-01-01 17:33:15,42.03333333333333
54237236.0,04,Outbound,1900-01-01 17:34:32,1900-01-01 17:50:25,15.883333333333335
54237237.0,04,Inbound,1900-01-01 17:51:03,1900-01-01 18:20:38,29.583333333333332
54237238.0,04,Outbound,1900-01-01 15:50:24,1900-01-01 16:02:41,12.283333333333333
54237239.0,04,Inbound,1900-01-01 16:03:25,1900-01-01 16:37:36,34.18333333333333
54237240.0,04,Outbound,1900-01-01 17:00:10,1900-01-01 17:15:03,14.883333333333335
54237243.0,501,Outbound,1900-01-01 07:39:01,1900-01-01 08:02:06,23.083333333333332
54237245.0,501,Outbound,1900-01-01 08:55:42,1900-01-01 09:18:59,23.283333333333335
54237254.0,501,Inbound,1900-01-01 06:24:34,1900-01-01 06:50:14,25.666666666666668
54237255.0,501,Outbound,1900-01-01 06:51:20,1900-01-01 07:12:24,21.066666666666666
54237269.0,501,Outbound,1900-01-01 15:05:59,1900-01-01 15:36:41,30.7
54237270.0,501,Inbound,1900-01-01 15:45:30,1900-01-01 16:18:25,32.916666666666664
54237275.0,501,Outbound,1900-01-01 16:45:23,1900-01-01 17:20:36,35.21666666666667
54237276.0,501,Inbound,1900-01-01 17:30:14,1900-01-01 17:55:46,25.533333333333335
54237277.0,501,Outbound,1900-01-01 18:07:07,1900-01-01 18:39:52,32.75
54237283.0,504,Inbound,1900-01-01 14:25:27,1900-01-01 14:47:23,21.933333333333334
54237284.0,504,Outbound,1900-01-01 14:55:38,1900-01-01 15:16:33,20.916666666666668
54237285.0,504,Inbound,1900-01-01 15:35:23,1900-01-01 15:53:31,18.133333333333333
54237299.0,504,Inbound,1900-01-01 06:29:11,1900-01-01 06:50:09,20.966666666666665
54237300.0,504,Outbound,1900-01-01 06:51:29,1900-01-01 07:12:32,21.05
