half_trip_id,route_id,direction_id,start_time,end_time,end_to_end_travel_time
54392115.0,04,Inbound,1900-01-01 07:15:25,1900-01-01 07:28:51,13.433333333333332
54392116.0,04,Outbound,1900-01-01 07:40:14,1900-01-01 08:13:48,33.56666666666667
54392117.0,04,Inbound,1900-01-01 08:14:26,1900-01-01 08:28:09,13.716666666666667
54392118.0,04,Outbound,1900-01-01 08:40:10,1900-01-01 09:15:19,35.15
54392119.0,04,Inbound,1900-01-01 09:15:33,1900-01-01 09:30:26,14.883333333333333
54392121.0,04,Outbound,1900-01-01 18:26:30,1900-01-01 18:43:09,16.65
54392122.0,04,Inbound,1900-01-01 18:46:17,1900-01-01 19:07:10,20.883333333333333
54392123.0,04,Outbound,1900-01-01 15:22:03,1900-01-01 15:38:55,16.866666666666667
54392124.0,04,Inbound,1900-01-01 15:40:16,1900-01-01 16:20:41,40.416666666666664
54392125.0,04,Outbound,1900-01-01 16:21:14,1900-01-01 16:37:22,16.133333333333333
54392126.0,04,Inbound,1900-01-01 16:38:34,1900-01-01 17:33:45,55.18333333333333
54392127.0,04,Outbound,1900-01-01 17:34:51,1900-01-01 17:52:15,17.4
54392128.0,04,Inbound,1900-01-01 17:53:31,1900-01-01 18:22:38,29.116666666666667
54392129.0,04,Outbound,1900-01-01 15:50:36,1900-01-01 16:00:20,9.733333333333333
54392130.0,04,Inbound,1900-01-01 16:01:34,1900-01-01 16:33:31,31.95
54392131.0,04,Outbound,1900-01-01 17:00:14,1900-01-01 17:15:02,14.8
54392142.0,501,Inbound,1900-01-01 07:15:10,1900-01-01 07:45:24,30.233333333333334
54392144.0,501,Inbound,1900-01-01 08:24:12,1900-01-01 08:56:54,32.7
54392163.0,501,Outbound,1900-01-01 15:07:54,1900-01-01 15:39:32,31.633333333333336
54392170.0,501,Outbound,1900-01-01 15:30:44,1900-01-01 16:02:07,31.383333333333336
54392181.0,504,Outbound,1900-01-01 14:57:21,1900-01-01 15:24:23,27.033333333333335
54392182.0,504,Inbound,1900-01-01 15:35:17,1900-01-01 15:58:25,23.133333333333336
54392196.0,65,Outbound,1900-01-01 06:08:22,1900-01-01 06:38:11,29.816666666666666
