half_trip_id,route_id,direction_id,start_time,end_time,end_to_end_travel_time
54161001.0,04,Outbound,1900-01-01 06:20:26,1900-01-01 06:35:17,14.85
54161002.0,04,Inbound,1900-01-01 06:45:31,1900-01-01 06:59:08,13.616666666666667
54161003.0,04,Outbound,1900-01-01 07:16:03,1900-01-01 07:35:18,19.25
54161004.0,04,Inbound,1900-01-01 07:46:31,1900-01-01 08:00:21,13.833333333333334
54161005.0,04,Outbound,1900-01-01 08:10:00,1900-01-01 08:28:05,18.083333333333332
54161006.0,04,Inbound,1900-01-01 08:45:22,1900-01-01 09:01:33,16.183333333333334
54161007.0,04,Outbound,1900-01-01 06:50:25,1900-01-01 07:07:25,17.0
54161008.0,04,Inbound,1900-01-01 07:15:24,1900-01-01 07:40:48,25.399999999999995
54161009.0,04,Outbound,1900-01-01 07:42:46,1900-01-01 07:58:28,15.7
54161010.0,04,Inbound,1900-01-01 08:15:37,1900-01-01 08:31:24,15.783333333333333
54161011.0,04,Outbound,1900-01-01 08:43:51,1900-01-01 09:01:42,17.85
54161012.0,04,Inbound,1900-01-01 09:02:10,1900-01-01 09:31:21,29.183333333333334
54161014.0,04,Outbound,1900-01-01 18:25:23,1900-01-01 18:38:51,13.466666666666667
54161015.0,04,Inbound,1900-01-01 18:43:29,1900-01-01 19:07:45,24.266666666666666
54161016.0,04,Outbound,1900-01-01 15:22:25,1900-01-01 15:38:17,15.866666666666665
54161017.0,04,Inbound,1900-01-01 15:39:41,1900-01-01 16:24:03,44.36666666666667
54161018.0,04,Outbound,1900-01-01 16:25:01,1900-01-01 16:48:02,23.01666666666667
54161019.0,04,Inbound,1900-01-01 16:48:40,1900-01-01 17:37:03,48.38333333333333
54161020.0,04,Outbound,1900-01-01 17:37:50,1900-01-01 17:54:06,16.266666666666666
54161021.0,04,Inbound,1900-01-01 17:59:26,1900-01-01 18:21:47,22.35
54161022.0,04,Outbound,1900-01-01 15:50:16,1900-01-01 16:01:44,11.466666666666667
54161023.0,04,Inbound,1900-01-01 16:02:29,1900-01-01 16:34:26,31.95
54161024.0,04,Outbound,1900-01-01 17:00:03,1900-01-01 17:15:23,15.333333333333334
54161040.0,501,Inbound,1900-01-01 07:23:48,1900-01-01 07:54:40,30.866666666666664
54161041.0,501,Outbound,1900-01-01 08:02:30,1900-01-01 08:26:47,24.283333333333335
