half_trip_id,route_id,direction_id,start_time,end_time,end_to_end_travel_time
54418214.0,04,Inbound,1900-01-01 06:45:56,1900-01-01 06:59:49,13.883333333333333
54418215.0,04,Outbound,1900-01-01 07:15:30,1900-01-01 07:43:04,27.566666666666666
54418216.0,04,Inbound,1900-01-01 07:45:21,1900-01-01 07:58:58,13.616666666666667
54418217.0,04,Outbound,1900-01-01 08:10:02,1900-01-01 08:44:46,34.733333333333334
54418220.0,04,Inbound,1900-01-01 07:16:55,1900-01-01 07:32:04,15.15
54418221.0,04,Outbound,1900-01-01 07:39:41,1900-01-01 08:15:09,35.46666666666667
54418222.0,04,Inbound,1900-01-01 08:15:39,1900-01-01 08:32:54,17.25
54418223.0,04,Outbound,1900-01-01 08:41:43,1900-01-01 09:15:08,33.416666666666664
54418224.0,04,Inbound,1900-01-01 09:15:25,1900-01-01 09:27:38,12.216666666666667
54418226.0,04,Outbound,1900-01-01 18:26:53,1900-01-01 18:41:58,15.083333333333334
54418227.0,04,Inbound,1900-01-01 18:47:02,1900-01-01 19:07:09,20.116666666666667
54418229.0,04,Inbound,1900-01-01 15:43:44,1900-01-01 16:21:52,38.13333333333333
54418230.0,04,Outbound,1900-01-01 16:22:36,1900-01-01 16:39:02,16.433333333333334
54418231.0,04,Inbound,1900-01-01 16:40:03,1900-01-01 17:35:58,55.916666666666664
54418232.0,04,Outbound,1900-01-01 17:36:54,1900-01-01 17:52:29,15.583333333333334
54418233.0,04,Inbound,1900-01-01 17:53:55,1900-01-01 18:24:41,30.766666666666666
54418234.0,04,Outbound,1900-01-01 15:50:16,1900-01-01 16:04:07,13.85
54418235.0,04,Inbound,1900-01-01 16:04:58,1900-01-01 16:37:25,32.45
54418236.0,04,Outbound,1900-01-01 17:00:08,1900-01-01 17:13:19,13.183333333333334
54418259.0,501,Inbound,1900-01-01 06:22:31,1900-01-01 06:45:05,22.566666666666666
54418260.0,501,Outbound,1900-01-01 06:49:04,1900-01-01 07:14:04,25.0
54418274.0,501,Outbound,1900-01-01 15:06:26,1900-01-01 15:41:33,35.11666666666667
54418275.0,501,Inbound,1900-01-01 15:45:43,1900-01-01 16:17:32,31.81666666666667
54418292.0,504,Outbound,1900-01-01 14:56:33,1900-01-01 15:22:01,25.466666666666665
54418293.0,504,Inbound,1900-01-01 15:31:17,1900-01-01 15:57:06,25.816666666666666
