route_id,direction_id,service_date,delay_time
01,Inbound,2022-06-11,2.4259259259259256
01,Outbound,2022-06-11,0.7592592592592593
07,Inbound,2022-06-11,3.352692307692308
07,Outbound,2022-06-11,1.3844871794871794
08,Inbound,2022-06-11,5.686183395291201
08,Outbound,2022-06-11,5.354275092936803
09,Inbound,2022-06-11,3.2314814814814814
09,Outbound,2022-06-11,2.7197712418300655
10,Inbound,2022-06-11,5.1796875
10,Outbound,2022-06-11,3.5078947368421054
100,Inbound,2022-06-11,2.9773879142300195
100,Outbound,2022-06-11,3.375301204819277
101,Inbound,2022-06-11,3.170987654320988
101,Outbound,2022-06-11,3.7852891156462585
104,Inbound,2022-06-11,10.0828231292517
104,Outbound,2022-06-11,10.98860544217687
105,Inbound,2022-06-11,3.4693939393939393
105,Outbound,2022-06-11,3.4433333333333334
106,Inbound,2022-06-11,2.591025641025641
106,Outbound,2022-06-11,4.1834219858156025
108,Inbound,2022-06-11,2.8419540229885056
108,Outbound,2022-06-11,3.0174074074074073
109,Inbound,2022-06-11,6.185941043083901
109,Outbound,2022-06-11,7.53032879818594
11,Inbound,2022-06-11,4.125568181818182
11,Outbound,2022-06-11,4.333670033670034
110,Inbound,2022-06-11,5.865437158469946
110,Outbound,2022-06-11,5.950500715307582
111,Inbound,2022-06-11,4.571666666666667
111,Outbound,2022-06-11,1.725
112,Inbound,2022-06-11,2.999859943977591
112,Outbound,2022-06-11,4.7822751322751325
116,Inbound,2022-06-11,0.10833333333333334
116,Outbound,2022-06-11,0.2638888888888889
117,Inbound,2022-06-11,1.5066666666666666
117,Outbound,2022-06-11,0.39696969696969703
119,Inbound,2022-06-11,1.7906926406926407
119,Outbound,2022-06-11,1.0033333333333332
120,Inbound,2022-06-11,4.369771241830065
120,Outbound,2022-06-11,4.913030303030303
132,Inbound,2022-06-11,2.756111111111111
132,Outbound,2022-06-11,3.0300000000000002
134,Inbound,2022-06-11,2.063533834586466
134,Outbound,2022-06-11,3.956358024691358
137,Inbound,2022-06-11,6.18962472406181
137,Outbound,2022-06-11,7.686130536130535
14,Inbound,2022-06-11,6.4682407407407405
14,Outbound,2022-06-11,7.27046783625731
15,Inbound,2022-06-11,2.005
15,Outbound,2022-06-11,2.0729166666666665
16,Inbound,2022-06-11,7.417065390749602
16,Outbound,2022-06-11,4.738366336633663
17,Inbound,2022-06-11,4.602222222222222
17,Outbound,2022-06-11,5.2014035087719295
171,Outbound,2022-06-11,0.9125
18,Inbound,2022-06-11,2.72375
18,Outbound,2022-06-11,3.599583333333333
191,Inbound,2022-06-11,14.142424242424243
191,Outbound,2022-06-11,12.359090909090908
192,Inbound,2022-06-11,3.8851851851851853
192,Outbound,2022-06-11,0.42407407407407405
193,Inbound,2022-06-11,6.694444444444445
193,Outbound,2022-06-11,17.883333333333333
194,Inbound,2022-06-11,2.53125
201,Inbound,2022-06-11,1.836574074074074
201,Outbound,2022-06-11,1.4328358208955223
21,Inbound,2022-06-11,3.039057239057239
21,Outbound,2022-06-11,3.1576797385620914
