route_id,direction_id,service_date,delay_time
01,Inbound,2022-06-22,2.1203703703703702
01,Outbound,2022-06-22,0.47962962962962963
04,Inbound,2022-06-22,5.596111111111111
04,Outbound,2022-06-22,4.62550505050505
07,Inbound,2022-06-22,2.565917602996255
07,Outbound,2022-06-22,2.7329824561403506
08,Inbound,2022-06-22,4.623700305810398
08,Outbound,2022-06-22,5.6121103117506
09,Inbound,2022-06-22,3.474252136752137
09,Outbound,2022-06-22,3.0631481481481484
10,Inbound,2022-06-22,4.4106707317073175
10,Outbound,2022-06-22,4.963146314631463
100,Inbound,2022-06-22,1.8886868686868687
100,Outbound,2022-06-22,3.462727272727273
101,Inbound,2022-06-22,3.7604037267080743
101,Outbound,2022-06-22,4.163662131519274
104,Inbound,2022-06-22,3.6206597222222223
104,Outbound,2022-06-22,4.47828798185941
105,Inbound,2022-06-22,3.2518749999999996
105,Outbound,2022-06-22,3.3049999999999997
106,Inbound,2022-06-22,2.0157738095238096
106,Outbound,2022-06-22,2.409283625730994
108,Inbound,2022-06-22,2.0519230769230767
108,Outbound,2022-06-22,3.065359477124183
109,Inbound,2022-06-22,2.635944444444444
109,Outbound,2022-06-22,4.644662309368192
11,Inbound,2022-06-22,4.496577380952381
11,Outbound,2022-06-22,4.981093189964158
110,Inbound,2022-06-22,3.3050766283524906
110,Outbound,2022-06-22,1.746988577362409
111,Inbound,2022-06-22,0.23333333333333334
111,Outbound,2022-06-22,1.09
112,Inbound,2022-06-22,2.1365079365079365
112,Outbound,2022-06-22,2.811904761904762
114,Inbound,2022-06-22,1.851388888888889
114,Outbound,2022-06-22,1.0347222222222223
116,Inbound,2022-06-22,3.6805555555555554
116,Outbound,2022-06-22,3.35
117,Inbound,2022-06-22,4.998333333333333
117,Outbound,2022-06-22,0.9651515151515152
119,Inbound,2022-06-22,4.567037037037037
119,Outbound,2022-06-22,5.116129032258065
120,Inbound,2022-06-22,4.193981481481481
120,Outbound,2022-06-22,4.643603603603603
121,Inbound,2022-06-22,1.551388888888889
121,Outbound,2022-06-22,2.849673202614379
131,Inbound,2022-06-22,4.990530303030304
131,Outbound,2022-06-22,8.503977272727273
132,Inbound,2022-06-22,2.8225333333333333
132,Outbound,2022-06-22,2.291449275362319
134,Inbound,2022-06-22,4.172169059011164
134,Outbound,2022-06-22,4.736416666666667
137,Inbound,2022-06-22,4.046242424242425
137,Outbound,2022-06-22,3.818044619422572
14,Inbound,2022-06-22,3.677342047930283
14,Outbound,2022-06-22,2.4968409586056644
15,Inbound,2022-06-22,2.0924242424242423
15,Outbound,2022-06-22,0.8462962962962963
16,Inbound,2022-06-22,5.217990867579909
16,Outbound,2022-06-22,4.7087698412698415
17,Inbound,2022-06-22,5.7594166666666675
17,Outbound,2022-06-22,4.891349206349207
171,Outbound,2022-06-22,2.5013888888888887
18,Inbound,2022-06-22,3.234166666666667
18,Outbound,2022-06-22,6.429583333333333
19,Inbound,2022-06-22,7.982690058479532
19,Outbound,2022-06-22,10.530590717299578
191,Inbound,2022-06-22,1.5106060606060607
191,Outbound,2022-06-22,1.2242424242424244
192,Inbound,2022-06-22,0.19444444444444445
