route_id,direction_id,service_date,delay_time
01,Inbound,2022-06-12,0.0462962962962963
01,Outbound,2022-06-12,1.490740740740741
08,Inbound,2022-06-12,6.051137884872825
08,Outbound,2022-06-12,4.092904953145917
09,Inbound,2022-06-12,3.7403174603174603
09,Outbound,2022-06-12,3.675238095238095
10,Inbound,2022-06-12,4.56025
10,Outbound,2022-06-12,2.0623115577889446
100,Inbound,2022-06-12,1.4935606060606061
100,Outbound,2022-06-12,2.105421686746988
101,Inbound,2022-06-12,3.8092731829573934
101,Outbound,2022-06-12,3.515288220551378
104,Inbound,2022-06-12,7.077619047619048
104,Outbound,2022-06-12,8.351507936507936
105,Inbound,2022-06-12,1.525
105,Outbound,2022-06-12,0.39399999999999996
106,Inbound,2022-06-12,2.1494999999999997
106,Outbound,2022-06-12,3.0576323987538943
108,Inbound,2022-06-12,4.16919191919192
108,Outbound,2022-06-12,3.762626262626263
109,Inbound,2022-06-12,4.842619047619048
109,Outbound,2022-06-12,8.0259009009009
11,Inbound,2022-06-12,6.0990625000000005
11,Outbound,2022-06-12,6.070555555555556
110,Inbound,2022-06-12,3.120478723404255
110,Outbound,2022-06-12,3.008241758241758
111,Inbound,2022-06-12,0.6383333333333333
111,Outbound,2022-06-12,3.416666666666667
112,Inbound,2022-06-12,5.245238095238095
112,Outbound,2022-06-12,5.8742857142857146
116,Inbound,2022-06-12,0.8805555555555555
116,Outbound,2022-06-12,2.011111111111111
117,Inbound,2022-06-12,1.3629629629629632
117,Outbound,2022-06-12,10.13030303030303
119,Inbound,2022-06-12,3.4654761904761906
119,Outbound,2022-06-12,2.466333333333333
120,Inbound,2022-06-12,2.774603174603175
120,Outbound,2022-06-12,3.2147619047619047
134,Inbound,2022-06-12,0.6005747126436781
134,Outbound,2022-06-12,2.0861111111111112
137,Inbound,2022-06-12,8.323809523809524
137,Outbound,2022-06-12,6.51111111111111
15,Inbound,2022-06-12,3.1149999999999998
15,Outbound,2022-06-12,4.75
16,Inbound,2022-06-12,3.821488095238095
16,Outbound,2022-06-12,3.3224199288256226
17,Inbound,2022-06-12,3.416875
17,Outbound,2022-06-12,3.593958333333333
