route_id,direction_id,service_date,delay_time
01,Inbound,2022-06-24,2.5370370370370368
01,Outbound,2022-06-24,1.0611111111111111
04,Inbound,2022-06-24,7.324166666666667
04,Outbound,2022-06-24,5.596717171717172
07,Inbound,2022-06-24,5.360784313725491
07,Outbound,2022-06-24,5.679074074074074
08,Inbound,2022-06-24,4.740290519877676
08,Outbound,2022-06-24,4.299302134646962
09,Inbound,2022-06-24,4.160813492063492
09,Outbound,2022-06-24,4.418974358974359
10,Inbound,2022-06-24,5.583333333333333
10,Outbound,2022-06-24,6.68987898789879
100,Inbound,2022-06-24,2.1211111111111114
100,Outbound,2022-06-24,2.725959595959596
101,Inbound,2022-06-24,4.134843581445524
101,Outbound,2022-06-24,4.18664343786295
104,Inbound,2022-06-24,6.178888888888889
104,Outbound,2022-06-24,6.4638344226579525
105,Inbound,2022-06-24,2.7510416666666666
105,Outbound,2022-06-24,4.373958333333333
106,Inbound,2022-06-24,2.820907738095238
106,Outbound,2022-06-24,2.9274122807017546
108,Inbound,2022-06-24,2.25997150997151
108,Outbound,2022-06-24,3.8729575163398695
109,Inbound,2022-06-24,2.7848333333333333
109,Outbound,2022-06-24,4.656318082788671
11,Inbound,2022-06-24,3.8076149425287356
11,Outbound,2022-06-24,4.138172043010753
110,Inbound,2022-06-24,4.0955938697318
110,Outbound,2022-06-24,3.3228971962616827
111,Inbound,2022-06-24,0.2633333333333333
111,Outbound,2022-06-24,3.138333333333333
112,Inbound,2022-06-24,1.3462962962962963
112,Outbound,2022-06-24,4.04702380952381
114,Inbound,2022-06-24,5.405092592592593
114,Outbound,2022-06-24,5.750925925925926
116,Inbound,2022-06-24,0.0
116,Outbound,2022-06-24,0.0
117,Inbound,2022-06-24,3.3899999999999997
117,Outbound,2022-06-24,0.05757575757575757
119,Inbound,2022-06-24,2.308395061728395
119,Outbound,2022-06-24,2.4098566308243727
120,Inbound,2022-06-24,4.908796296296296
120,Outbound,2022-06-24,5.545405405405406
121,Inbound,2022-06-24,1.3569444444444445
121,Outbound,2022-06-24,2.2745098039215685
131,Inbound,2022-06-24,3.4089015151515154
131,Outbound,2022-06-24,6.787310606060606
132,Inbound,2022-06-24,3.4264
132,Outbound,2022-06-24,3.310144927536232
134,Inbound,2022-06-24,2.654944178628389
134,Outbound,2022-06-24,3.18725
137,Inbound,2022-06-24,5.1330909090909085
137,Outbound,2022-06-24,5.56502624671916
14,Inbound,2022-06-24,2.9483660130718956
14,Outbound,2022-06-24,2.5473856209150325
15,Inbound,2022-06-24,3.9015151515151514
15,Outbound,2022-06-24,2.5518518518518523
16,Inbound,2022-06-24,6.277440633245383
16,Outbound,2022-06-24,5.313464696223318
17,Inbound,2022-06-24,3.7746666666666666
17,Outbound,2022-06-24,3.907222222222222
171,Outbound,2022-06-24,2.8708333333333336
18,Inbound,2022-06-24,5.616666666666666
18,Outbound,2022-06-24,7.2958333333333325
19,Inbound,2022-06-24,4.503186274509804
19,Outbound,2022-06-24,5.692408675799087
191,Inbound,2022-06-24,4.445454545454545
191,Outbound,2022-06-24,5.868181818181818
192,Inbound,2022-06-24,10.31111111111111
192,Outbound,2022-06-24,15.305555555555555
193,Inbound,2022-06-24,2.1444444444444444
193,Outbound,2022-06-24,8.774074074074074
194,Inbound,2022-06-24,0.03333333333333333
201,Inbound,2022-06-24,3.609259259259259
201,Outbound,2022-06-24,2.5492374727668845
202,Inbound,2022-06-24,3.2903846153846152
202,Outbound,2022-06-24,3.1085069444444446
21,Inbound,2022-06-24,3.914181286549707
21,Outbound,2022-06-24,3.5237127371273713
210,Inbound,2022-06-24,2.7132603406326035
210,Outbound,2022-06-24,4.180000000000001
211,Inbound,2022-06-24,6.169444444444445
211,Outbound,2022-06-24,1.037719298245614
215,Inbound,2022-06-24,4.3933333333333335
215,Outbound,2022-06-24,4.665961538461539
216,Inbound,2022-06-24,3.2068939393939395
216,Outbound,2022-06-24,4.553042328042328
217,Inbound,2022-06-24,0.9958333333333333
217,Outbound,2022-06-24,1.0185185185185184
22,Inbound,2022-06-24,1.425925925925926
22,Outbound,2022-06-24,1.2296296296296296
220,Inbound,2022-06-24,2.3321428571428573
220,Outbound,2022-06-24,3.578902116402116
222,Inbound,2022-06-24,0.8043771043771043
222,Outbound,2022-06-24,3.244276094276094
225,Inbound,2022-06-24,1.1984126984126984
225,Outbound,2022-06-24,2.145684523809524
226,Inbound,2022-06-24,1.2318055555555556
226,Outbound,2022-06-24,1.821388888888889
23,Inbound,2022-06-24,1.0699999999999998
23,Outbound,2022-06-24,1.9100000000000001
230,Inbound,2022-06-24,1.4288888888888889
230,Outbound,2022-06-24,3.2653205128205127
236,Inbound,2022-06-24,2.7874999999999996
236,Outbound,2022-06-24,4.207123655913978
238,Inbound,2022-06-24,0.6055764411027569
238,Outbound,2022-06-24,2.450221238938053
24,Inbound,2022-06-24,4.441973039215687
24,Outbound,2022-06-24,7.740972222222222
240,Inbound,2022-06-24,2.558196721311475
240,Outbound,2022-06-24,2.9018052057094876
245,Inbound,2022-06-24,1.7416666666666667
245,Outbound,2022-06-24,2.028048780487805
26,Inbound,2022-06-24,4.400595238095238
26,Outbound,2022-06-24,4.021236559139785
28,Inbound,2022-06-24,0.8651515151515151
28,Outbound,2022-06-24,1.0651515151515152
29,Inbound,2022-06-24,6.65596926713948
29,Outbound,2022-06-24,4.2463930348258705
30,Inbound,2022-06-24,4.693333333333333
30,Outbound,2022-06-24,4.093921568627451
31,Inbound,2022-06-24,4.9936842105263155
31,Outbound,2022-06-24,5.22974358974359
32,Inbound,2022-06-24,2.888888888888889
32,Outbound,2022-06-24,5.864285714285714
33,Inbound,2022-06-24,2.796783625730994
33,Outbound,2022-06-24,4.227881619937695
34,Inbound,2022-06-24,2.309216589861751
34,Outbound,2022-06-24,4.406442577030813
34E,Inbound,2022-06-24,5.4729053646775165
34E,Outbound,2022-06-24,5.747826086956522
35,Inbound,2022-06-24,3.821655328798186
35,Outbound,2022-06-24,3.173009950248756
350,Inbound,2022-06-24,1.677580372250423
350,Outbound,2022-06-24,3.88109649122807
351,Inbound,2022-06-24,0.052116402116402116
351,Outbound,2022-06-24,0.5206349206349206
354,Inbound,2022-06-24,4.1812623274161735
354,Outbound,2022-06-24,7.813555555555555
36,Inbound,2022-06-24,3.963630952380952
36,Outbound,2022-06-24,4.2020184544406005
37,Inbound,2022-06-24,2.7831746031746034
37,Outbound,2022-06-24,2.827301587301587
38,Inbound,2022-06-24,1.3611111111111112
38,Outbound,2022-06-24,1.712448559670782
39,Inbound,2022-06-24,0.10333333333333335
39,Outbound,2022-06-24,2.3277777777777775
40,Inbound,2022-06-24,2.000714285714286
40,Outbound,2022-06-24,3.007420091324201
41,Inbound,2022-06-24,6.195402298850575
41,Outbound,2022-06-24,5.375265017667845
411,Inbound,2022-06-24,4.815616797900263
411,Outbound,2022-06-24,3.5761061946902655
42,Inbound,2022-06-24,5.239631782945737
42,Outbound,2022-06-24,5.9676136363636365
424,Inbound,2022-06-24,0.09999999999999999
424,Outbound,2022-06-24,3.349537037037037
426,Inbound,2022-06-24,1.9552867383512544
426,Outbound,2022-06-24,3.387887067395264
428,Inbound,2022-06-24,2.8293650793650795
428,Outbound,2022-06-24,0.0
429,Inbound,2022-06-24,3.9202797202797206
429,Outbound,2022-06-24,4.620460704607047
43,Inbound,2022-06-24,5.002555555555555
43,Outbound,2022-06-24,3.8428888888888886
430,Inbound,2022-06-24,5.001449275362319
430,Outbound,2022-06-24,5.558396946564885
435,Inbound,2022-06-24,4.176573426573427
435,Outbound,2022-06-24,2.82992700729927
436,Inbound,2022-06-24,1.7483164983164985
436,Outbound,2022-06-24,2.169771241830065
439,Inbound,2022-06-24,2.653174603174603
439,Outbound,2022-06-24,3.7850877192982457
44,Inbound,2022-06-24,3.7743055555555554
44,Outbound,2022-06-24,3.5989361702127662
441,Inbound,2022-06-24,1.7614130434782609
441,Outbound,2022-06-24,2.70718954248366
442,Inbound,2022-06-24,1.9017799352750808
442,Outbound,2022-06-24,3.807460317460318
45,Inbound,2022-06-24,2.6013708513708513
45,Outbound,2022-06-24,3.775333333333333
450,Inbound,2022-06-24,7.8305256869773
450,Outbound,2022-06-24,7.017375886524823
451,Inbound,2022-06-24,1.175925925925926
451,Outbound,2022-06-24,5.074999999999999
455,Inbound,2022-06-24,3.35969696969697
455,Outbound,2022-06-24,1.9804067460317458
456,Inbound,2022-06-24,7.337777777777777
456,Outbound,2022-06-24,5.232777777777778
47,Inbound,2022-06-24,5.294627192982456
47,Outbound,2022-06-24,4.788063063063063
50,Inbound,2022-06-24,2.334230769230769
50,Outbound,2022-06-24,2.9055128205128207
501,Inbound,2022-06-24,7.523880597014926
501,Outbound,2022-06-24,9.33
504,Inbound,2022-06-24,11.38251633986928
504,Outbound,2022-06-24,9.654783950617285
505,Inbound,2022-06-24,2.973844282238443
505,Outbound,2022-06-24,3.9861842105263157
51,Inbound,2022-06-24,3.557238095238095
51,Outbound,2022-06-24,2.3887619047619046
52,Inbound,2022-06-24,6.190981735159817
52,Outbound,2022-06-24,4.695157657657657
55,Inbound,2022-06-24,2.313888888888889
55,Outbound,2022-06-24,2.196296296296296
553,Inbound,2022-06-24,2.1679166666666667
553,Outbound,2022-06-24,0.900625
554,Inbound,2022-06-24,2.1062499999999997
554,Outbound,2022-06-24,2.8208333333333333
556,Inbound,2022-06-24,8.475308641975309
556,Outbound,2022-06-24,11.596825396825396
558,Inbound,2022-06-24,2.6182539682539683
558,Outbound,2022-06-24,4.493055555555555
57,Inbound,2022-06-24,0.0
57,Outbound,2022-06-24,0.0
59,Inbound,2022-06-24,2.696825396825397
59,Outbound,2022-06-24,3.453690476190476
60,Inbound,2022-06-24,6.341281138790036
60,Outbound,2022-06-24,7.834432234432235
61,Inbound,2022-06-24,3.148148148148148
61,Outbound,2022-06-24,1.2251851851851852
62,Inbound,2022-06-24,3.0091503267973856
62,Outbound,2022-06-24,4.880845771144278
64,Inbound,2022-06-24,2.1366666666666667
64,Outbound,2022-06-24,4.210123456790123
65,Inbound,2022-06-24,6.5960069444444445
65,Outbound,2022-06-24,4.499319727891156
66,Inbound,2022-06-24,7.124074074074073
66,Outbound,2022-06-24,2.783333333333333
67,Inbound,2022-06-24,2.6477430555555554
67,Outbound,2022-06-24,3.338194444444444
68,Inbound,2022-06-24,0.6473856209150327
68,Outbound,2022-06-24,1.0820261437908498
69,Inbound,2022-06-24,2.346239837398374
69,Outbound,2022-06-24,3.440625
70,Inbound,2022-06-24,5.0475308641975305
70,Outbound,2022-06-24,4.266242937853107
71,Inbound,2022-06-24,1.2354166666666666
71,Outbound,2022-06-24,2.085714285714286
73,Inbound,2022-06-24,1.9833333333333332
73,Outbound,2022-06-24,1.5194444444444446
74,Inbound,2022-06-24,1.385453216374269
74,Outbound,2022-06-24,3.4443713450292397
743,Inbound,2022-06-24,0.991025641025641
743,Outbound,2022-06-24,5.406060606060606
