route_id,direction_id,service_date,delay_time
01,Inbound,2022-01-11,4.594444444444445
01,Outbound,2022-01-11,2.061111111111111
04,Inbound,2022-01-11,2.3408333333333333
04,Outbound,2022-01-11,3.3313131313131312
07,Inbound,2022-01-11,2.3582352941176468
07,Outbound,2022-01-11,1.9955426356589148
08,Inbound,2022-01-11,2.476605504587156
08,Outbound,2022-01-11,3.6712940212940213
09,Inbound,2022-01-11,2.8911764705882352
09,Outbound,2022-01-11,1.214968152866242
10,Inbound,2022-01-11,2.394295634920635
10,Outbound,2022-01-11,2.759148264984227
100,Inbound,2022-01-11,0.4922619047619048
100,Outbound,2022-01-11,1.4876190476190476
101,Inbound,2022-01-11,1.032891414141414
101,Outbound,2022-01-11,1.34272030651341
104,Inbound,2022-01-11,1.7280193236714976
104,Outbound,2022-01-11,1.2076754385964914
105,Inbound,2022-01-11,1.2104166666666667
105,Outbound,2022-01-11,0.5814583333333333
106,Inbound,2022-01-11,0.9854166666666666
106,Outbound,2022-01-11,1.163888888888889
108,Inbound,2022-01-11,2.0195402298850573
108,Outbound,2022-01-11,1.9975513428120064
109,Inbound,2022-01-11,0.4909560723514212
109,Outbound,2022-01-11,1.0605105105105106
11,Inbound,2022-01-11,3.304597701149425
11,Outbound,2022-01-11,2.4749007936507934
110,Inbound,2022-01-11,1.4771929824561403
110,Outbound,2022-01-11,1.1249462365591398
111,Inbound,2022-01-11,4.043333333333333
111,Outbound,2022-01-11,0.0
112,Inbound,2022-01-11,0.7178571428571429
112,Outbound,2022-01-11,1.2873809523809525
114,Inbound,2022-01-11,1.4782407407407407
114,Outbound,2022-01-11,0.5263888888888889
116,Inbound,2022-01-11,1.4305555555555554
116,Outbound,2022-01-11,1.4916666666666665
117,Inbound,2022-01-11,2.2983333333333333
117,Outbound,2022-01-11,0.1878787878787879
119,Inbound,2022-01-11,1.084567901234568
119,Outbound,2022-01-11,0.45322580645161287
120,Inbound,2022-01-11,5.14389367816092
120,Outbound,2022-01-11,1.0994871794871794
121,Inbound,2022-01-11,0.5496527777777779
121,Outbound,2022-01-11,1.9604575163398692
131,Inbound,2022-01-11,2.1049242424242425
131,Outbound,2022-01-11,2.0981060606060606
132,Inbound,2022-01-11,2.819866666666667
132,Outbound,2022-01-11,2.221304347826087
134,Inbound,2022-01-11,1.269704049844237
134,Outbound,2022-01-11,1.8897560975609755
137,Inbound,2022-01-11,1.9918418418418418
137,Outbound,2022-01-11,1.7265010351966872
14,Inbound,2022-01-11,0.4644880174291939
14,Outbound,2022-01-11,0.8943355119825709
15,Inbound,2022-01-11,1.5606060606060608
15,Outbound,2022-01-11,1.5499999999999998
16,Inbound,2022-01-11,2.108421985815603
16,Outbound,2022-01-11,1.5360619469026549
17,Inbound,2022-01-11,1.1990350877192981
17,Outbound,2022-01-11,1.6094166666666667
171,Outbound,2022-01-11,3.2930555555555556
18,Inbound,2022-01-11,0.3904166666666667
18,Outbound,2022-01-11,0.6591666666666667
19,Inbound,2022-01-11,2.1207537154989384
19,Outbound,2022-01-11,2.4518251681075887
191,Inbound,2022-01-11,1.284848484848485
191,Outbound,2022-01-11,1.646969696969697
192,Inbound,2022-01-11,0.4833333333333333
192,Outbound,2022-01-11,1.2148148148148148
193,Inbound,2022-01-11,3.5703703703703704
193,Outbound,2022-01-11,4.966666666666667
194,Inbound,2022-01-11,1.1291666666666667
201,Inbound,2022-01-11,0.8121693121693122
201,Outbound,2022-01-11,1.0543572984749454
202,Inbound,2022-01-11,0.5185897435897435
202,Outbound,2022-01-11,0.8258680555555555
21,Inbound,2022-01-11,2.345875420875421
21,Outbound,2022-01-11,1.808045977011494
210,Inbound,2022-01-11,2.907299270072993
210,Outbound,2022-01-11,2.187169312169312
211,Inbound,2022-01-11,4.149475065616798
211,Outbound,2022-01-11,1.235672514619883
215,Inbound,2022-01-11,2.9029739776951673
215,Outbound,2022-01-11,1.53
216,Inbound,2022-01-11,0.8405128205128205
216,Outbound,2022-01-11,1.8116847826086957
217,Inbound,2022-01-11,2.3342105263157897
217,Outbound,2022-01-11,0.8421296296296297
22,Inbound,2022-01-11,2.7666666666666666
22,Outbound,2022-01-11,0.16666666666666666
220,Inbound,2022-01-11,0.9048840048840049
220,Outbound,2022-01-11,3.057387057387057
222,Inbound,2022-01-11,0.2630471380471381
222,Outbound,2022-01-11,1.3660774410774412
225,Inbound,2022-01-11,1.100686813186813
225,Outbound,2022-01-11,2.2112758310871516
226,Inbound,2022-01-11,0.11736111111111111
226,Outbound,2022-01-11,0.38819444444444445
23,Inbound,2022-01-11,1.1283333333333334
23,Outbound,2022-01-11,2.3444444444444446
230,Inbound,2022-01-11,1.2183040935672513
