route_id,direction_id,service_date,delay_time
01,Inbound,2022-06-02,1.4537037037037037
01,Outbound,2022-06-02,1.5888888888888888
04,Inbound,2022-06-02,3.4200000000000004
04,Outbound,2022-06-02,3.0707070707070705
07,Inbound,2022-06-02,3.030588235294118
07,Outbound,2022-06-02,3.6852713178294576
08,Inbound,2022-06-02,6.966131498470949
08,Outbound,2022-06-02,6.971539721539721
09,Inbound,2022-06-02,5.681740196078431
09,Outbound,2022-06-02,3.299789029535865
10,Inbound,2022-06-02,3.9693452380952383
10,Outbound,2022-06-02,4.94211356466877
100,Inbound,2022-06-02,1.8622619047619047
100,Outbound,2022-06-02,3.453333333333333
101,Inbound,2022-06-02,5.025820707070707
101,Outbound,2022-06-02,4.701340996168582
104,Inbound,2022-06-02,6.357789855072464
104,Outbound,2022-06-02,6.066081871345029
105,Inbound,2022-06-02,2.01875
105,Outbound,2022-06-02,2.62125
106,Inbound,2022-06-02,2.0296875
106,Outbound,2022-06-02,2.297076023391813
108,Inbound,2022-06-02,2.5607758620689656
108,Outbound,2022-06-02,3.4958135860979462
109,Inbound,2022-06-02,4.813888888888889
109,Outbound,2022-06-02,7.6082582582582585
11,Inbound,2022-06-02,6.454375
11,Outbound,2022-06-02,5.772427983539095
110,Inbound,2022-06-02,4.296101364522417
110,Outbound,2022-06-02,2.9621505376344084
111,Inbound,2022-06-02,0.0
111,Outbound,2022-06-02,0.35333333333333333
112,Inbound,2022-06-02,4.027645502645503
112,Outbound,2022-06-02,1.9821428571428572
114,Inbound,2022-06-02,15.962037037037037
114,Outbound,2022-06-02,13.811574074074073
116,Inbound,2022-06-02,5.997222222222223
116,Outbound,2022-06-02,2.1777777777777776
117,Inbound,2022-06-02,1.3599999999999999
117,Outbound,2022-06-02,1.0727272727272728
119,Inbound,2022-06-02,3.462222222222222
119,Outbound,2022-06-02,3.9143369175627236
120,Inbound,2022-06-02,3.671590909090909
120,Outbound,2022-06-02,3.8385918003565065
121,Inbound,2022-06-02,3.9840277777777775
121,Outbound,2022-06-02,4.9415032679738555
131,Inbound,2022-06-02,6.669886363636365
131,Outbound,2022-06-02,8.063825757575758
132,Inbound,2022-06-02,2.1208
132,Outbound,2022-06-02,1.9628985507246375
134,Inbound,2022-06-02,5.141588785046729
134,Outbound,2022-06-02,5.893658536585366
137,Inbound,2022-06-02,5.597247247247247
137,Outbound,2022-06-02,6.2211697722567285
14,Inbound,2022-06-02,4.352178649237473
14,Outbound,2022-06-02,4.083333333333333
15,Inbound,2022-06-02,1.833333333333333
15,Outbound,2022-06-02,0.8316666666666667
