route_id,direction_id,service_date,delay_time
01,Inbound,2022-01-19,2.3666666666666667
01,Outbound,2022-01-19,1.5148148148148148
04,Inbound,2022-01-19,1.6002777777777777
04,Outbound,2022-01-19,3.236616161616162
07,Inbound,2022-01-19,2.665686274509804
07,Outbound,2022-01-19,1.2372222222222222
08,Inbound,2022-01-19,5.508256880733945
08,Outbound,2022-01-19,6.630466830466831
09,Inbound,2022-01-19,2.421969696969697
09,Outbound,2022-01-19,1.2014732965009207
10,Inbound,2022-01-19,3.1454365079365076
10,Outbound,2022-01-19,3.6560988433228183
100,Inbound,2022-01-19,0.7816666666666667
100,Outbound,2022-01-19,1.6476190476190475
101,Inbound,2022-01-19,2.6407828282828283
101,Outbound,2022-01-19,3.4071519795657728
104,Inbound,2022-01-19,3.5534278959810877
104,Outbound,2022-01-19,2.5961538461538463
105,Inbound,2022-01-19,1.7739583333333333
105,Outbound,2022-01-19,1.2902083333333334
106,Inbound,2022-01-19,1.1171130952380952
106,Outbound,2022-01-19,1.4541666666666666
108,Inbound,2022-01-19,2.82183908045977
108,Outbound,2022-01-19,2.720695102685624
109,Inbound,2022-01-19,0.8500631313131313
109,Outbound,2022-01-19,1.8134615384615385
11,Inbound,2022-01-19,4.972361111111111
11,Outbound,2022-01-19,4.259482758620689
110,Inbound,2022-01-19,1.6281189083820664
110,Outbound,2022-01-19,1.7246774193548386
111,Inbound,2022-01-19,0.2533333333333333
111,Outbound,2022-01-19,4.443333333333333
112,Inbound,2022-01-19,0.9898148148148148
112,Outbound,2022-01-19,1.7623809523809524
114,Inbound,2022-01-19,5.351388888888889
114,Outbound,2022-01-19,5.059722222222223
116,Inbound,2022-01-19,3.0666666666666664
116,Outbound,2022-01-19,0.19722222222222222
117,Inbound,2022-01-19,0.5883333333333333
117,Outbound,2022-01-19,0.0
119,Inbound,2022-01-19,1.9819753086419754
119,Outbound,2022-01-19,1.1310035842293906
120,Inbound,2022-01-19,2.2870666666666666
120,Outbound,2022-01-19,2.29190251572327
121,Inbound,2022-01-19,1.6621527777777778
121,Outbound,2022-01-19,2.123202614379085
131,Inbound,2022-01-19,2.7446969696969696
131,Outbound,2022-01-19,3.91969696969697
132,Inbound,2022-01-19,1.3565333333333334
132,Outbound,2022-01-19,1.3128985507246378
134,Inbound,2022-01-19,2.199454828660436
134,Outbound,2022-01-19,2.821138211382114
137,Inbound,2022-01-19,3.1884884884884883
137,Outbound,2022-01-19,3.508695652173913
14,Inbound,2022-01-19,2.2813725490196077
14,Outbound,2022-01-19,1.3342047930283223
15,Inbound,2022-01-19,1.059090909090909
15,Outbound,2022-01-19,2.91
16,Inbound,2022-01-19,4.442028985507246
16,Outbound,2022-01-19,3.11740350877193
17,Inbound,2022-01-19,2.6963247863247863
17,Outbound,2022-01-19,3.4771428571428573
171,Outbound,2022-01-19,1.372222222222222
18,Inbound,2022-01-19,2.607083333333333
18,Outbound,2022-01-19,1.9766666666666666
19,Inbound,2022-01-19,3.6348195329087045
19,Outbound,2022-01-19,6.6196445725264175
191,Inbound,2022-01-19,1.5727272727272728
191,Outbound,2022-01-19,4.203030303030303
192,Inbound,2022-01-19,0.16481481481481483
192,Outbound,2022-01-19,0.1962962962962963
193,Inbound,2022-01-19,2.803703703703704
193,Outbound,2022-01-19,3.148148148148148
194,Inbound,2022-01-19,0.11041666666666666
201,Inbound,2022-01-19,0.8624338624338624
201,Outbound,2022-01-19,1.446949891067538
202,Inbound,2022-01-19,1.5270833333333333
202,Outbound,2022-01-19,1.9881944444444446
21,Inbound,2022-01-19,3.351116427432217
21,Outbound,2022-01-19,3.402083333333333
210,Inbound,2022-01-19,2.818978102189781
210,Outbound,2022-01-19,4.378703703703704
211,Inbound,2022-01-19,3.8998687664041993
211,Outbound,2022-01-19,0.5922514619883041
215,Inbound,2022-01-19,3.2791201982651796
215,Outbound,2022-01-19,2.1724848484848485
216,Inbound,2022-01-19,1.2674358974358972
216,Outbound,2022-01-19,3.14338768115942
217,Inbound,2022-01-19,1.9192982456140353
217,Outbound,2022-01-19,0.8240740740740741
22,Inbound,2022-01-19,2.9416666666666664
22,Outbound,2022-01-19,1.0145833333333334
220,Inbound,2022-01-19,1.1606837606837608
220,Outbound,2022-01-19,3.136874236874237
222,Inbound,2022-01-19,0.24326599326599324
222,Outbound,2022-01-19,2.1798821548821548
225,Inbound,2022-01-19,1.675573192239859
225,Outbound,2022-01-19,3.3097835497835497
226,Inbound,2022-01-19,0.40194444444444444
226,Outbound,2022-01-19,1.1783333333333335
23,Inbound,2022-01-19,0.06333333333333332
23,Outbound,2022-01-19,0.9402777777777778
230,Inbound,2022-01-19,0.8939766081871345
230,Outbound,2022-01-19,2.9455128205128207
236,Inbound,2022-01-19,2.0869623655913982
236,Outbound,2022-01-19,3.979704301075269
238,Inbound,2022-01-19,0.2910401002506266
238,Outbound,2022-01-19,2.060103244837758
24,Inbound,2022-01-19,4.304851598173516
24,Outbound,2022-01-19,6.377097505668934
240,Inbound,2022-01-19,1.1691256830601093
240,Outbound,2022-01-19,1.0511335012594458
245,Inbound,2022-01-19,2.518253968253968
245,Outbound,2022-01-19,1.434959349593496
26,Inbound,2022-01-19,2.2017489711934157
26,Outbound,2022-01-19,2.4117283950617283
