route_id,direction_id,service_date,delay_time
01,Inbound,2022-12-10,2.4074074074074074
01,Outbound,2022-12-10,0.5203703703703704
07,Inbound,2022-12-10,1.569102564102564
07,Outbound,2022-12-10,0.7626923076923078
08,Inbound,2022-12-10,6.447222222222222
08,Outbound,2022-12-10,7.099876084262701
09,Inbound,2022-12-10,5.138235294117647
09,Outbound,2022-12-10,5.67140522875817
10,Inbound,2022-12-10,4.379947916666667
10,Outbound,2022-12-10,4.2273279352226725
100,Inbound,2022-12-10,3.229044834307992
100,Outbound,2022-12-10,3.8052208835341363
101,Inbound,2022-12-10,1.5501904761904763
101,Outbound,2022-12-10,2.3886666666666665
104,Inbound,2022-12-10,3.4040123456790123
104,Outbound,2022-12-10,3.2224747474747475
105,Inbound,2022-12-10,3.4063636363636363
105,Outbound,2022-12-10,3.840909090909091
106,Inbound,2022-12-10,1.2630769230769232
106,Outbound,2022-12-10,3.066843971631206
108,Inbound,2022-12-10,3.0245210727969347
108,Outbound,2022-12-10,4.997222222222222
109,Inbound,2022-12-10,1.7185802469135802
109,Outbound,2022-12-10,2.9011728395061724
11,Inbound,2022-12-10,11.269823232323231
11,Outbound,2022-12-10,11.90446127946128
110,Inbound,2022-12-10,9.137021857923498
110,Outbound,2022-12-10,8.193633762517882
111,Inbound,2022-12-10,4.496666666666667
111,Outbound,2022-12-10,1.0533333333333332
112,Inbound,2022-12-10,3.125595238095238
112,Outbound,2022-12-10,3.3156862745098037
116,Inbound,2022-12-10,1.288888888888889
116,Outbound,2022-12-10,3.663888888888889
117,Inbound,2022-12-10,2.0283333333333333
117,Outbound,2022-12-10,2.056060606060606
119,Inbound,2022-12-10,1.974891774891775
119,Outbound,2022-12-10,1.1815151515151516
120,Inbound,2022-12-10,2.606034482758621
120,Outbound,2022-12-10,3.6325059101654844
132,Inbound,2022-12-10,1.8008333333333333
132,Outbound,2022-12-10,0.9072727272727272
134,Inbound,2022-12-10,2.206328320802005
134,Outbound,2022-12-10,3.424753086419753
137,Inbound,2022-12-10,3.798565121412804
137,Outbound,2022-12-10,5.644755244755245
14,Inbound,2022-12-10,4.728425925925926
14,Outbound,2022-12-10,5.23879142300195
15,Inbound,2022-12-10,2.8
15,Outbound,2022-12-10,0.09166666666666667
16,Inbound,2022-12-10,3.0469999999999997
16,Outbound,2022-12-10,3.3973333333333335
17,Inbound,2022-12-10,2.68025641025641
17,Outbound,2022-12-10,2.6099122807017543
171,Outbound,2022-12-10,0.38611111111111107
18,Inbound,2022-12-10,2.4983333333333335
18,Outbound,2022-12-10,5.903333333333333
191,Inbound,2022-12-10,4.819696969696969
191,Outbound,2022-12-10,6.921212121212121
192,Inbound,2022-12-10,2.5185185185185186
192,Outbound,2022-12-10,0.0
193,Inbound,2022-12-10,0.3592592592592592
193,Outbound,2022-12-10,4.277777777777778
194,Inbound,2022-12-10,2.541666666666667
201,Inbound,2022-12-10,0.975
201,Outbound,2022-12-10,0.5871890547263682
21,Inbound,2022-12-10,2.1127104377104375
21,Outbound,2022-12-10,1.631454248366013
210,Inbound,2022-12-10,1.025297619047619
210,Outbound,2022-12-10,2.1197435897435897
211,Inbound,2022-12-10,3.596794871794872
211,Outbound,2022-12-10,0.5701388888888889
215,Inbound,2022-12-10,3.7079613095238098
215,Outbound,2022-12-10,2.6348958333333337
216,Inbound,2022-12-10,2.02752688172043
216,Outbound,2022-12-10,3.637992831541218
22,Inbound,2022-12-10,2.914814814814815
22,Outbound,2022-12-10,3.1685185185185185
