route_id,direction_id,end_to_end_travel_time
01,Inbound,23.7
01,Outbound,23.916666666666668
04,Inbound,27.447916666666664
04,Outbound,20.0375
07,Inbound,14.612222222222222
07,Outbound,13.309375
08,Inbound,48.235470085470084
08,Outbound,55.287142857142854
09,Inbound,26.272222222222222
09,Outbound,22.251234567901232
10,Inbound,36.615765765765765
10,Outbound,36.369354838709675
100,Inbound,10.85297619047619
100,Outbound,10.55925925925926
101,Inbound,25.722685185185185
101,Outbound,27.795495495495498
104,Inbound,24.37936507936508
104,Outbound,25.594298245614038
105,Inbound,28.852222222222224
105,Outbound,42.275
106,Inbound,31.009444444444444
106,Outbound,28.373437499999998
108,Inbound,28.285648148148148
108,Outbound,31.917619047619045
109,Inbound,20.45299145299145
109,Outbound,22.585238095238097
11,Inbound,27.657638888888886
11,Outbound,24.60246913580247
110,Inbound,28.1018115942029
110,Outbound,26.79484126984127
111,Inbound,20.8
111,Outbound,28.28333333333334
112,Inbound,51.50294117647059
112,Outbound,50.236666666666665
114,Inbound,17.96851851851852
114,Outbound,16.04074074074074
116,Inbound,33.95
116,Outbound,31.616666666666664
117,Inbound,21.55
117,Outbound,23.76666666666667
119,Inbound,33.596825396825395
119,Outbound,24.51228070175439
120,Inbound,23.79
120,Outbound,27.34017094017094
121,Inbound,9.592307692307692
121,Outbound,10.164102564102564
131,Inbound,29.325
131,Outbound,29.860606060606063
132,Inbound,26.955000000000002
132,Outbound,23.112962962962964
134,Inbound,35.958333333333336
134,Outbound,37.02361111111111
137,Inbound,38.875
137,Outbound,36.95333333333333
14,Inbound,47.227777777777774
14,Outbound,48.1
15,Inbound,13.833333333333334
15,Outbound,28.55
16,Inbound,28.32847222222222
16,Outbound,31.048587570621468
17,Inbound,19.2508547008547
17,Outbound,18.203333333333333
18,Inbound,30.6375
18,Outbound,26.798333333333336
19,Inbound,36.74583333333333
19,Outbound,42.83958333333334
191,Inbound,49.16666666666666
191,Outbound,38.233333333333334
192,Inbound,47.88333333333333
192,Outbound,22.783333333333335
193,Inbound,34.1
193,Outbound,30.81666666666667
194,Inbound,24.033333333333335
201,Inbound,13.431904761904763
201,Outbound,11.164761904761905
202,Inbound,15.959027777777777
202,Outbound,12.225694444444445
21,Inbound,16.761979166666666
21,Outbound,14.542592592592591
210,Inbound,28.185087719298245
210,Outbound,25.061458333333334
211,Inbound,20.793939393939397
211,Outbound,26.852083333333333
215,Inbound,27.157777777777778
215,Outbound,30.46190476190476
216,Inbound,11.568589743589742
216,Outbound,19.735
217,Inbound,36.85666666666667
217,Outbound,38.42916666666667
22,Inbound,26.383333333333333
22,Outbound,21.95
220,Inbound,21.354504504504504
220,Outbound,24.73076923076923
222,Inbound,23.138541666666665
222,Outbound,21.388020833333332
225,Inbound,20.303409090909092
225,Outbound,20.45909090909091
226,Inbound,23.052083333333332
226,Outbound,18.31597222222222
23,Inbound,24.266666666666666
23,Outbound,24.3
230,Inbound,44.00128205128205
230,Outbound,39.27628205128205
236,Inbound,32.266666666666666
236,Outbound,25.209375
238,Inbound,48.39333333333333
238,Outbound,38.69469696969697
24,Inbound,27.004901960784313
24,Outbound,35.341145833333336
240,Inbound,38.91494252873563
240,Outbound,33.43666666666667
245,Inbound,27.08055555555556
245,Outbound,29.950000000000003
26,Inbound,10.226143790849672
26,Outbound,11.156410256410256
28,Inbound,12.016666666666667
28,Outbound,29.783333333333335
29,Inbound,27.791666666666668
29,Outbound,29.266049382716048
30,Inbound,19.714646464646467
30,Outbound,20.098387096774193
31,Inbound,9.615277777777777
31,Outbound,11.30888888888889
33,Inbound,23.333333333333336
33,Outbound,24.852272727272727
34,Inbound,21.839880952380952
34,Outbound,19.7484375
34E,Inbound,45.46476190476191
34E,Outbound,45.58833333333333
35,Inbound,25.05763888888889
35,Outbound,22.636805555555554
350,Inbound,42.70885416666667
350,Outbound,44.30260416666667
351,Inbound,14.06111111111111
351,Outbound,16.116666666666667
354,Inbound,46.08703703703704
354,Outbound,52.135714285714286
36,Inbound,22.083333333333332
36,Outbound,21.27210144927536
37,Inbound,20.4
37,Outbound,17.319565217391304
38,Inbound,19.25
38,Outbound,19.592528735632182
39,Inbound,21.95
39,Outbound,22.183333333333334
40,Inbound,23.573913043478264
40,Outbound,23.77638888888889
41,Inbound,39.56611111111111
41,Outbound,33.10208333333333
411,Inbound,34.651041666666664
411,Outbound,33.161458333333336
42,Inbound,15.103488372093024
42,Outbound,15.702032520325202
424,Inbound,33.36111111111111
424,Outbound,40.11666666666667
426,Inbound,45.07954545454545
426,Outbound,38.120289855072464
428,Inbound,65.2
428,Outbound,35.8
429,Inbound,44.53402777777777
429,Outbound,42.453125
43,Inbound,17.291666666666668
43,Outbound,13.401149425287356
430,Inbound,33.77156862745098
430,Outbound,31.433333333333334
435,Inbound,56.07166666666667
435,Outbound,64.60222222222222
436,Inbound,47.63333333333333
436,Outbound,41.26145833333334
439,Inbound,29.566666666666663
439,Outbound,21.679166666666667
44,Inbound,20.7713768115942
44,Outbound,27.215625
441,Inbound,51.434615384615384
441,Outbound,43.33095238095238
442,Inbound,34.6525925925926
442,Outbound,30.913
45,Inbound,21.59242424242424
45,Outbound,27.832575757575754
450,Inbound,48.34035087719298
450,Outbound,56.5438596491228
451,Inbound,29.84666666666667
451,Outbound,46.5
455,Inbound,54.890740740740746
455,Outbound,57.353240740740745
456,Inbound,24.754166666666666
456,Outbound,30.856666666666666
47,Inbound,40.89509803921569
47,Outbound,41.15909090909091
50,Inbound,19.01602564102564
50,Outbound,17.11923076923077
501,Inbound,29.616666666666667
501,Outbound,31.508333333333336
504,Inbound,23.210256410256413
504,Outbound,23.652564102564103
505,Inbound,44.911111111111104
505,Outbound,46.74791666666667
51,Inbound,31.257051282051286
51,Outbound,28.762179487179488
52,Inbound,32.68809523809524
52,Outbound,38.291666666666664
55,Inbound,12.703703703703702
55,Outbound,20.042857142857144
553,Inbound,32.90740740740741
553,Outbound,38.75925925925926
554,Inbound,34.211111111111116
554,Outbound,31.993333333333332
556,Inbound,23.447619047619046
556,Outbound,25.623809523809523
558,Inbound,31.578571428571426
558,Outbound,26.772222222222222
57,Inbound,29.666666666666664
57,Outbound,14.6
59,Inbound,36.3140350877193
59,Outbound,36.37129629629629
60,Inbound,27.684343434343436
60,Outbound,31.041666666666668
61,Inbound,25.68777777777778
61,Outbound,14.432222222222224
62,Inbound,39.803174603174604
62,Outbound,38.78421052631579
64,Inbound,31.960897435897436
64,Outbound,35.834666666666664
65,Inbound,28.014444444444443
65,Outbound,28.528431372549022
66,Inbound,42.925
66,Outbound,31.166666666666668
67,Inbound,15.167391304347827
67,Outbound,19.375
68,Inbound,13.430555555555555
68,Outbound,13.453508771929824
69,Inbound,16.62875
69,Outbound,14.936363636363637
70,Inbound,49.69308943089431
70,Outbound,43.59780701754386
71,Inbound,11.625
71,Outbound,16.05
73,Inbound,18.033333333333335
73,Outbound,13.016666666666667
74,Inbound,14.528947368421052
74,Outbound,16.603947368421053
743,Inbound,21.416666666666668
743,Outbound,22.416666666666668
746_,Inbound,4.383333333333334
75,Inbound,16.536752136752135
75,Outbound,17.133333333333333
76,Inbound,30.148148148148145
76,Outbound,35.475
77,Inbound,16.883333333333333
77,Outbound,22.283333333333335
78,Inbound,24.885353535353538
78,Outbound,27.173039215686273
80,Inbound,27.419512195121953
80,Outbound,30.05213675213675
83,Inbound,23.102032520325206
83,Outbound,20.525
85,Inbound,15.57948717948718
85,Outbound,15.974358974358974
86,Inbound,38.67916666666667
86,Outbound,40.405
87,Inbound,27.952333333333332
87,Outbound,26.375
88,Inbound,22.022333333333332
88,Outbound,20.339492753623187
89,Inbound,16.35679012345679
89,Outbound,22.11174863387978
90,Inbound,27.413157894736845
90,Outbound,25.381666666666668
91,Inbound,16.040277777777778
91,Outbound,13.087254901960785
92,Inbound,24.607407407407408
92,Outbound,18.5962962962963
93,Inbound,24.992592592592594
93,Outbound,18.427160493827163
94,Inbound,31.759770114942526
94,Outbound,19.676190476190477
95,Inbound,19.123863636363637
95,Outbound,27.505925925925926
96,Inbound,26.621839080459768
96,Outbound,27.447333333333333
97,Inbound,23.905208333333334
97,Outbound,24.496875
99,Inbound,26.225396825396825
99,Outbound,28.854385964912282
CT2,Inbound,49.11578947368421
CT2,Outbound,43.12647058823529
CT3,Inbound,30.85833333333333
CT3,Outbound,23.405128205128204
SL4,Inbound,11.383333333333333
SL4,Outbound,19.683333333333334
SL5,Inbound,10.833333333333334
SL5,Outbound,13.033333333333335
