route_id,direction_id,end_to_end_travel_time
01,Inbound,27.4
01,Outbound,23.55
04,Inbound,25.19242424242424
04,Outbound,17.4125
07,Inbound,13.891666666666667
07,Outbound,12.095238095238093
08,Inbound,43.13888888888889
08,Outbound,49.218888888888884
09,Inbound,25.549166666666668
09,Outbound,21.141304347826086
10,Inbound,32.6132183908046
10,Outbound,32.606249999999996
100,Inbound,10.10595238095238
100,Outbound,10.553846153846154
101,Inbound,24.074761904761903
101,Outbound,27.3625
104,Inbound,21.590873015873015
104,Outbound,23.422522522522524
105,Inbound,27.3
105,Outbound,43.0875
106,Inbound,28.672916666666666
106,Outbound,27.03989898989899
108,Inbound,30.343981481481485
108,Outbound,30.85909090909091
109,Inbound,19.06125
109,Outbound,20.623423423423425
11,Inbound,27.53525641025641
11,Outbound,22.853086419753087
110,Inbound,24.097826086956523
110,Outbound,25.740079365079364
111,Inbound,17.65
112,Inbound,46.95098039215686
112,Outbound,50.6640350877193
114,Inbound,15.5
114,Outbound,16.685185185185183
116,Inbound,30.649999999999995
116,Outbound,32.916666666666664
117,Inbound,22.95
117,Outbound,21.7
119,Inbound,30.513492063492063
119,Outbound,22.171929824561403
120,Inbound,-0.11126126126126042
120,Outbound,25.544285714285714
121,Inbound,8.725
121,Outbound,8.470238095238095
131,Inbound,27.380000000000003
131,Outbound,28.61969696969697
132,Inbound,26.109523809523807
132,Outbound,21.876041666666666
134,Inbound,33.24097222222222
134,Outbound,34.41304347826087
137,Inbound,38.83108108108108
137,Outbound,34.9630081300813
14,Inbound,39.91274509803922
14,Outbound,43.47727272727273
15,Inbound,16.5
15,Outbound,15.616666666666667
16,Inbound,24.843971631205676
16,Outbound,26.852678571428573
17,Inbound,16.785526315789475
17,Outbound,14.768095238095238
18,Inbound,26.78
18,Outbound,21.70625
19,Inbound,33.665333333333336
19,Outbound,34.92580645161291
191,Inbound,39.35
191,Outbound,38.03333333333333
192,Inbound,43.75
192,Outbound,26.433333333333334
193,Outbound,33.13333333333333
194,Inbound,24.083333333333332
201,Inbound,14.714814814814815
201,Outbound,9.523611111111112
202,Inbound,17.279861111111114
202,Outbound,10.74375
21,Inbound,13.770114942528735
21,Outbound,12.766176470588235
210,Inbound,23.614912280701756
210,Outbound,27.55740740740741
211,Inbound,18.48253968253968
211,Outbound,24.99404761904762
215,Inbound,24.74277777777778
215,Outbound,28.9375
216,Inbound,10.28525641025641
216,Outbound,18.79032258064516
217,Inbound,36.36
217,Outbound,44.80416666666667
22,Inbound,26.183333333333334
22,Outbound,21.7
220,Inbound,20.76029411764706
220,Outbound,23.766239316239314
222,Inbound,21.94393939393939
222,Outbound,20.149444444444445
225,Inbound,20.927235772357722
225,Outbound,19.941025641025643
226,Inbound,21.27348484848485
226,Outbound,16.28939393939394
23,Inbound,21.9
23,Outbound,23.266666666666666
230,Inbound,44.16410256410256
230,Outbound,37.80320512820513
236,Inbound,26.7
236,Outbound,23.585416666666667
238,Inbound,38.523809523809526
238,Outbound,37.584848484848486
24,Inbound,22.42843137254902
24,Outbound,28.369523809523812
240,Inbound,37.02619047619048
240,Outbound,29.929797979797982
245,Inbound,25.944444444444446
245,Outbound,24.879166666666666
26,Inbound,7.737074829931973
26,Outbound,8.433986928104575
28,Inbound,16.533333333333335
28,Outbound,31.066666666666666
29,Inbound,23.53333333333333
29,Outbound,25.807971014492754
30,Inbound,15.545588235294117
30,Outbound,16.936363636363637
31,Inbound,10.366666666666667
31,Outbound,13.363492063492064
32,Inbound,13.716666666666667
32,Outbound,10.116666666666667
33,Inbound,19.526190476190475
33,Outbound,20.004761904761907
34,Inbound,18.46376811594203
34,Outbound,17.642666666666667
34E,Inbound,42.16008771929825
34E,Outbound,41.88842592592593
35,Inbound,23.046666666666667
35,Outbound,20.36376811594203
350,Inbound,43.31388888888889
350,Outbound,45.45777777777778
351,Inbound,16.26904761904762
351,Outbound,15.0
354,Inbound,43.98725490196078
354,Outbound,49.02291666666667
36,Inbound,19.985772357723576
36,Outbound,18.4531007751938
37,Inbound,16.50079365079365
37,Outbound,14.605555555555554
38,Inbound,15.274358974358973
38,Outbound,16.127160493827162
39,Inbound,21.8
39,Outbound,26.3
40,Inbound,19.711363636363636
40,Outbound,21.769444444444446
41,Inbound,34.06781609195402
41,Outbound,28.6671875
411,Inbound,29.223529411764705
411,Outbound,31.601190476190478
42,Inbound,12.005555555555556
42,Outbound,12.321428571428571
424,Inbound,34.699999999999996
424,Outbound,36.96333333333333
426,Inbound,43.50289855072464
426,Outbound,37.026984126984125
428,Inbound,52.375
429,Inbound,40.37
429,Outbound,40.87450980392157
43,Inbound,15.668333333333333
43,Outbound,10.819540229885057
