route_id,direction_id,end_to_end_travel_time
01,Outbound,23.25
08,Inbound,39.07013888888889
08,Outbound,44.18958333333333
09,Inbound,26.4796875
09,Outbound,21.165151515151518
10,Inbound,34.519444444444446
10,Outbound,29.618115942028986
100,Inbound,10.477450980392158
100,Outbound,12.195098039215686
101,Inbound,22.357894736842105
101,Outbound,27.975
104,Inbound,22.391397849462365
104,Outbound,24.28970588235294
105,Inbound,23.06
105,Outbound,32.916666666666664
106,Inbound,28.52
106,Outbound,22.773958333333333
108,Inbound,24.348148148148148
108,Outbound,29.939393939393938
109,Inbound,18.777083333333334
109,Outbound,20.90714285714286
11,Inbound,26.74736842105263
11,Outbound,19.1375
110,Inbound,22.895333333333333
110,Outbound,23.093055555555555
111,Inbound,21.65
111,Outbound,20.166666666666668
112,Inbound,41.297222222222224
112,Outbound,45.931481481481484
116,Inbound,22.316666666666666
116,Outbound,6.083333333333333
117,Inbound,36.25
117,Outbound,19.883333333333333
119,Inbound,31.228333333333335
119,Outbound,23.316666666666666
120,Inbound,19.996031746031747
120,Outbound,23.435
134,Inbound,18.185714285714283
134,Outbound,19.053174603174604
137,Inbound,41.86
137,Outbound,41.97777777777778
15,Inbound,22.566666666666666
15,Outbound,20.9
16,Inbound,22.9509009009009
16,Outbound,23.491869918699187
17,Inbound,16.255208333333332
17,Outbound,14.767708333333333
191,Inbound,41.416666666666664
194,Inbound,23.5
194,Outbound,36.31666666666667
201,Inbound,12.358771929824561
201,Outbound,10.814814814814817
21,Inbound,14.803571428571429
21,Outbound,13.476923076923075
211,Inbound,18.007142857142856
211,Outbound,21.283333333333335
215,Inbound,26.70357142857143
215,Outbound,32.242592592592594
216,Inbound,9.403205128205128
216,Outbound,17.651282051282053
22,Inbound,26.05
22,Outbound,18.15
220,Inbound,19.995098039215687
220,Outbound,20.21470588235294
222,Inbound,20.925
222,Outbound,19.650000000000002
225,Inbound,18.135897435897437
225,Outbound,21.405882352941177
23,Inbound,19.35
23,Outbound,23.833333333333332
230,Inbound,41.25555555555556
230,Outbound,33.13611111111111
236,Inbound,25.702380952380953
236,Outbound,22.7
238,Inbound,35.75833333333333
238,Outbound,32.12179487179487
24,Inbound,22.90416666666667
24,Outbound,27.864814814814814
240,Inbound,24.951282051282053
240,Outbound,26.165384615384614
26,Inbound,10.48076923076923
26,Outbound,8.143589743589743
28,Inbound,9.15
28,Outbound,31.966666666666665
30,Inbound,15.365384615384615
30,Outbound,16.84047619047619
31,Inbound,11.073270440251573
31,Outbound,13.214506172839506
32,Inbound,15.966666666666667
32,Outbound,11.033333333333333
34,Inbound,19.087500000000002
34,Outbound,18.693055555555556
34E,Inbound,39.41904761904762
34E,Outbound,37.050000000000004
35,Inbound,24.965625
35,Outbound,23.804166666666667
350,Inbound,35.36538461538461
350,Outbound,40.64666666666667
36,Inbound,15.998148148148147
36,Outbound,18.140277777777776
39,Inbound,23.266666666666666
39,Outbound,23.333333333333332
40,Inbound,16.977083333333333
40,Outbound,20.327083333333334
41,Inbound,35.56060606060606
41,Outbound,29.709722222222222
42,Inbound,12.3275
42,Outbound,12.294736842105262
426,Inbound,30.16862745098039
426,Outbound,29.322916666666668
429,Inbound,46.55833333333334
429,Outbound,41.416666666666664
43,Inbound,17.08888888888889
43,Outbound,11.78225806451613
435,Inbound,55.045833333333334
435,Outbound,43.675000000000004
44,Inbound,17.31111111111111
44,Outbound,21.74920634920635
441,Inbound,39.36333333333333
441,Outbound,38.04666666666667
442,Inbound,33.32333333333334
442,Outbound,33.55833333333334
45,Inbound,18.54736842105263
45,Outbound,21.38888888888889
450,Inbound,35.838095238095235
450,Outbound,41.00111111111111
455,Inbound,47.00277777777777
455,Outbound,46.17685185185185
47,Inbound,35.36296296296296
47,Outbound,36.46666666666666
55,Inbound,11.287037037037036
55,Outbound,17.007407407407406
57,Inbound,20.816666666666666
57,Outbound,17.883333333333333
59,Inbound,32.46041666666667
59,Outbound,33.2125
60,Inbound,24.566666666666666
60,Outbound,24.44222222222222
61,Inbound,27.252564102564104
61,Outbound,11.606410256410255
64,Inbound,27.003703703703703
64,Outbound,27.856666666666666
66,Outbound,33.71666666666667
69,Inbound,13.931547619047619
69,Outbound,13.1
70,Inbound,46.60289855072463
70,Outbound,38.21491228070175
71,Inbound,12.883333333333333
71,Outbound,42.05
73,Inbound,12.333333333333334
73,Outbound,14.949999999999998
743,Outbound,22.916666666666668
75,Inbound,14.488636363636363
75,Outbound,16.520289855072463
77,Inbound,20.633333333333333
77,Outbound,17.783333333333335
78,Inbound,21.88888888888889
78,Outbound,25.951851851851853
80,Inbound,25.389583333333334
80,Outbound,26.663541666666667
83,Inbound,19.235
83,Outbound,18.04285714285714
86,Inbound,35.521153846153844
86,Outbound,37.43076923076923
87,Inbound,19.307333333333332
87,Outbound,21.682666666666663
88,Inbound,19.97866666666667
88,Outbound,19.32371794871795
89,Inbound,14.691333333333334
89,Outbound,22.02179487179487
90,Inbound,25.741666666666667
90,Outbound,25.974999999999998
91,Inbound,15.895999999999999
91,Outbound,11.346527777777778
93,Inbound,21.612962962962964
93,Outbound,15.329166666666666
94,Inbound,25.65357142857143
94,Outbound,17.142222222222223
95,Inbound,17.604901960784314
95,Outbound,24.12843137254902
96,Inbound,23.12843137254902
96,Outbound,21.639583333333334
97,Inbound,21.950000000000003
97,Outbound,21.51851851851852
99,Inbound,23.35666666666667
99,Outbound,29.40357142857143
SL1,Outbound,14.333333333333334
SL2,Outbound,11.883333333333333
SL4,Inbound,12.083333333333334
SL4,Outbound,11.7
SL5,Inbound,8.5
SL5,Outbound,8.7
