route_id,direction_id,end_to_end_travel_time
01,Inbound,20.466666666666665
01,Outbound,21.366666666666667
08,Inbound,39.449305555555554
08,Outbound,42.030701754385966
09,Inbound,25.7735632183908
09,Outbound,20.33388888888889
10,Inbound,31.083333333333336
10,Outbound,29.696875
100,Inbound,10.32843137254902
100,Outbound,12.062745098039215
101,Inbound,22.126315789473683
101,Outbound,26.26111111111111
104,Inbound,23.265625
104,Outbound,24.169607843137253
105,Inbound,22.993333333333332
105,Outbound,27.069444444444443
106,Inbound,25.25777777777778
106,Outbound,23.108333333333334
108,Inbound,25.14
108,Outbound,30.615151515151513
109,Inbound,18.491414141414143
109,Outbound,20.459523809523812
11,Inbound,24.697499999999998
11,Outbound,19.444444444444443
110,Inbound,21.76388888888889
110,Outbound,21.413194444444443
111,Inbound,18.55
111,Outbound,26.866666666666667
112,Inbound,42.54242424242424
112,Outbound,44.87083333333333
116,Inbound,23.916666666666668
116,Outbound,6.7
117,Inbound,43.1
117,Outbound,6.466666666666667
119,Inbound,30.72
119,Outbound,22.366666666666667
120,Inbound,19.680701754385964
120,Outbound,23.54
134,Inbound,17.00793650793651
134,Outbound,17.82037037037037
137,Inbound,40.46944444444444
137,Outbound,42.79722222222222
15,Inbound,13.825
15,Outbound,16.15
16,Inbound,21.879166666666666
16,Outbound,24.322222222222223
17,Inbound,15.314583333333333
17,Outbound,13.489583333333334
191,Inbound,48.45
194,Inbound,27.183333333333334
194,Outbound,33.85
201,Inbound,12.706481481481482
201,Outbound,10.089215686274509
21,Inbound,13.852380952380953
21,Outbound,14.154166666666667
211,Inbound,18.557142857142857
211,Outbound,21.072222222222223
215,Inbound,25.484523809523807
215,Outbound,30.266666666666666
216,Inbound,9.795333333333334
216,Outbound,17.995333333333335
22,Inbound,27.2
220,Inbound,19.773333333333333
220,Outbound,21.573529411764707
222,Inbound,19.576041666666665
222,Outbound,18.569607843137256
225,Inbound,19.831818181818182
225,Outbound,21.844791666666666
23,Inbound,17.066666666666666
23,Outbound,18.283333333333335
230,Inbound,41.89761904761905
230,Outbound,31.787499999999998
236,Inbound,26.035714285714285
236,Outbound,23.255000000000003
238,Inbound,35.666666666666664
238,Outbound,33.34444444444444
24,Inbound,20.919444444444444
24,Outbound,27.7
240,Inbound,28.793055555555554
240,Outbound,28.096666666666664
26,Inbound,10.383333333333333
26,Outbound,7.571794871794872
28,Inbound,11.25
28,Outbound,24.05
30,Inbound,14.54047619047619
30,Outbound,17.10595238095238
31,Inbound,10.672463768115943
31,Outbound,13.031560283687943
32,Inbound,16.95
32,Outbound,9.7
34,Inbound,18.87986111111111
34,Outbound,18.056250000000002
34E,Inbound,40.65432098765432
34E,Outbound,36.82884615384615
35,Inbound,25.335555555555555
35,Outbound,22.98690476190476
350,Inbound,34.46805555555556
350,Outbound,40.24880952380953
36,Inbound,16.239814814814814
36,Outbound,18.983333333333334
39,Inbound,31.93333333333333
39,Outbound,24.266666666666666
40,Inbound,15.516666666666667
40,Outbound,20.402083333333334
41,Inbound,33.67166666666667
41,Outbound,28.959722222222222
42,Inbound,11.232456140350877
42,Outbound,12.246296296296297
426,Inbound,29.54313725490196
426,Outbound,29.113541666666666
429,Inbound,44.23333333333333
429,Outbound,43.35
43,Inbound,16.774444444444445
43,Outbound,10.454022988505749
435,Inbound,47.4875
435,Outbound,48.213888888888896
44,Inbound,16.994444444444444
44,Outbound,21.917543859649122
441,Inbound,39.9547619047619
441,Outbound,37.898148148148145
442,Inbound,33.64722222222222
442,Outbound,31.58611111111111
45,Inbound,17.412037037037038
45,Outbound,23.566666666666666
450,Inbound,34.40512820512821
450,Outbound,42.65
455,Inbound,44.87407407407407
455,Outbound,46.28240740740741
47,Inbound,33.21666666666667
47,Outbound,34.55909090909091
55,Inbound,10.383333333333335
55,Outbound,10.753333333333334
57,Inbound,19.85
57,Outbound,14.916666666666666
59,Inbound,32.128571428571426
59,Outbound,31.18958333333333
60,Inbound,25.42222222222222
60,Outbound,25.173333333333336
61,Inbound,29.428787878787876
61,Outbound,12.484848484848486
64,Inbound,28.72222222222222
64,Outbound,27.369999999999997
66,Inbound,37.18333333333333
66,Outbound,31.416666666666668
69,Inbound,12.242307692307692
69,Outbound,12.057407407407409
70,Inbound,44.834999999999994
70,Outbound,37.62456140350877
71,Inbound,14.516666666666667
71,Outbound,51.85
73,Inbound,20.116666666666667
73,Outbound,17.683333333333334
743,Inbound,28.85
743,Outbound,28.2
75,Inbound,14.178030303030305
75,Outbound,16.484057971014494
77,Inbound,16.816666666666666
77,Outbound,21.233333333333334
78,Inbound,22.549074074074074
78,Outbound,25.571052631578947
80,Inbound,24.76875
80,Outbound,25.808888888888887
83,Inbound,20.781666666666666
83,Outbound,19.142500000000002
86,Inbound,35.13653846153846
86,Outbound,36.17307692307692
87,Inbound,19.01282051282051
87,Outbound,21.31111111111111
88,Inbound,19.33
88,Outbound,18.62628205128205
89,Inbound,13.748611111111112
89,Outbound,21.98525641025641
90,Inbound,27.74375
90,Outbound,23.806666666666665
91,Inbound,14.202
91,Outbound,11.031944444444443
93,Inbound,21.12222222222222
93,Outbound,15.26875
94,Inbound,32.46071428571428
94,Outbound,17.518888888888892
95,Inbound,16.89901960784314
95,Outbound,24.025490196078433
96,Inbound,21.35490196078431
96,Outbound,21.521875
97,Inbound,23.152083333333334
97,Outbound,21.85925925925926
99,Inbound,23.996666666666666
99,Outbound,26.54642857142857
SL1,Outbound,15.383333333333335
SL2,Inbound,8.083333333333334
SL2,Outbound,10.966666666666667
SL4,Inbound,10.833333333333334
SL4,Outbound,13.9
SL5,Inbound,14.466666666666665
SL5,Outbound,14.55
