route_id,direction_id,end_to_end_travel_time
01,Inbound,22.183333333333334
01,Outbound,21.6
04,Inbound,24.830000000000002
04,Outbound,20.533333333333335
07,Inbound,16.186904761904763
07,Outbound,12.719047619047618
08,Inbound,47.84273504273504
08,Outbound,54.09444444444444
09,Inbound,26.947222222222223
09,Outbound,22.44345238095238
10,Inbound,36.47333333333333
10,Outbound,35.22849462365591
100,Inbound,10.861904761904762
100,Outbound,11.22371794871795
101,Inbound,25.1625
101,Outbound,30.462500000000002
104,Inbound,24.1768115942029
104,Outbound,26.394871794871797
105,Inbound,32.603571428571435
105,Outbound,35.24444444444444
106,Inbound,29.55537634408602
106,Outbound,28.1515625
108,Inbound,32.634684684684686
108,Outbound,33.46212121212121
109,Inbound,20.786178861788617
109,Outbound,22.60047619047619
11,Inbound,28.412666666666663
11,Outbound,23.725925925925928
110,Inbound,26.281818181818185
110,Outbound,26.1575
111,Inbound,17.5
111,Outbound,18.3
112,Inbound,51.19583333333333
112,Outbound,49.48684210526316
114,Inbound,20.712962962962962
114,Outbound,19.75
116,Inbound,28.600000000000005
116,Outbound,25.55
117,Inbound,19.616666666666667
117,Outbound,23.066666666666666
119,Inbound,35.27460317460317
119,Outbound,25.074603174603176
120,Inbound,23.452252252252254
120,Outbound,25.82972972972973
121,Inbound,11.412820512820513
121,Outbound,8.944871794871794
131,Inbound,29.67166666666667
131,Outbound,31.426666666666666
132,Inbound,26.061111111111114
132,Outbound,21.153333333333332
134,Inbound,34.472463768115944
134,Outbound,36.59202898550725
137,Inbound,40.88190476190476
137,Outbound,37.34166666666667
14,Inbound,49.795833333333334
14,Outbound,46.30694444444445
15,Inbound,14.466666666666667
15,Outbound,22.491666666666667
16,Inbound,27.864
16,Outbound,30.964285714285715
17,Inbound,19.914864864864864
17,Outbound,18.095299145299148
18,Inbound,26.87222222222222
18,Outbound,24.869999999999997
19,Inbound,36.3
19,Outbound,43.44107142857143
191,Inbound,48.66666666666666
191,Outbound,42.416666666666664
192,Inbound,44.3
192,Outbound,24.883333333333333
193,Inbound,32.78333333333333
193,Outbound,32.68333333333333
194,Inbound,23.716666666666665
201,Inbound,13.171621621621622
201,Outbound,11.13101851851852
202,Inbound,15.575694444444444
202,Outbound,12.734027777777778
21,Inbound,15.68494623655914
21,Outbound,16.025
210,Inbound,26.728070175438596
210,Outbound,28.897058823529413
211,Inbound,20.693333333333335
211,Outbound,25.838461538461537
215,Inbound,26.401785714285715
215,Outbound,29.939166666666665
216,Inbound,12.175
216,Outbound,20.64333333333333
217,Inbound,35.983333333333334
217,Outbound,40.4375
22,Inbound,24.75
22,Outbound,21.316666666666666
220,Inbound,22.548648648648648
220,Outbound,24.897008547008546
222,Inbound,22.788383838383837
222,Outbound,21.06822916666667
225,Inbound,20.18611111111111
225,Outbound,21.107692307692307
226,Inbound,20.931944444444444
226,Outbound,18.97651515151515
23,Inbound,22.183333333333334
23,Outbound,19.383333333333333
230,Inbound,40.73076923076923
230,Outbound,38.6301282051282
236,Inbound,32.857142857142854
236,Outbound,25.276041666666668
238,Inbound,41.56979166666667
238,Outbound,42.81449275362319
24,Inbound,26.569907407407406
24,Outbound,32.71161616161616
240,Inbound,39.39411764705882
240,Outbound,34.30765765765766
245,Inbound,27.383333333333336
245,Outbound,29.725
26,Inbound,9.757371794871794
26,Outbound,10.389506172839505
28,Inbound,11.883333333333333
28,Outbound,32.21666666666667
29,Inbound,26.73333333333333
29,Outbound,29.97083333333333
30,Inbound,19.179901960784314
30,Outbound,21.093939393939394
31,Inbound,11.307894736842105
31,Outbound,14.121212121212123
32,Inbound,14.966666666666667
32,Outbound,10.216666666666667
33,Inbound,24.151515151515152
33,Outbound,24.973484848484848
34,Inbound,22.686
34,Outbound,20.417777777777776
34E,Inbound,46.67407407407407
34E,Outbound,46.15940170940171
35,Inbound,24.17152777777778
35,Outbound,22.281999999999996
350,Inbound,43.149479166666666
350,Outbound,42.28602150537635
351,Inbound,14.606410256410255
351,Outbound,16.231944444444444
354,Inbound,44.7
354,Outbound,49.884375
36,Inbound,22.2094696969697
36,Outbound,20.96914893617021
37,Inbound,20.763636363636365
37,Outbound,16.494927536231884
38,Inbound,18.447619047619046
38,Outbound,20.362777777777776
39,Inbound,21.366666666666667
39,Outbound,19.833333333333332
40,Inbound,23.100757575757576
40,Outbound,24.481884057971016
41,Inbound,39.978888888888896
41,Outbound,33.88854166666667
411,Inbound,30.69509803921569
411,Outbound,33.545833333333334
42,Inbound,14.420238095238094
42,Outbound,15.375968992248062
424,Inbound,31.95416666666667
424,Outbound,39.327777777777776
426,Inbound,42.25606060606061
426,Outbound,37.458333333333336
428,Inbound,68.45
428,Outbound,50.45
429,Inbound,44.91754385964913
429,Outbound,43.72156862745098
43,Inbound,16.926666666666666
43,Outbound,12.843678160919541
430,Inbound,33.21228070175439
430,Outbound,32.37416666666667
435,Inbound,59.55
435,Outbound,62.45882352941176
436,Inbound,46.320238095238096
436,Outbound,41.78823529411765
439,Inbound,29.939999999999998
439,Outbound,25.643333333333334
44,Inbound,20.650724637681158
44,Outbound,26.634353741496597
441,Inbound,49.56282051282051
441,Outbound,41.800000000000004
442,Inbound,34.81170212765957
442,Outbound,32.510992907801416
45,Inbound,20.846875
45,Outbound,28.965530303030302
450,Inbound,47.03174603174604
450,Outbound,55.670175438596495
451,Inbound,28.77916666666667
451,Outbound,47.36666666666667
455,Inbound,56.83380952380953
455,Outbound,57.15049019607843
456,Inbound,24.69
456,Outbound,27.630000000000003
47,Inbound,41.60964912280702
47,Outbound,41.07238095238095
50,Inbound,18.832
50,Outbound,16.324358974358976
501,Inbound,25.758333333333336
501,Outbound,29.133333333333336
504,Inbound,22.458333333333332
504,Outbound,24.364444444444448
505,Inbound,35.71666666666667
505,Outbound,46.41060606060606
51,Inbound,30.785802469135803
51,Outbound,28.368589743589745
52,Inbound,29.984444444444442
52,Outbound,35.875
55,Inbound,13.655000000000001
55,Outbound,18.704166666666666
553,Inbound,33.66969696969697
553,Outbound,29.837037037037035
554,Inbound,33.1
554,Outbound,33.96333333333333
556,Inbound,25.897222222222222
556,Outbound,27.302777777777777
558,Inbound,30.27857142857143
558,Outbound,28.633333333333333
57,Inbound,26.041666666666664
57,Outbound,15.85
59,Inbound,35.44537037037037
59,Outbound,35.09722222222222
60,Inbound,26.615000000000002
60,Outbound,30.159595959595958
61,Inbound,24.808888888888887
61,Outbound,13.147777777777778
62,Inbound,39.699999999999996
62,Outbound,38.52685185185185
64,Inbound,30.538194444444443
64,Outbound,35.37777777777778
65,Inbound,28.152380952380952
65,Outbound,28.74019607843137
66,Inbound,47.88333333333334
66,Outbound,57.64999999999999
67,Inbound,15.954166666666667
67,Outbound,20.320833333333333
68,Inbound,13.253703703703703
68,Outbound,13.17280701754386
69,Inbound,17.40357142857143
69,Outbound,15.27651515151515
70,Inbound,50.488157894736844
70,Outbound,41.87260273972603
71,Inbound,13.3
71,Outbound,15.616666666666667
73,Inbound,16.6
73,Outbound,22.116666666666664
74,Inbound,14.529629629629628
74,Outbound,16.66535087719298
743,Inbound,20.666666666666668
743,Outbound,19.5
746_,Inbound,4.533333333333333
75,Inbound,15.795299145299145
75,Outbound,16.51880341880342
76,Inbound,31.291666666666664
76,Outbound,35.196666666666665
77,Inbound,9.233333333333333
77,Outbound,23.55
78,Inbound,24.158080808080808
78,Outbound,27.310294117647057
80,Inbound,28.162393162393162
80,Outbound,29.698245614035088
83,Inbound,21.782432432432433
83,Outbound,20.191880341880342
85,Inbound,15.492857142857144
85,Outbound,16.837179487179487
86,Inbound,37.864285714285714
86,Outbound,42.26896551724138
87,Inbound,27.353846153846156
87,Outbound,26.892013888888886
88,Inbound,22.493790849673204
88,Outbound,20.627777777777776
89,Inbound,16.258333333333333
89,Outbound,22.23611111111111
90,Inbound,26.915
90,Outbound,26.02063492063492
91,Inbound,17.172072072072073
91,Outbound,13.78095238095238
92,Inbound,23.23095238095238
92,Outbound,17.680555555555554
93,Inbound,24.608333333333334
93,Outbound,19.027380952380952
94,Inbound,31.485057471264366
94,Outbound,20.19927536231884
95,Inbound,18.53901515151515
95,Outbound,28.090151515151515
96,Inbound,25.41111111111111
96,Outbound,25.40347222222222
97,Inbound,24.754444444444445
97,Outbound,24.39375
99,Inbound,25.27314814814815
99,Outbound,28.359803921568627
CT2,Inbound,48.04210526315789
CT2,Outbound,41.31862745098039
CT3,Inbound,30.910416666666666
CT3,Outbound,25.66133333333333
SL1,Inbound,21.983333333333334
SL2,Inbound,6.6
SL2,Outbound,10.35
SL4,Inbound,20.016666666666666
SL4,Outbound,15.916666666666666
SL5,Inbound,9.933333333333334
SL5,Outbound,12.9
