route_id,direction_id,end_to_end_travel_time
01,Inbound,20.283333333333335
01,Outbound,20.833333333333332
04,Inbound,25.937878787878788
04,Outbound,16.5125
07,Inbound,14.39298245614035
07,Outbound,12.747368421052633
08,Inbound,46.04529914529915
08,Outbound,53.01979166666666
09,Inbound,24.424166666666668
09,Outbound,21.656060606060606
10,Inbound,34.124242424242425
10,Outbound,33.22678571428572
100,Inbound,10.414197530864199
100,Outbound,10.877083333333333
101,Inbound,24.65648148148148
101,Outbound,28.24952380952381
104,Inbound,23.04563492063492
104,Outbound,23.9375
105,Inbound,28.30128205128205
105,Outbound,39.29047619047619
106,Inbound,31.362
106,Outbound,33.56488095238095
108,Inbound,29.609375
108,Outbound,32.87111111111111
109,Inbound,20.024166666666666
109,Outbound,21.61047619047619
11,Inbound,27.051149425287356
11,Outbound,22.070833333333333
110,Inbound,24.9531007751938
110,Outbound,26.304700854700858
111,Inbound,18.183333333333334
111,Outbound,24.133333333333333
112,Inbound,50.10277777777778
112,Outbound,52.325833333333335
114,Inbound,16.89074074074074
114,Outbound,18.01111111111111
116,Inbound,26.683333333333334
116,Outbound,24.933333333333334
117,Inbound,23.266666666666666
117,Outbound,24.416666666666664
119,Inbound,32.41031746031746
119,Outbound,23.023333333333333
120,Inbound,23.423983739837396
120,Outbound,26.353846153846153
121,Inbound,9.308333333333334
121,Outbound,9.092307692307692
131,Inbound,28.373333333333335
131,Outbound,33.78939393939394
132,Inbound,29.954901960784316
132,Outbound,20.886666666666667
134,Inbound,34.51733333333333
134,Outbound,36.051449275362316
137,Inbound,39.07458333333334
137,Outbound,36.822764227642274
14,Inbound,46.760714285714286
14,Outbound,43.77948717948718
15,Inbound,15.266666666666667
15,Outbound,11.833333333333334
16,Inbound,25.33364779874214
16,Outbound,28.690710382513664
17,Inbound,17.926436781609194
17,Outbound,16.133908045977012
18,Inbound,26.12857142857143
18,Outbound,24.264814814814812
19,Inbound,35.871794871794876
19,Outbound,39.0574074074074
191,Inbound,42.266666666666666
191,Outbound,41.38333333333333
192,Inbound,43.65
192,Outbound,28.066666666666666
193,Inbound,34.18333333333333
193,Outbound,32.96666666666667
194,Inbound,26.133333333333333
201,Inbound,13.844594594594595
201,Outbound,10.54212962962963
202,Inbound,16.31159420289855
202,Outbound,12.68913043478261
21,Inbound,15.662121212121212
21,Outbound,15.325925925925926
210,Inbound,25.36315789473684
210,Outbound,26.24607843137255
211,Inbound,20.813492063492063
211,Outbound,25.20294117647059
215,Inbound,26.75222222222222
215,Outbound,30.181746031746034
216,Inbound,11.875694444444443
216,Outbound,19.562365591397846
217,Inbound,38.32666666666667
217,Outbound,39.1375
22,Inbound,22.733333333333334
22,Outbound,21.9
220,Inbound,21.578508771929826
220,Outbound,24.28205128205128
222,Inbound,22.5046875
222,Outbound,20.486559139784948
225,Inbound,19.53814814814815
225,Outbound,20.57777777777778
226,Inbound,19.556250000000002
226,Outbound,17.85972222222222
23,Inbound,20.666666666666668
23,Outbound,18.633333333333333
230,Inbound,43.925555555555555
230,Outbound,38.68055555555556
236,Inbound,32.98888888888889
236,Outbound,24.79895833333333
238,Inbound,46.021428571428565
238,Outbound,38.82826086956521
24,Inbound,25.989814814814814
24,Outbound,32.919696969696965
240,Inbound,39.25308641975308
240,Outbound,33.3040404040404
245,Inbound,25.95277777777778
245,Outbound,26.95
26,Inbound,9.585185185185185
26,Outbound,9.940705128205128
28,Inbound,14.333333333333334
28,Outbound,40.06666666666667
29,Inbound,27.82816091954023
29,Outbound,29.031410256410254
30,Inbound,19.64333333333333
30,Outbound,20.5125
31,Inbound,10.504901960784315
31,Outbound,13.056140350877193
32,Inbound,13.333333333333334
32,Outbound,11.616666666666667
33,Inbound,22.976984126984128
33,Outbound,24.88095238095238
34,Inbound,22.18263888888889
34,Outbound,18.55
34E,Inbound,46.488596491228066
34E,Outbound,45.02875
35,Inbound,24.50277777777778
35,Outbound,23.391666666666666
350,Inbound,45.93333333333333
350,Outbound,43.29322916666666
351,Inbound,12.348148148148148
351,Outbound,15.668518518518518
354,Inbound,44.095098039215685
354,Outbound,49.90185185185185
36,Inbound,22.232222222222223
36,Outbound,20.297619047619047
37,Inbound,19.565151515151516
37,Outbound,16.992666666666665
38,Inbound,17.469135802469136
38,Outbound,19.017241379310345
39,Inbound,30.96666666666666
39,Outbound,20.7
40,Inbound,20.729411764705883
40,Outbound,21.639814814814812
41,Inbound,38.59691358024692
41,Outbound,32.61555555555556
411,Inbound,28.574358974358972
411,Outbound,46.57692307692308
42,Inbound,13.366203703703704
42,Outbound,14.92156862745098
424,Inbound,28.5
424,Outbound,33.770833333333336
426,Inbound,40.91884057971014
426,Outbound,35.8125
428,Inbound,40.51111111111111
428,Outbound,49.32222222222222
429,Inbound,43.53916666666667
429,Outbound,44.7375
43,Inbound,15.710919540229884
43,Outbound,11.563793103448276
430,Inbound,31.363095238095237
430,Outbound,28.61025641025641
435,Inbound,57.342424242424244
435,Outbound,64.13240740740741
436,Inbound,43.24242424242424
436,Outbound,42.146428571428565
439,Inbound,28.89666666666667
439,Outbound,16.946666666666665
44,Inbound,20.99349593495935
44,Outbound,26.2425
441,Inbound,52.82857142857143
441,Outbound,40.94285714285714
442,Inbound,37.452777777777776
442,Outbound,33.10462962962963
45,Inbound,21.259876543209877
45,Outbound,26.631666666666668
450,Inbound,46.03809523809524
450,Outbound,56.443939393939395
451,Inbound,29.336666666666666
451,Outbound,44.78888888888889
455,Inbound,54.98148148148148
455,Outbound,56.389047619047616
456,Inbound,25.323333333333334
456,Outbound,27.580000000000002
47,Inbound,40.73869047619048
47,Outbound,40.74107142857143
50,Inbound,18.541333333333334
50,Outbound,15.796153846153846
501,Inbound,27.495833333333334
501,Outbound,28.9125
504,Inbound,24.951851851851853
504,Outbound,22.78095238095238
505,Inbound,34.12380952380953
505,Outbound,48.608333333333334
51,Inbound,30.98472222222222
51,Outbound,27.102083333333336
52,Inbound,30.09848484848485
52,Outbound,41.61296296296296
55,Inbound,15.488333333333333
55,Outbound,13.535416666666666
553,Inbound,37.41428571428571
553,Outbound,31.140000000000004
554,Inbound,57.916666666666664
554,Outbound,31.086666666666666
556,Inbound,23.6
556,Outbound,25.073809523809523
558,Inbound,29.466666666666665
