route_id,direction_id,end_to_end_travel_time
01,Inbound,18.916666666666668
01,Outbound,21.166666666666668
04,Inbound,23.968181818181815
04,Outbound,16.0125
07,Inbound,14.030952380952382
07,Outbound,12.791176470588235
08,Inbound,46.31505376344086
08,Outbound,54.0
09,Inbound,27.365972222222222
09,Outbound,21.64166666666667
10,Inbound,36.2867816091954
10,Outbound,34.467283950617286
100,Inbound,10.643827160493826
100,Outbound,10.77986111111111
101,Inbound,24.75
101,Outbound,28.277619047619048
104,Inbound,23.906190476190478
104,Outbound,26.233333333333334
105,Inbound,26.74285714285714
105,Outbound,39.75555555555556
106,Inbound,30.2546875
106,Outbound,29.04895833333333
108,Inbound,29.98009259259259
108,Outbound,31.41313131313131
109,Inbound,20.44953703703704
109,Outbound,21.79292929292929
11,Inbound,26.945999999999998
11,Outbound,23.20632183908046
110,Inbound,25.755555555555556
110,Outbound,25.04857142857143
111,Inbound,17.1
111,Outbound,29.666666666666668
112,Inbound,49.848958333333336
112,Outbound,50.0574074074074
114,Inbound,20.483333333333334
114,Outbound,22.945833333333333
116,Inbound,30.916666666666668
116,Outbound,23.233333333333334
117,Inbound,29.133333333333333
117,Outbound,24.941666666666666
119,Inbound,33.564166666666665
119,Outbound,23.946491228070176
120,Inbound,24.234684684684687
120,Outbound,27.408823529411762
121,Inbound,9.854761904761904
121,Outbound,10.336904761904762
131,Inbound,28.798333333333336
131,Outbound,32.23939393939394
132,Inbound,29.20438596491228
132,Outbound,21.315625
134,Inbound,34.156
134,Outbound,36.467424242424244
137,Inbound,39.77967479674797
137,Outbound,35.53650793650794
14,Inbound,46.79479166666667
14,Outbound,47.108333333333334
15,Inbound,13.383333333333335
15,Outbound,14.783333333333333
16,Inbound,26.85748299319728
16,Outbound,29.333333333333336
17,Inbound,19.735585585585586
17,Outbound,17.77
18,Inbound,26.52037037037037
18,Outbound,24.125
19,Inbound,36.212666666666664
19,Outbound,40.806172839506175
191,Inbound,40.38333333333333
191,Outbound,42.9
192,Inbound,39.88333333333333
192,Outbound,26.766666666666666
193,Inbound,30.93333333333333
193,Outbound,27.5
194,Inbound,20.8
201,Inbound,13.53918918918919
201,Outbound,11.21712962962963
202,Inbound,16.056521739130435
202,Outbound,11.859722222222222
21,Inbound,15.373214285714285
21,Outbound,15.628571428571428
210,Inbound,25.37719298245614
210,Outbound,28.436666666666667
211,Inbound,19.516666666666666
211,Outbound,25.65111111111111
215,Inbound,26.583333333333332
215,Outbound,30.1484126984127
216,Inbound,11.427999999999999
216,Outbound,19.86777777777778
217,Inbound,41.586666666666666
217,Outbound,41.57222222222222
22,Inbound,26.783333333333335
22,Outbound,24.083333333333332
220,Inbound,21.3359649122807
220,Outbound,24.362820512820512
222,Inbound,23.107070707070704
222,Outbound,21.55260416666667
225,Inbound,20.552439024390242
225,Outbound,21.39102564102564
226,Inbound,20.280303030303028
226,Outbound,18.651587301587302
23,Inbound,21.233333333333334
23,Outbound,17.516666666666666
230,Inbound,48.8551282051282
230,Outbound,40.14652777777778
236,Inbound,32.8
236,Outbound,26.285416666666666
238,Inbound,42.440000000000005
238,Outbound,40.71969696969697
24,Inbound,26.947222222222223
24,Outbound,32.78
240,Inbound,36.64855072463768
240,Outbound,34.31071428571428
245,Inbound,26.656666666666666
245,Outbound,30.849999999999998
26,Inbound,9.608176100628931
26,Outbound,9.780188679245283
28,Inbound,15.416666666666666
28,Outbound,31.3
29,Inbound,28.135897435897434
29,Outbound,30.286231884057973
30,Inbound,19.21421568627451
30,Outbound,19.526041666666668
31,Inbound,11.272222222222222
31,Outbound,11.876086956521737
32,Inbound,12.766666666666667
32,Outbound,11.983333333333333
33,Inbound,22.67719298245614
33,Outbound,24.117543859649125
34,Inbound,21.383928571428573
34,Outbound,19.701666666666664
34E,Inbound,45.23418803418803
34E,Outbound,46.05384615384615
35,Inbound,24.17152777777778
35,Outbound,24.726666666666667
350,Inbound,42.96611111111111
350,Outbound,44.89191919191919
351,Inbound,13.098148148148148
351,Outbound,15.648148148148149
354,Inbound,44.5719298245614
354,Outbound,51.77549019607844
36,Inbound,21.65077519379845
36,Outbound,20.46382978723404
37,Inbound,19.384057971014492
37,Outbound,17.038
38,Inbound,17.86845238095238
38,Outbound,18.402298850574713
39,Inbound,22.15
39,Outbound,24.1
40,Inbound,21.745652173913044
40,Outbound,22.088194444444444
41,Inbound,39.989080459770115
41,Outbound,32.2984375
411,Inbound,31.365555555555556
411,Outbound,31.97941176470588
42,Inbound,13.61375
42,Outbound,13.692682926829267
424,Inbound,30.008333333333333
424,Outbound,35.641666666666666
426,Inbound,42.299305555555556
426,Outbound,38.24469696969697
428,Inbound,40.833333333333336
428,Outbound,36.699999999999996
429,Inbound,45.50526315789474
429,Outbound,42.53796296296296
43,Inbound,15.94
43,Outbound,11.935057471264368
430,Inbound,34.44122807017544
430,Outbound,33.026315789473685
435,Inbound,57.25555555555555
435,Outbound,64.4125
436,Inbound,44.35595238095238
436,Outbound,42.54555555555556
439,Inbound,28.18333333333333
439,Outbound,21.966666666666665
44,Inbound,20.764864864864865
44,Outbound,25.9625
