route_id,direction_id,end_to_end_travel_time
01,Inbound,22.183333333333334
01,Outbound,21.6
04,Inbound,20.40833333333333
04,Outbound,16.15833333333333
07,Inbound,15.375
07,Outbound,12.983333333333334
08,Inbound,47.98333333333334
08,Outbound,52.9
09,Inbound,24.866666666666667
09,Outbound,21.21666666666667
10,Inbound,37.3
10,Outbound,35.766666666666666
100,Inbound,11.083333333333332
100,Outbound,10.95
101,Inbound,25.725
101,Outbound,31.366666666666667
104,Inbound,24.28333333333333
104,Outbound,25.350000000000005
105,Inbound,28.71666666666667
105,Outbound,31.8
106,Inbound,28.6
106,Outbound,26.875
108,Inbound,31.05
108,Outbound,34.06666666666667
109,Inbound,20.233333333333334
109,Outbound,21.05
11,Inbound,27.733333333333334
11,Outbound,23.216666666666665
110,Inbound,25.458333333333332
110,Outbound,24.666666666666664
111,Inbound,17.5
111,Outbound,18.3
112,Inbound,53.391666666666666
112,Outbound,47.88333333333333
114,Inbound,19.6
114,Outbound,17.066666666666666
116,Inbound,28.600000000000005
116,Outbound,25.55
117,Inbound,19.616666666666667
117,Outbound,23.066666666666666
119,Inbound,32.666666666666664
119,Outbound,24.6
120,Inbound,22.899999999999995
120,Outbound,26.116666666666667
121,Inbound,10.033333333333333
121,Outbound,8.616666666666667
131,Inbound,29.866666666666667
131,Outbound,31.508333333333333
132,Inbound,24.90833333333333
132,Outbound,20.266666666666666
134,Inbound,36.983333333333334
134,Outbound,41.55
137,Inbound,38.31666666666667
137,Outbound,35.05
14,Inbound,50.416666666666664
14,Outbound,44.458333333333336
15,Inbound,14.466666666666667
15,Outbound,22.491666666666667
16,Inbound,25.466666666666665
16,Outbound,30.108333333333334
17,Inbound,19.45
17,Outbound,17.683333333333334
18,Inbound,26.8
18,Outbound,24.583333333333336
19,Inbound,35.9
19,Outbound,43.34166666666667
191,Inbound,48.66666666666666
191,Outbound,42.416666666666664
192,Inbound,44.3
192,Outbound,24.883333333333333
193,Inbound,32.78333333333333
193,Outbound,32.68333333333333
194,Inbound,23.716666666666665
201,Inbound,13.0
201,Outbound,9.683333333333334
202,Inbound,15.55
202,Outbound,12.641666666666666
21,Inbound,14.866666666666667
21,Outbound,14.025
210,Inbound,25.333333333333332
210,Outbound,28.133333333333333
211,Inbound,20.95
211,Outbound,26.016666666666666
215,Inbound,25.308333333333334
215,Outbound,30.03333333333333
216,Inbound,11.3
216,Outbound,20.475
217,Inbound,35.916666666666664
217,Outbound,37.50833333333333
22,Inbound,24.75
22,Outbound,21.316666666666666
220,Inbound,22.76666666666667
220,Outbound,24.566666666666666
222,Inbound,22.433333333333334
222,Outbound,21.008333333333333
225,Inbound,19.508333333333333
225,Outbound,20.758333333333333
226,Inbound,20.858333333333334
226,Outbound,18.683333333333334
23,Inbound,22.183333333333334
23,Outbound,19.383333333333333
230,Inbound,38.016666666666666
230,Outbound,37.05
236,Inbound,32.1
236,Outbound,25.258333333333333
238,Inbound,40.075
238,Outbound,41.7
24,Inbound,25.766666666666666
24,Outbound,32.416666666666664
240,Inbound,38.599999999999994
240,Outbound,32.81666666666667
245,Inbound,26.7
245,Outbound,29.491666666666667
26,Inbound,9.633333333333333
26,Outbound,10.2
28,Inbound,11.883333333333333
28,Outbound,32.21666666666667
29,Inbound,26.491666666666667
29,Outbound,27.808333333333334
30,Inbound,18.891666666666666
30,Outbound,20.533333333333335
31,Inbound,12.1
31,Outbound,13.416666666666668
32,Inbound,14.966666666666667
32,Outbound,10.216666666666667
33,Inbound,23.233333333333334
33,Outbound,23.683333333333334
34,Inbound,21.6
34,Outbound,20.383333333333333
34E,Inbound,48.125
34E,Outbound,46.43333333333333
35,Inbound,22.924999999999997
35,Outbound,23.95
350,Inbound,42.724999999999994
350,Outbound,44.1
351,Inbound,12.166666666666666
351,Outbound,15.325
354,Inbound,44.18333333333334
354,Outbound,48.24166666666667
36,Inbound,20.991666666666667
36,Outbound,19.55
37,Inbound,19.166666666666664
37,Outbound,14.833333333333334
38,Inbound,16.233333333333334
38,Outbound,17.275
39,Inbound,21.366666666666667
39,Outbound,19.833333333333332
40,Inbound,24.141666666666666
40,Outbound,24.633333333333336
41,Inbound,38.958333333333336
41,Outbound,33.61666666666667
411,Inbound,20.183333333333334
411,Outbound,23.225
42,Inbound,14.116666666666667
42,Outbound,15.483333333333333
424,Inbound,30.758333333333336
424,Outbound,34.5
426,Inbound,41.0
426,Outbound,38.68333333333334
428,Inbound,68.45
428,Outbound,50.45
429,Inbound,43.86666666666667
429,Outbound,42.46666666666667
43,Inbound,17.291666666666664
43,Outbound,13.116666666666669
430,Inbound,33.983333333333334
430,Outbound,31.516666666666666
435,Inbound,66.08333333333333
435,Outbound,63.666666666666664
436,Inbound,46.43333333333334
436,Outbound,43.56666666666667
439,Inbound,31.68333333333333
439,Outbound,15.133333333333333
44,Inbound,20.925
44,Outbound,25.666666666666668
441,Inbound,50.21666666666666
441,Outbound,41.28333333333333
442,Inbound,31.716666666666665
442,Outbound,32.7
45,Inbound,20.633333333333333
45,Outbound,25.233333333333334
450,Inbound,46.2
450,Outbound,52.416666666666664
451,Inbound,29.11666666666667
451,Outbound,46.5
455,Inbound,56.3
455,Outbound,58.29166666666667
456,Inbound,23.600000000000005
456,Outbound,28.366666666666664
47,Inbound,41.85
47,Outbound,40.86666666666667
50,Inbound,18.683333333333334
50,Outbound,15.008333333333333
501,Inbound,26.29166666666667
501,Outbound,28.166666666666668
504,Inbound,21.84166666666667
504,Outbound,23.366666666666664
505,Inbound,31.916666666666668
505,Outbound,39.43333333333333
51,Inbound,29.683333333333334
51,Outbound,28.31666666666667
52,Inbound,29.616666666666667
52,Outbound,36.575
55,Inbound,12.341666666666667
55,Outbound,19.84166666666667
553,Inbound,32.86666666666667
553,Outbound,29.0
554,Inbound,33.03333333333333
554,Outbound,34.03333333333333
556,Inbound,25.383333333333333
556,Outbound,28.566666666666666
558,Inbound,27.566666666666666
558,Outbound,28.833333333333332
57,Inbound,26.041666666666664
57,Outbound,15.85
59,Inbound,36.00833333333333
59,Outbound,34.233333333333334
60,Inbound,27.4
60,Outbound,30.93333333333333
61,Inbound,24.25
61,Outbound,12.533333333333333
62,Inbound,36.8
62,Outbound,37.46666666666667
64,Inbound,30.35
64,Outbound,34.733333333333334
65,Inbound,27.21666666666667
65,Outbound,28.316666666666666
66,Inbound,47.88333333333334
66,Outbound,57.64999999999999
67,Inbound,15.791666666666666
67,Outbound,20.666666666666668
68,Inbound,13.125
68,Outbound,12.416666666666666
69,Inbound,16.891666666666666
69,Outbound,15.350000000000001
70,Inbound,49.90833333333333
70,Outbound,42.083333333333336
71,Inbound,13.3
71,Outbound,15.616666666666667
73,Inbound,16.6
73,Outbound,22.116666666666664
74,Inbound,14.058333333333334
74,Outbound,15.491666666666667
743,Inbound,20.666666666666668
743,Outbound,19.5
746_,Inbound,4.533333333333333
75,Inbound,15.616666666666667
75,Outbound,15.716666666666667
76,Inbound,32.199999999999996
76,Outbound,31.841666666666665
77,Inbound,9.233333333333333
77,Outbound,23.55
78,Inbound,24.25
78,Outbound,26.575
80,Inbound,27.566666666666666
80,Outbound,28.15
83,Inbound,21.066666666666666
83,Outbound,18.75
85,Inbound,16.075
85,Outbound,16.966666666666665
86,Inbound,35.40833333333333
86,Outbound,41.46666666666666
87,Inbound,28.891666666666666
87,Outbound,27.258333333333333
88,Inbound,22.4
88,Outbound,20.633333333333333
89,Inbound,17.133333333333333
89,Outbound,22.691666666666666
90,Inbound,27.44166666666667
90,Outbound,25.683333333333334
91,Inbound,15.933333333333334
91,Outbound,12.983333333333333
92,Inbound,22.200000000000003
92,Outbound,18.366666666666667
93,Inbound,25.866666666666667
93,Outbound,20.35
94,Inbound,32.71666666666667
94,Outbound,18.9
95,Inbound,18.700000000000003
95,Outbound,26.825000000000003
96,Inbound,25.141666666666666
96,Outbound,24.7
97,Inbound,24.933333333333334
97,Outbound,24.549999999999997
99,Inbound,26.766666666666666
99,Outbound,29.433333333333334
CT2,Inbound,45.86666666666667
CT2,Outbound,41.88333333333333
CT3,Inbound,29.166666666666664
CT3,Outbound,24.7
SL1,Inbound,21.983333333333334
SL2,Inbound,6.6
SL2,Outbound,10.35
SL4,Inbound,20.016666666666666
SL4,Outbound,15.916666666666666
SL5,Inbound,9.933333333333334
SL5,Outbound,12.9
