route_id,direction_id,end_to_end_travel_time
01,Inbound,20.283333333333335
01,Outbound,20.833333333333332
04,Inbound,24.266666666666666
04,Outbound,16.066666666666666
07,Inbound,14.0
07,Outbound,12.866666666666667
08,Inbound,45.93333333333333
08,Outbound,51.291666666666664
09,Inbound,22.533333333333335
09,Outbound,20.9
10,Inbound,33.916666666666664
10,Outbound,33.74166666666667
100,Inbound,10.366666666666667
100,Outbound,10.658333333333335
101,Inbound,24.016666666666666
101,Outbound,28.4
104,Inbound,22.641666666666666
104,Outbound,22.691666666666666
105,Inbound,27.266666666666662
105,Outbound,39.2
106,Inbound,26.0
106,Outbound,25.19166666666667
108,Inbound,29.00833333333333
108,Outbound,28.0
109,Inbound,19.266666666666666
109,Outbound,20.716666666666665
11,Inbound,25.966666666666665
11,Outbound,21.758333333333336
110,Inbound,23.666666666666668
110,Outbound,25.1
111,Inbound,18.183333333333334
111,Outbound,24.133333333333333
112,Inbound,48.541666666666664
112,Outbound,52.1
114,Inbound,16.316666666666666
114,Outbound,18.216666666666665
116,Inbound,26.683333333333334
116,Outbound,24.933333333333334
117,Inbound,23.266666666666666
117,Outbound,24.416666666666664
119,Inbound,32.3
119,Outbound,22.633333333333333
120,Inbound,22.433333333333334
120,Outbound,24.866666666666667
121,Inbound,8.808333333333334
121,Outbound,8.783333333333333
131,Inbound,27.708333333333332
131,Outbound,31.416666666666668
132,Inbound,29.0
132,Outbound,18.55
134,Inbound,38.983333333333334
134,Outbound,41.516666666666666
137,Inbound,39.43333333333334
137,Outbound,38.0
14,Inbound,48.016666666666666
14,Outbound,45.85
15,Inbound,15.266666666666667
15,Outbound,11.833333333333334
16,Inbound,24.933333333333334
16,Outbound,26.5
17,Inbound,17.616666666666667
17,Outbound,15.1
18,Inbound,25.65
18,Outbound,23.116666666666667
19,Inbound,35.275
19,Outbound,42.2
191,Inbound,42.266666666666666
191,Outbound,41.38333333333333
192,Inbound,43.65
192,Outbound,28.066666666666666
193,Inbound,34.18333333333333
193,Outbound,32.96666666666667
194,Inbound,26.133333333333333
201,Inbound,13.25
201,Outbound,9.516666666666666
202,Inbound,14.866666666666667
202,Outbound,11.666666666666666
21,Inbound,15.066666666666668
21,Outbound,13.625
210,Inbound,24.8
210,Outbound,25.26666666666667
211,Inbound,20.783333333333335
211,Outbound,24.466666666666665
215,Inbound,26.53333333333333
215,Outbound,28.316666666666666
216,Inbound,10.908333333333333
216,Outbound,19.566666666666666
217,Inbound,39.68333333333333
217,Outbound,36.63333333333333
22,Inbound,22.733333333333334
22,Outbound,21.9
220,Inbound,22.15
220,Outbound,24.366666666666667
222,Inbound,21.68333333333333
222,Outbound,20.366666666666667
225,Inbound,18.45
225,Outbound,20.375
226,Inbound,18.725
226,Outbound,17.808333333333334
23,Inbound,20.666666666666668
23,Outbound,18.633333333333333
230,Inbound,42.88333333333333
230,Outbound,38.40833333333333
236,Inbound,32.891666666666666
236,Outbound,25.491666666666667
238,Inbound,45.13333333333333
238,Outbound,38.56666666666667
24,Inbound,23.875
24,Outbound,32.35
240,Inbound,36.88333333333333
240,Outbound,32.516666666666666
245,Inbound,25.041666666666664
245,Outbound,26.866666666666667
26,Inbound,9.241666666666667
26,Outbound,9.825
28,Inbound,14.333333333333334
28,Outbound,40.06666666666667
29,Inbound,27.06666666666667
29,Outbound,27.208333333333332
30,Inbound,19.525
30,Outbound,20.308333333333334
31,Inbound,10.15
31,Outbound,12.55
32,Inbound,13.333333333333334
32,Outbound,11.616666666666667
33,Inbound,21.933333333333334
33,Outbound,24.0
34,Inbound,19.55
34,Outbound,18.0
34E,Inbound,47.00833333333334
34E,Outbound,45.69166666666666
35,Inbound,23.008333333333333
35,Outbound,23.333333333333336
350,Inbound,45.416666666666664
350,Outbound,43.9
351,Inbound,11.949999999999998
351,Outbound,17.2
354,Inbound,43.45
354,Outbound,47.53333333333333
36,Inbound,21.033333333333335
36,Outbound,19.48333333333333
37,Inbound,18.34166666666667
37,Outbound,15.75
38,Inbound,16.35
38,Outbound,17.266666666666666
39,Inbound,30.96666666666666
39,Outbound,20.7
40,Inbound,22.0
40,Outbound,22.625
41,Inbound,37.7
41,Outbound,33.083333333333336
411,Inbound,17.966666666666665
411,Outbound,43.766666666666666
42,Inbound,13.158333333333333
42,Outbound,14.983333333333334
424,Inbound,27.833333333333336
424,Outbound,33.91666666666667
426,Inbound,40.88333333333333
426,Outbound,36.46666666666667
428,Inbound,39.4
428,Outbound,42.85
429,Inbound,43.56666666666666
429,Outbound,45.00833333333334
43,Inbound,16.35
43,Outbound,11.666666666666666
430,Inbound,31.950000000000003
430,Outbound,30.416666666666668
435,Inbound,56.68333333333333
435,Outbound,63.8
436,Inbound,44.333333333333336
436,Outbound,43.266666666666666
439,Inbound,34.083333333333336
439,Outbound,13.916666666666666
44,Inbound,20.866666666666667
44,Outbound,26.108333333333334
441,Inbound,50.575
441,Outbound,39.0
442,Inbound,38.56666666666666
442,Outbound,34.56666666666666
45,Inbound,20.716666666666665
45,Outbound,25.066666666666666
450,Inbound,45.35
450,Outbound,53.15833333333333
451,Inbound,30.083333333333332
451,Outbound,46.2
455,Inbound,56.091666666666676
455,Outbound,54.35
456,Inbound,24.433333333333334
456,Outbound,28.95
47,Inbound,41.575
47,Outbound,39.400000000000006
50,Inbound,17.3
50,Outbound,14.808333333333334
501,Inbound,26.041666666666664
501,Outbound,29.725
504,Inbound,23.216666666666665
504,Outbound,23.125
505,Inbound,28.85
505,Outbound,44.15833333333333
51,Inbound,30.058333333333334
51,Outbound,27.15833333333333
52,Inbound,29.75
52,Outbound,43.53333333333333
55,Inbound,12.175
55,Outbound,13.0
553,Inbound,40.6
553,Outbound,31.966666666666665
554,Inbound,57.916666666666664
554,Outbound,30.633333333333333
556,Inbound,23.833333333333336
556,Outbound,25.733333333333334
558,Inbound,26.75
558,Outbound,28.741666666666667
57,Inbound,26.541666666666668
57,Outbound,14.983333333333333
59,Inbound,33.733333333333334
59,Outbound,34.84166666666667
60,Inbound,27.133333333333333
60,Outbound,29.583333333333332
61,Inbound,24.066666666666666
61,Outbound,13.5
62,Inbound,35.375
62,Outbound,40.266666666666666
64,Inbound,29.93333333333333
64,Outbound,32.18333333333333
65,Inbound,28.891666666666666
