route_id,direction_id,end_to_end_travel_time
01,Inbound,31.716666666666665
01,Outbound,21.666666666666668
04,Inbound,16.966666666666665
04,Outbound,17.84166666666667
07,Inbound,16.175
07,Outbound,13.683333333333334
08,Inbound,61.10000000000001
08,Outbound,67.69999999999999
09,Inbound,26.816666666666666
09,Outbound,23.850000000000005
10,Inbound,39.95
10,Outbound,42.483333333333334
100,Inbound,10.733333333333333
100,Outbound,12.166666666666668
101,Inbound,30.59166666666667
101,Outbound,32.84166666666667
104,Inbound,26.608333333333334
104,Outbound,27.841666666666665
105,Inbound,34.03333333333333
105,Outbound,36.974999999999994
106,Inbound,30.65833333333333
106,Outbound,31.5
108,Inbound,30.091666666666665
108,Outbound,39.125
109,Inbound,22.200000000000003
109,Outbound,23.366666666666664
11,Inbound,33.21666666666667
11,Outbound,26.683333333333334
110,Inbound,30.075000000000003
110,Outbound,29.108333333333334
111,Inbound,22.616666666666667
112,Inbound,56.74166666666667
112,Outbound,58.166666666666664
114,Inbound,21.65833333333333
114,Outbound,22.3
116,Inbound,28.149999999999995
116,Outbound,29.033333333333335
117,Inbound,22.55
117,Outbound,27.65833333333333
119,Inbound,36.75
119,Outbound,26.383333333333333
120,Inbound,25.366666666666667
120,Outbound,31.725
121,Inbound,10.591666666666667
121,Outbound,11.033333333333333
131,Inbound,32.766666666666666
131,Outbound,36.25
132,Inbound,32.225
132,Outbound,23.625
134,Inbound,40.30833333333334
134,Outbound,47.03333333333333
137,Inbound,42.641666666666666
137,Outbound,39.9
14,Inbound,57.9
14,Outbound,53.19166666666666
15,Inbound,18.633333333333333
15,Outbound,15.483333333333333
16,Inbound,25.833333333333332
16,Outbound,30.108333333333334
17,Inbound,27.833333333333336
17,Outbound,21.958333333333332
18,Inbound,35.233333333333334
18,Outbound,39.858333333333334
19,Inbound,50.333333333333336
19,Outbound,49.6
191,Inbound,49.18333333333333
191,Outbound,50.08333333333334
192,Inbound,45.75
192,Outbound,28.25
193,Inbound,36.38333333333333
193,Outbound,39.81666666666667
194,Inbound,31.6
201,Inbound,14.508333333333333
201,Outbound,12.5
202,Inbound,19.616666666666667
202,Outbound,12.825
21,Inbound,16.333333333333336
21,Outbound,14.75
210,Inbound,33.766666666666666
210,Outbound,26.525
211,Inbound,22.441666666666666
211,Outbound,26.200000000000003
215,Inbound,28.241666666666667
215,Outbound,31.266666666666666
216,Inbound,11.75
216,Outbound,20.758333333333333
217,Inbound,41.40833333333333
217,Outbound,39.35
22,Inbound,33.583333333333336
22,Outbound,24.2
220,Inbound,22.833333333333332
220,Outbound,23.891666666666666
222,Inbound,24.416666666666664
222,Outbound,22.766666666666666
225,Inbound,20.016666666666666
225,Outbound,21.883333333333333
226,Inbound,23.358333333333334
226,Outbound,21.733333333333334
23,Inbound,24.733333333333334
23,Outbound,23.05
230,Inbound,48.5
230,Outbound,41.275
236,Inbound,32.108333333333334
236,Outbound,27.791666666666664
238,Inbound,43.483333333333334
238,Outbound,41.11666666666667
24,Inbound,27.799999999999997
24,Outbound,37.016666666666666
240,Inbound,42.25
240,Outbound,33.88333333333333
245,Inbound,27.125
245,Outbound,28.541666666666664
26,Inbound,11.300000000000002
26,Outbound,11.683333333333334
28,Inbound,17.55
