route_id,direction_id,delay_time
01,Inbound,1.0555555555555556
01,Outbound,2.0240740740740737
04,Inbound,2.5058333333333334
04,Outbound,2.475757575757576
07,Inbound,2.419191919191919
07,Outbound,1.6061904761904762
08,Inbound,4.232198748043818
08,Outbound,5.649832073887489
09,Inbound,2.2435416666666663
09,Outbound,1.6819073083778966
10,Inbound,2.7247519841269843
10,Outbound,3.170820189274448
100,Inbound,0.5923809523809525
100,Outbound,0.8696428571428572
101,Inbound,1.3048611111111112
101,Outbound,1.9553639846743296
104,Inbound,3.557548309178744
104,Outbound,2.0219298245614037
105,Inbound,2.9829166666666667
105,Outbound,1.3785416666666666
106,Inbound,1.2529017857142857
106,Outbound,1.6190058479532163
108,Inbound,2.8081896551724137
108,Outbound,2.959083728278041
109,Inbound,1.0465762273901809
109,Outbound,1.5617117117117116
11,Inbound,4.413467261904762
11,Outbound,3.5501984126984123
110,Inbound,2.170224171539961
110,Outbound,2.2748387096774194
111,Inbound,0.8083333333333333
111,Outbound,0.0
112,Inbound,1.5927248677248678
112,Outbound,2.1275
114,Inbound,2.628703703703704
114,Outbound,1.4740740740740739
116,Inbound,0.0
116,Outbound,0.0
117,Inbound,1.385
117,Outbound,1.7969696969696969
119,Inbound,1.355185185185185
119,Outbound,0.882078853046595
120,Inbound,2.2595238095238095
120,Outbound,2.5557755775577555
121,Inbound,1.434375
121,Outbound,1.7137254901960786
131,Inbound,1.508333333333333
131,Outbound,2.6087121212121214
132,Inbound,1.6709333333333334
132,Outbound,1.36
134,Inbound,1.4940809968847353
134,Outbound,3.131626016260163
137,Inbound,2.2800800800800802
137,Outbound,3.2644927536231885
14,Inbound,1.7462962962962962
14,Outbound,1.784095860566449
15,Inbound,1.7409090909090907
15,Outbound,2.7516666666666665
16,Inbound,2.7190795352993744
16,Outbound,2.364730447987851
17,Inbound,2.7762280701754385
17,Outbound,3.7998333333333334
171,Outbound,2.341666666666667
18,Inbound,0.365
18,Outbound,2.1104166666666666
