route_id,direction_id,delay_time
01,Inbound,2.0388888888888888
01,Outbound,1.4907407407407407
04,Inbound,1.7030555555555555
04,Outbound,2.7156565656565657
07,Inbound,2.39921568627451
07,Outbound,0.8850775193798449
08,Inbound,5.897515290519878
08,Outbound,5.613718263718264
09,Inbound,2.388235294117647
09,Outbound,1.5090233545647558
10,Inbound,3.1883432539682537
10,Outbound,3.7895899053627757
100,Inbound,0.6379761904761905
100,Outbound,1.5538095238095238
101,Inbound,1.6926136363636364
101,Outbound,2.1494891443167305
104,Inbound,4.026992753623189
104,Outbound,2.424488304093567
105,Inbound,2.1260416666666666
105,Outbound,0.9418749999999999
106,Inbound,1.4332589285714286
106,Outbound,1.3970760233918127
108,Inbound,2.8307471264367816
108,Outbound,3.343601895734597
109,Inbound,0.9481912144702842
109,Outbound,2.125075075075075
11,Inbound,3.0313936781609194
11,Outbound,2.894047619047619
110,Inbound,2.211988304093567
110,Outbound,1.6490860215053762
111,Inbound,1.3383333333333334
111,Outbound,1.435
112,Inbound,1.7384920634920635
112,Outbound,2.1375
114,Inbound,0.9069444444444444
114,Outbound,0.9226851851851853
116,Inbound,1.361111111111111
116,Outbound,1.9388888888888889
117,Inbound,0.74
117,Outbound,0.5772727272727273
119,Inbound,1.7753086419753086
119,Outbound,1.3844086021505377
120,Inbound,2.3981999999999997
120,Outbound,2.1613993710691823
121,Inbound,1.121527777777778
121,Outbound,1.957516339869281
131,Inbound,1.90625
131,Outbound,2.6293560606060606
132,Inbound,1.0873333333333333
132,Outbound,1.5755072463768116
134,Inbound,3.6816978193146417
134,Outbound,3.3189430894308942
137,Inbound,3.5535035035035034
137,Outbound,3.543633540372671
14,Inbound,2.1185185185185187
14,Outbound,2.0504357298474942
15,Inbound,2.278787878787879
15,Outbound,1.2533333333333334
16,Inbound,4.2976982097186704
16,Outbound,3.280235042735043
17,Inbound,2.404188034188034
17,Outbound,3.1642063492063492
171,Outbound,1.1180555555555556
18,Inbound,1.0870833333333334
18,Outbound,3.515833333333333
19,Inbound,4.984607218683652
19,Outbound,6.712055715658021
191,Inbound,3.7424242424242427
191,Outbound,4.760606060606061
192,Inbound,0.32407407407407407
192,Outbound,0.0
193,Inbound,8.412962962962963
193,Outbound,5.325925925925926
194,Inbound,0.13958333333333334
201,Inbound,1.0179894179894178
201,Outbound,1.231045751633987
202,Inbound,1.2645833333333334
202,Outbound,1.4713541666666667
21,Inbound,3.0122807017543862
21,Outbound,2.253376436781609
210,Inbound,2.846715328467153
210,Outbound,2.746825396825397
211,Inbound,3.581233595800525
211,Outbound,0.6039473684210526
215,Inbound,3.0635068153655514
215,Outbound,2.348121212121212
216,Inbound,0.9598717948717949
216,Outbound,2.291666666666667
217,Inbound,2.367982456140351
217,Outbound,0.9851851851851853
22,Inbound,1.1511904761904763
22,Outbound,4.761458333333334
220,Inbound,1.0432234432234433
220,Outbound,2.9098901098901098
222,Inbound,0.997053872053872
222,Outbound,2.4376262626262624
225,Inbound,1.3547161172161173
225,Outbound,2.5830637915543573
226,Inbound,0.6777777777777777
226,Outbound,2.09125
23,Inbound,0.2633333333333333
23,Outbound,2.698611111111111
230,Inbound,1.3183625730994153
230,Outbound,3.0550641025641028
236,Inbound,1.597043010752688
236,Outbound,3.079032258064516
238,Inbound,0.5197368421052632
238,Outbound,1.8200589970501475
24,Inbound,4.44480593607306
24,Outbound,6.431972789115647
240,Inbound,1.2544106167056988
240,Outbound,1.3629303106633082
245,Inbound,2.3976190476190475
245,Outbound,1.2963414634146342
26,Inbound,2.0002057613168724
26,Outbound,2.3886574074074076
28,Inbound,9.084848484848486
28,Outbound,0.9322222222222223
29,Inbound,2.972872340425532
29,Outbound,3.045563549160671
30,Inbound,1.9534285714285715
30,Outbound,3.2517647058823527
31,Inbound,1.9328333333333334
31,Outbound,3.474202898550725
32,Inbound,0.11458333333333333
32,Outbound,4.054444444444445
33,Inbound,2.102923976608187
33,Outbound,2.0808035714285715
34,Inbound,2.495905172413793
34,Outbound,3.6589947089947086
34E,Inbound,2.9041897720271104
34E,Outbound,3.5229055258467024
35,Inbound,2.5108447488584473
35,Outbound,2.896232876712329
350,Inbound,0.7111252115059222
350,Outbound,2.2559649122807017
351,Inbound,1.1476190476190475
351,Outbound,1.2354497354497354
354,Inbound,1.0143243243243243
354,Outbound,1.5269392033542977
36,Inbound,3.28203125
36,Outbound,3.8142857142857145
37,Inbound,1.547008547008547
37,Outbound,3.4155555555555557
38,Inbound,1.028436911487759
38,Outbound,2.6475438596491228
39,Inbound,2.143939393939394
39,Outbound,2.055
40,Inbound,1.1854761904761906
40,Outbound,3.098287671232877
41,Inbound,4.172407407407407
41,Outbound,4.035216894977169
411,Inbound,2.6001312335958002
411,Outbound,3.428613569321534
42,Inbound,5.185658914728682
42,Outbound,4.995265151515151
424,Inbound,0.6715277777777778
424,Outbound,0.2634259259259259
426,Inbound,2.151453488372093
426,Outbound,2.5410122164048863
428,Inbound,2.0920634920634917
428,Outbound,0.09047619047619047
429,Inbound,1.0463087248322147
429,Outbound,1.6971794871794872
43,Inbound,4.431555555555556
43,Outbound,3.1278888888888887
430,Inbound,2.5515700483091788
430,Outbound,6.09889705882353
435,Inbound,3.966200466200466
435,Outbound,2.501338199513382
436,Inbound,2.741203703703704
436,Outbound,1.815576323987539
439,Inbound,1.4730158730158731
439,Outbound,2.8201754385964914
44,Inbound,2.465686274509804
44,Outbound,4.063215488215488
441,Inbound,1.7129432624113476
441,Outbound,1.6684640522875818
442,Inbound,0.6085434173669468
442,Outbound,2.850334672021419
45,Inbound,1.3561904761904762
45,Outbound,2.635691823899371
450,Inbound,2.6051529790660224
450,Outbound,1.4778560250391237
451,Inbound,2.0143518518518517
451,Outbound,2.211574074074074
455,Inbound,1.8974816849816851
455,Outbound,1.1037340619307832
456,Inbound,0.6283333333333333
456,Outbound,0.6661111111111111
47,Inbound,5.178541666666666
47,Outbound,4.215297619047619
50,Inbound,1.9296153846153845
50,Outbound,3.1633333333333336
501,Inbound,4.27689393939394
501,Outbound,3.6999999999999997
504,Inbound,1.9035185185185184
504,Outbound,3.3375
505,Inbound,0.8193430656934306
505,Outbound,1.2075657894736842
51,Inbound,1.49921875
