route_id,direction_id,delay_time
01,Inbound,0.07777777777777778
01,Outbound,1.074074074074074
08,Inbound,4.386546184738956
08,Outbound,4.866064257028113
09,Inbound,2.414047619047619
09,Outbound,2.087698412698413
10,Inbound,4.503416666666666
10,Outbound,2.962814070351759
100,Inbound,1.2026515151515151
100,Outbound,1.7963855421686745
101,Inbound,2.0947368421052635
101,Outbound,2.036591478696742
104,Inbound,2.45984126984127
104,Outbound,2.3845238095238095
105,Inbound,0.6753333333333333
105,Outbound,0.685
106,Inbound,0.6266666666666666
106,Outbound,1.2556074766355139
108,Inbound,1.4972222222222222
108,Outbound,2.647727272727273
109,Inbound,0.8893650793650792
109,Outbound,1.818918918918919
11,Inbound,3.9897916666666666
11,Outbound,1.9505555555555556
110,Inbound,1.6952127659574467
110,Outbound,1.0462454212454213
111,Inbound,3.7049999999999996
111,Outbound,2.3633333333333333
112,Inbound,3.3140873015873016
112,Outbound,4.434047619047619
116,Inbound,4.822222222222222
116,Outbound,0.08888888888888889
117,Inbound,0.9203703703703704
117,Outbound,0.9151515151515152
119,Inbound,1.2952380952380953
119,Outbound,0.6829999999999999
120,Inbound,1.2793650793650793
120,Outbound,1.8706349206349207
134,Inbound,1.1956896551724137
134,Outbound,1.801111111111111
137,Inbound,8.860416666666667
137,Outbound,8.524652777777778
15,Inbound,0.6799999999999999
15,Outbound,0.7770833333333333
16,Inbound,1.608154761904762
16,Outbound,1.644306049822064
17,Inbound,4.0475
17,Outbound,4.745208333333333
171,Outbound,0.001388888888888889
191,Inbound,0.40606060606060607
194,Inbound,0.5645833333333333
194,Outbound,2.16875
201,Inbound,0.7382352941176471
201,Outbound,1.3861445783132529
21,Inbound,2.600992063492064
21,Outbound,2.7226495726495727
210,Outbound,7.203703703703703
211,Inbound,3.452777777777778
211,Outbound,0.4349206349206349
215,Inbound,5.307196969696969
215,Outbound,1.832981220657277
216,Inbound,0.12897435897435897
216,Outbound,1.9707264957264958
22,Inbound,3.227777777777778
22,Outbound,4.655555555555555
220,Inbound,0.4242296918767507
220,Outbound,1.7413165266106443
222,Inbound,1.176797385620915
222,Outbound,1.8455882352941178
225,Inbound,1.061624649859944
225,Outbound,3.549859943977591
23,Inbound,1.2716666666666667
23,Outbound,3.746666666666667
230,Inbound,2.205833333333333
230,Outbound,2.902222222222222
236,Inbound,2.0993749999999998
236,Outbound,4.0477083333333335
238,Inbound,0.5928774928774929
238,Outbound,3.6798387096774197
