route_id,direction_id,delay_time
01,Inbound,3.475925925925926
01,Outbound,0.05555555555555555
08,Inbound,3.0723560910307897
08,Outbound,4.310107095046854
09,Inbound,2.492380952380952
09,Outbound,1.767936507936508
10,Inbound,1.6019166666666667
10,Outbound,1.3460636515912898
100,Inbound,1.3511363636363638
100,Outbound,1.5712851405622488
101,Inbound,1.8037593984962406
101,Outbound,1.5981203007518798
104,Inbound,2.8489682539682537
104,Outbound,2.254206349206349
105,Inbound,0.857
105,Outbound,1.4076666666666666
106,Inbound,2.7881666666666667
106,Outbound,1.9327102803738319
108,Inbound,0.8234848484848485
108,Outbound,2.4987373737373737
109,Inbound,0.5786507936507936
109,Outbound,1.6110360360360358
11,Inbound,3.7851041666666667
11,Outbound,1.2452777777777777
110,Inbound,1.0673758865248226
110,Outbound,1.0027472527472527
111,Inbound,1.3416666666666666
111,Outbound,5.528333333333333
112,Inbound,1.71984126984127
112,Outbound,2.1950000000000003
116,Inbound,0.13055555555555556
116,Outbound,0.3833333333333333
117,Inbound,1.2462962962962962
117,Outbound,0.553030303030303
119,Inbound,0.5507142857142857
119,Outbound,0.24133333333333332
120,Inbound,2.0066137566137567
120,Outbound,1.9076190476190478
134,Inbound,0.5040229885057471
134,Outbound,2.2266666666666666
137,Inbound,6.267261904761905
137,Outbound,6.120833333333334
15,Inbound,1.9716666666666665
15,Outbound,0.3770833333333333
16,Inbound,1.4543452380952382
16,Outbound,1.4995255041518387
17,Inbound,1.4260416666666667
17,Outbound,2.2114583333333333
171,Outbound,0.0
191,Inbound,1.6060606060606062
194,Inbound,1.3645833333333335
194,Outbound,2.783333333333333
201,Inbound,0.6482843137254902
201,Outbound,0.8154618473895583
21,Inbound,2.7031746031746033
21,Outbound,3.601068376068376
210,Outbound,10.257407407407406
211,Inbound,3.9781746031746033
211,Outbound,0.5063492063492063
215,Inbound,3.477651515151515
215,Outbound,0.8046948356807512
216,Inbound,0.11294871794871796
216,Outbound,1.2004273504273504
22,Inbound,5.82962962962963
22,Outbound,0.37962962962962965
220,Inbound,1.7011204481792717
220,Outbound,2.7834733893557426
222,Inbound,0.692483660130719
222,Outbound,2.670261437908497
225,Inbound,1.0932773109243696
225,Outbound,3.413165266106443
23,Inbound,1.065
23,Outbound,0.675
230,Inbound,2.115
230,Outbound,3.2015277777777778
236,Inbound,1.811875
236,Outbound,3.7072916666666664
238,Inbound,1.21994301994302
238,Outbound,1.8493279569892473
24,Inbound,1.9225694444444443
24,Outbound,3.0600694444444443
240,Inbound,1.3022619047619048
240,Outbound,3.178671328671329
26,Inbound,1.7952991452991454
26,Outbound,0.9621794871794871
28,Inbound,0.8303030303030302
28,Outbound,0.0
30,Inbound,0.8492857142857143
30,Outbound,3.005714285714286
31,Inbound,2.7728930817610067
31,Outbound,1.6047878787878789
32,Inbound,0.2111111111111111
32,Outbound,0.3666666666666667
34,Inbound,1.905612244897959
34,Outbound,2.6409171075837743
34E,Inbound,1.2212201591511935
34E,Outbound,3.4194960212201595
35,Inbound,3.8019097222222222
35,Outbound,2.8465277777777778
350,Inbound,0.7472222222222222
350,Outbound,1.5741573033707865
36,Inbound,1.0815634218289085
36,Outbound,2.930405405405405
39,Inbound,4.43
39,Outbound,5.298148148148147
40,Inbound,1.0276041666666667
40,Outbound,2.723809523809524
41,Inbound,2.284567901234568
41,Outbound,1.6939814814814813
42,Inbound,2.848958333333333
42,Outbound,1.5995833333333334
426,Inbound,0.38477366255144035
426,Outbound,1.1016754850088184
429,Inbound,1.1547619047619047
429,Outbound,3.225132275132275
43,Inbound,3.575483870967742
43,Outbound,2.5346236559139785
435,Inbound,1.6226495726495729
435,Outbound,2.4504166666666665
44,Inbound,0.5511904761904761
44,Outbound,3.645238095238095
441,Inbound,4.132380952380952
441,Outbound,3.2364285714285717
442,Inbound,2.8220430107526884
442,Outbound,1.9341954022988506
45,Inbound,1.8642857142857143
45,Outbound,4.196544715447154
450,Inbound,2.4645390070921986
450,Outbound,2.4547453703703703
455,Inbound,2.5180808080808084
455,Outbound,1.2479166666666666
47,Inbound,2.285416666666667
47,Outbound,2.252989130434783
55,Inbound,1.3272222222222223
55,Outbound,0.4919753086419753
57,Inbound,0.5729166666666666
57,Outbound,0.0
59,Inbound,0.8336309523809523
59,Outbound,1.2249999999999999
60,Inbound,1.9206172839506175
60,Outbound,2.7659722222222225
61,Inbound,1.7884615384615385
61,Outbound,0.9987179487179488
64,Inbound,1.195
64,Outbound,2.3406666666666665
66,Inbound,1.6370370370370368
66,Outbound,1.4203703703703703
69,Inbound,1.1904761904761905
69,Outbound,1.1307471264367814
70,Inbound,1.8543918918918918
70,Outbound,1.973968253968254
71,Inbound,0.03333333333333333
71,Outbound,1.0555555555555556
73,Inbound,0.1638888888888889
73,Outbound,0.0
743,Inbound,1.182051282051282
743,Outbound,7.766666666666667
746_,Inbound,2.404166666666667
746_,Outbound,0.5916666666666667
75,Inbound,0.5310386473429951
75,Outbound,3.0007246376811594
77,Inbound,8.788888888888888
77,Outbound,5.316666666666666
78,Inbound,1.618201754385965
78,Outbound,3.453399122807017
80,Inbound,0.8648809523809523
80,Outbound,2.592113095238095
83,Inbound,2.9048333333333334
83,Outbound,2.362857142857143
86,Inbound,2.084065934065934
86,Outbound,1.832142857142857
87,Inbound,1.8006410256410255
87,Outbound,2.032952380952381
88,Inbound,1.9395604395604396
88,Outbound,3.2181318681318682
89,Inbound,0.5612179487179487
89,Outbound,2.8596153846153842
90,Inbound,2.0052083333333335
90,Outbound,2.101785714285714
91,Inbound,1.6680000000000001
91,Outbound,0.7103333333333333
93,Inbound,2.6389558232931725
93,Outbound,1.9626506024096386
94,Inbound,3.523263888888889
94,Outbound,2.9678819444444446
95,Inbound,1.1406926406926405
95,Outbound,2.4136178861788617
96,Inbound,1.7324754901960784
96,Outbound,2.705637254901961
97,Inbound,2.8077777777777775
97,Outbound,2.627037037037037
99,Inbound,2.716666666666667
99,Outbound,1.5011904761904762
SL1,Inbound,0.21794871794871792
SL1,Outbound,9.054761904761905
SL2,Inbound,0.6194444444444445
SL2,Outbound,2.0305555555555554
SL4,Inbound,0.056666666666666664
SL4,Outbound,3.8266666666666667
SL5,Inbound,1.0033333333333334
SL5,Outbound,1.6333333333333333
